# projection-study.tsv — per-OCS-lexeme detail of the phase-1 projection study.
# generated-by: cargo xtask projection-study
# contract: docs/UNIFIED_LANGUAGE_PROMPT.md (execution plan step 1).
lexeme_id	pos	lemma	candidates	match_kind	matched_key	cells	cells_exact	cells_accent_blind	cells_divergent	cells_unprojectable
страньноприимьць|noun|56f7030dffbdd7c9	noun	страньноприимьць	9	none		21	0	0	21	0
страньнъ|adj|3d7c60bda0e4a8f7	adj	страньнъ	3	oracle-type	страненъ	252	0	76	176	0
страстоносьць|noun|9bdf1032f668d483	noun	страстоносьць	3	none		21	0	0	21	0
страстотрьпьць|noun|dbd1a10eac7d9135	noun	страстотрьпьць	9	none		21	0	0	21	0
страсть|noun|65cab22d09f8457b	noun	страсть	1	registered-lexeme	страсть	26	0	15	11	0
страстьникъ|noun|71e8186c934a5fa3	noun	страстьникъ	3	none		23	0	0	23	0
страхъ|noun|f20c13b265745984	noun	страхъ	1	registered-lexeme	страхъ	21	0	15	6	0
страшити|verb|2b7515409d541e48	verb	страшити	1	none		11	0	0	11	0
страѳокамиль|noun|f316eb9b7180ba9b	noun	страѳокамиль	1	none		21	0	0	21	0
стрижьникъ|noun|a30aead9d546d762	noun	стрижьникъ	3	none		23	0	0	23	0
стрищи|verb|9a9a86a785cbc283	verb	стрищи	1	oracle-type	стрищи	42	0	4	38	0
строительство|noun|8d517e0f1f38deef	noun	строительство	3	registered-lexeme	строительство	21	0	7	14	0
строител҄ь|noun|4750969638a11a42	noun	строител҄ь	1	registered-lexeme	строитель	21	0	17	4	0
строити|verb|0c540ee94d0b5de1	verb	строити	1	oracle-type	строити	11	0	2	9	0
стропъ|noun|e22b624c554673fc	noun	стропъ	1	oracle-type	стропъ	21	0	3	18	0
строуна|noun|d2e7c91514f088ff	noun	строуна	1	none		21	0	4	17	0
строупъ|noun|d609561a005f0c52	noun	строупъ	1	oracle-type	струпъ	21	0	12	9	0
строуꙗ|noun|fd94411e916cc8ec	noun	строуꙗ	1	none		21	0	0	21	0
стръгати|verb|9d12a36cf233b667	verb	стръгати	3	none		11	0	0	11	0
стрькъ|noun|ad3e8586cd03851f	noun	стрькъ	3	none		21	0	0	21	0
стрѣкало|noun|6781c32415576969	noun	стрѣкало	1	none		21	0	2	19	0
стрѣла|noun|397d1a7db5815d9d	noun	стрѣла	1	registered-lexeme	стрѣла	21	0	12	9	0
стрѣха|noun|c49ba8f6e7f4287f	noun	стрѣха	1	none		21	0	0	21	0
стрѣщи|verb|4fdc4c88fb7c3403	verb	стрѣщи	1	registered-lexeme	стрѣщи	11	0	0	11	0
студеньць|noun|8f834817542d861d	noun	студеньць	3	none		21	0	4	17	0
стьгна|noun|8aa964ce843f1a29	noun	стьгна	3	oracle-type	стегна	21	0	12	9	0
стьлати|verb|d0fa1f19fce28b64	verb	стьлати	3	none		11	0	0	11	0
стьѕа|noun|5f08675dfab27197	noun	стьѕа	6	none		21	0	11	10	0
стѣна|noun|93b0364c4f6caad8	noun	стѣна	1	registered-lexeme	стѣна	21	0	21	0	0
стꙑдость|noun|c5760b0d4b991d4b	noun	стꙑдость	1	none		26	0	0	26	0
стꙑдъкъ|adj|2835ef2afd80fb5d	adj	стꙑдъкъ	3	none		252	0	0	252	0
съблазнити|verb|bf95f8f21992890d	verb	съблазнити	3	none		11	0	0	11	0
съблазнь|noun|18d35ec2904f5c3d	noun	съблазнь	3	none		26	0	3	23	0
съборъ|noun|d6a9b9b33906e94e	noun	съборъ	3	registered-lexeme	съборъ	21	0	15	6	0
събрати|verb|560bbe19ad660b33	verb	събрати	3	registered-lexeme	собрати	11	0	2	9	0
събꙑти|verb|49d12b97974ce2fc	verb	събꙑти	3	none		66	0	4	62	0
съвада|noun|6bc4ad20ae898db3	noun	съвада	3	none		21	0	0	21	0
съвадьникъ|noun|3afb5a6b2573c73d	noun	съвадьникъ	9	none		21	0	0	21	0
съвитъкъ|noun|7b26d70b4d78ce33	noun	съвитъкъ	9	oracle-type	свитокъ	21	0	10	11	0
съвъздрьжьникъ|noun|6a5e6480246c9de6	noun	съвъздрьжьникъ	0	over-ambiguous		21	0	0	0	21
съвѣдь|noun|b8764ccb5bc6858f	noun	съвѣдь	3	none		26	0	0	26	0
съвѣдѣниѥ|noun|5b72eca6a73968a9	noun	съвѣдѣниѥ	3	none		21	0	0	21	0
съвѣдѣтельство|noun|0054afb1a0ea91ea	noun	съвѣдѣтельство	9	registered-lexeme	съвѣдѣтельство	21	0	0	21	0
съвѣсть|noun|34490ea7cdd27b83	noun	съвѣсть	3	oracle-type	свѣсть	26	0	13	13	0
съвѣтъ|noun|7e12ad3a6dd541a7	noun	съвѣтъ	3	registered-lexeme	свѣтъ	21	0	18	3	0
съвѣтьникъ|noun|8da6855d699cdd9b	noun	съвѣтьникъ	9	oracle-type	совѣтникъ	23	0	10	13	0
съвѫзъ|noun|271e8bec44961e02	noun	съвѫзъ	6	none		21	0	2	19	0
съгънѫти|verb|8caad8d6f2b06fdf	verb	съгънѫти	18	none		11	0	0	11	0
съдравити|verb|7f0ff7657798f73b	verb	съдравити	3	none		11	0	0	11	0
съдравъ|adj|420886a6288b5f6f	adj	съдравъ	3	none		252	0	0	252	0
съдравьѥ|noun|e7f1e9627b27a29f	noun	съдравьѥ	9	none		21	0	0	21	0
съдръгнѫти|verb|3dcc49a8c8792bc2	verb	съдръгнѫти	18	none		11	0	0	11	0
съдѣиствьникъ|noun|cb8fc7169448ba1c	noun	съдѣиствьникъ	9	none		21	0	0	21	0
съжещи|verb|692c8655df23016f	verb	съжещи	3	oracle-type	сжещи	42	0	3	39	0
съжѧти|verb|558e3f24ce1aa671	verb	съжѧти	3	none		42	0	1	41	0
съзидати|verb|11eafb60efc86241	verb	съзидати	3	oracle-type	созидати	11	0	1	10	0
съзорити|verb|cb9da0708aaa4e58	verb	съзорити	3	none		11	0	0	11	0
съзьданьѥ|noun|8684df4449bdc51a	noun	съзьданьѥ	27	none		21	0	6	15	0
съзьдати|verb|a4a79f01cdf43ba8	verb	съзьдати	9	registered-lexeme	съзьдати	11	0	5	6	0
съкровище|noun|b9d20e46c630e078	noun	съкровище	3	registered-lexeme	съкровище	21	0	17	4	0
съкровъ|noun|014b70333a82a480	noun	съкровъ	3	oracle-type	скровъ	21	0	4	17	0
съкроушити|verb|ceca8b13a9ac6a8b	verb	съкроушити	3	oracle-type	сокрушити	11	0	3	8	0
сълати|verb|6a98891a14945792	verb	сълати	3	none		11	0	0	11	0
сълогъ|noun|356433fb5defbd5c	noun	сълогъ	3	none		21	0	0	21	0
сълоучаи|noun|12af13a00dd18814	noun	сълоучаи	3	none		21	0	9	12	0
сълъ|noun|33e3d2fa1e12b7f8	noun	сълъ	3	none		21	0	2	19	0
сълѧщи|verb|24ae0967e5946253	verb	сълѧщи	3	none		11	0	3	8	0
съметати|verb|4803898683ff2f17	verb	съметати	3	none		11	0	0	11	0
съмилити|verb|158c605ea788a8a4	verb	съмилити	3	none		11	0	0	11	0
съмотрити|verb|440a837f4ab56787	verb	съмотрити	3	oracle-type	смотрити	11	0	2	9	0
съмръкнѫти|verb|d69216a8f5a83600	verb	съмръкнѫти	18	none		11	0	0	11	0
съмрьть|noun|5019a5ae46894dc3	noun	съмрьть	9	registered-lexeme	съмрьть	26	0	0	26	0
съмѣжити|verb|3a364b591bb6c562	verb	съмѣжити	3	none		11	0	0	11	0
съмѣреньѥ|noun|e56c704204dc90b7	noun	съмѣреньѥ	9	none		21	0	0	21	0
съмѣрити|verb|092b0886518ab90a	verb	съмѣрити	3	none		11	0	0	11	0
съмѣти|verb|84eaff5b15d4cd24	verb	съмѣти	3	oracle-type	смѣти	11	0	1	10	0
съмѧсти|verb|7a9e592ac8962077	verb	съмѧсти	3	none		42	0	2	40	0
съмꙑслъ|noun|b499fd6c89d78727	noun	съмꙑслъ	3	oracle-type	смыслъ	21	0	13	8	0
сънабъдѣти|verb|f2511e58a6beec3d	verb	сънабъдѣти	9	oracle-type	снабдѣти	11	0	2	9	0
сънити|verb|cfa3fa35a7ee8aaa	verb	сънити	3	registered-lexeme	сънити	40	0	12	28	0
съниѥ|noun|360ff3cbde10748b	noun	съниѥ	3	none		21	0	0	21	0
сънъ|noun|55e71a8a8670d78c	noun	сънъ	3	oracle-type	сонъ	21	0	16	5	0
съньмище|noun|5082c9bd4ee0fe89	noun	съньмище	9	registered-lexeme	сонмище	21	0	17	4	0
съньмъ|noun|51311b77ce782e83	noun	съньмъ	9	registered-lexeme	сонмъ	21	0	19	2	0
сънѣдати|verb|b0ae3a781be1e9f3	verb	сънѣдати	3	none		11	0	0	11	0
сънѣдь|noun|1d12a139b9d2442d	noun	сънѣдь	3	registered-lexeme	сънѣдь	26	0	13	13	0
сънѧти|verb|039739a1622f96de	verb	сънѧти	3	oracle-type	снѧти	42	0	6	36	0
сънѧтиѥ|noun|d03cab1ab3e39e87	noun	сънѧтиѥ	3	none		21	0	0	21	0
съпасениѥ|noun|e2d4bfff0dcba0f4	noun	съпасениѥ	3	none		21	0	0	21	0
съпасител҄ь|noun|35ebc21707fd97c9	noun	съпасител҄ь	3	none		23	0	6	17	0
съпасти|verb|233ae0b83bdd3dfe	verb	съпасти	3	registered-lexeme	спасти	42	0	15	27	0
съпасти|verb|b5eabd8466210ff0	verb	съпасти	3	registered-lexeme	спасти	42	0	4	38	0
съпасъ|noun|5dfeb9a7880019da	noun	съпасъ	3	registered-lexeme	спасъ	21	0	6	15	0
съпати|verb|f20df58d1f0a963e	verb	съпати	3	oracle-type	спати	40	0	14	26	0
съплеменьникъ|noun|a28039ab07f22e95	noun	съплеменьникъ	9	oracle-type	сплеменникъ	23	0	3	20	0
съплести|verb|c61b8b50b5ad29f5	verb	съплести	3	none		42	0	1	41	0
съплетъкъ|noun|3b2e217371d4cb26	noun	съплетъкъ	9	none		21	0	0	21	0
съподобити|verb|6298e75b90e6d501	verb	съподобити	3	oracle-type	сподобити	11	0	2	9	0
съпоспѣшьникъ|noun|8c62968950bf64d2	noun	съпоспѣшьникъ	9	oracle-type	споспѣшникъ	21	0	10	11	0
съприимьникъ|noun|f52dd6d5047df61b	noun	съприимьникъ	9	none		21	0	0	21	0
съпричѧстьникъ|noun|24f5e8cf301680bf	noun	съпричѧстьникъ	9	none		21	0	0	21	0
съпрѧщи|verb|537d5c28b4a97c6d	verb	съпрѧщи	3	none		42	0	0	42	0
сърѣсти|verb|9d5b931593069203	verb	сърѣсти	3	registered-lexeme	сърѣсти	11	0	1	10	0
сърѧщꙗ|noun|2ab40864d9bc8da6	noun	сърѧщꙗ	3	none		21	0	5	16	0
съсати|verb|1091577f13621f6a	verb	съсати	3	none		11	0	1	10	0
съставьникъ|noun|610b8be80c2ccd5d	noun	съставьникъ	9	none		21	0	0	21	0
състольникъ|noun|57c4a7ff725af98a	noun	състольникъ	9	none		21	0	0	21	0
съсъ|noun|c2e2c4860f91273e	noun	съсъ	3	none		21	0	0	21	0
съсьць|noun|d84329721d45f09e	noun	съсьць	9	none		21	0	7	14	0
съсѫдъ|noun|7acfc8297e7f9dee	noun	съсѫдъ	6	registered-lexeme	сосудъ	21	0	18	3	0
сътворити|verb|bc0cb614ddf3252a	verb	сътворити	3	registered-lexeme	сотворити	43	0	23	20	0
съто|noun|43433f244c60dc95	noun	съто	3	registered-lexeme	сто	21	0	21	0	0
сътрьти|verb|e8fa188e567c5e68	verb	сътрьти	9	oracle-type	сотрети	11	0	7	4	0
сътрѣбити|verb|838f4603723c4c51	verb	сътрѣбити	3	none		11	0	0	11	0
сътьникъ|noun|96a7abbad92f6da2	noun	сътьникъ	9	oracle-type	сотникъ	23	0	13	10	0
съхнѫти|verb|f57648d01b8b3b6c	verb	съхнѫти	6	none		11	0	0	11	0
съхранити|verb|485f1b0907ca361e	verb	съхранити	3	registered-lexeme	съхранити	11	0	3	8	0
съѭзъ|noun|f6bf1177547fbd60	noun	съѭзъ	3	oracle-type	союзъ	21	0	4	17	0
сь|pron|5b3bb58f40dbe033	pron	сь	1	none		54	0	40	14	0
сьребро|noun|76881c0808689c94	noun	сьребро	3	registered-lexeme	сьребро	21	0	16	5	0
сьребролюбьць|noun|4f00c91c9cffe9e8	noun	сьребролюбьць	9	none		21	0	3	18	0
сьребрьникъ|noun|c6cc9c1c69f4e87e	noun	сьребрьникъ	9	oracle-type	сребреникъ	21	0	8	13	0
сѣверъ|noun|3ec569dbee21bf98	noun	сѣверъ	1	registered-lexeme	сѣверъ	7	0	5	2	0
сѣдалище|noun|1138fd4a4969272b	noun	сѣдалище	1	oracle-type	сѣдалище	21	0	13	8	0
сѣдало|noun|d9fdffbcfadf5d62	noun	сѣдало	1	none		21	0	0	21	0
сѣдинавъ|adj|abd35b97471e758d	adj	сѣдинавъ	1	none		252	0	0	252	0
сѣдъ|adj|d8a474542075dae9	adj	сѣдъ	1	registered-lexeme	сѣдъ	252	0	20	232	0
сѣдѣти|verb|faae16a1631f6b97	verb	сѣдѣти	1	registered-lexeme	сѣдѣти	40	0	15	25	0
сѣкꙑра|noun|0cfbdab6f6533a23	noun	сѣкꙑра	1	none		21	0	0	21	0
сѣмьꙗ|noun|b10c7aa4eae61331	noun	сѣмьꙗ	3	registered-lexeme	сѣмѧ	21	0	5	16	0
сѣмѧ|noun|f3c7c1845ec2d65c	noun	сѣмѧ	1	registered-lexeme	сѣмѧ	21	0	11	10	0
сѣно|noun|69ffe6b751a0dabf	noun	сѣно	1	registered-lexeme	сѣно	21	0	14	7	0
сѣнь|noun|a645fa7dc068da61	noun	сѣнь	1	registered-lexeme	сѣнь	26	0	13	13	0
сѣраа|noun|d4ff7585cc39bef6	noun	сѣраа	1	none		7	0	0	7	0
сѣръ|adj|d544956027d544a5	adj	сѣръ	1	none		252	0	4	248	0
сѣсти|verb|c37de5b0e3f71f27	verb	сѣсти	1	registered-lexeme	сѣсти	40	0	14	26	0
сѣти|verb|1d427696508a3d30	verb	сѣти	1	oracle-type	сѣти	11	0	2	9	0
сѣтованьѥ|noun|906792eae0be92c3	noun	сѣтованьѥ	3	none		21	0	0	21	0
сѣтовати|verb|ede37cbd691465a1	verb	сѣтовати	1	none		11	0	0	11	0
сѣть|noun|aba31e9b52ca0401	noun	сѣть	1	registered-lexeme	сѣть	26	0	13	13	0
сѣчиво|noun|bdc7fa96d1fd2e1c	noun	сѣчиво	1	registered-lexeme	сѣчиво	21	0	5	16	0
сѣчьць|noun|eb9328e18544ba2c	noun	сѣчьць	3	none		21	0	0	21	0
сѣщи|verb|333d60c97d88666d	verb	сѣщи	1	registered-lexeme	сѣщи	42	0	2	40	0
сѧ|pron|a123046076182d51	pron	сѧ	1	registered-lexeme	сѧ	18	0	18	0	0
сѧщи|verb|008fe9744ccecad9	verb	сѧщи	1	none		42	0	0	42	0
сѫбота|noun|a53269629f6eebac	noun	сѫбота	2	none		21	0	0	21	0
сѫдии|noun|b3447bdd6bd83f4d	noun	сѫдии	2	none		21	0	0	21	0
сѫдилищь|noun|c1e8b0c7f262dde5	noun	сѫдилищь	2	none		21	0	1	20	0
сѫдител҄ь|noun|01e1ad7a2bb410a5	noun	сѫдител҄ь	2	oracle-type	судитель	23	0	3	20	0
сѫдити|verb|7e70860fb6ab34e8	verb	сѫдити	2	oracle-type	судити	11	0	3	8	0
сѫдище|noun|7d2a7dd2503acf94	noun	сѫдище	2	oracle-type	судище	21	0	16	5	0
сѫдъ|noun|259d7202777ef1d2	noun	сѫдъ	2	oracle-type	судъ	21	0	18	3	0
сѫдьба|noun|78822572c960c50e	noun	сѫдьба	6	oracle-type	судьба	21	0	18	3	0
сѫдьи|noun|487a71e05f32b650	noun	сѫдьи	6	oracle-type	суди	21	0	11	10	0
сѫкъ|noun|099abd2388e38361	noun	сѫкъ	2	none		21	0	0	21	0
сѫмьнѣниѥ|noun|afe17b1c0787d8c7	noun	сѫмьнѣниѥ	6	none		21	0	0	21	0
сѫмьнѣти|verb|a039f951199acd0f	verb	сѫмьнѣти	6	none		42	0	0	42	0
сѫпостатъ|noun|0594c24bff54aab4	noun	сѫпостатъ	2	oracle-type	супостатъ	21	0	9	12	0
сѫпротивьникъ|noun|5c2ed689d294aa46	noun	сѫпротивьникъ	6	none		21	0	0	21	0
сѫпрѫгъ|noun|ecf17c17747688dd	noun	сѫпрѫгъ	4	oracle-type	супругъ	21	0	11	10	0
сѫпъ|noun|774a54e5301cc0a3	noun	сѫпъ	2	none		21	0	0	21	0
сѫпьрьникъ|noun|7a270467d29464d0	noun	сѫпьрьникъ	18	none		23	0	0	23	0
сѫпьр҄ь|noun|7b7a65214e063f5d	noun	сѫпьр҄ь	6	none		23	0	0	23	0
сѫсѣдъ|noun|f0b5537d7679bc3e	noun	сѫсѣдъ	2	none		21	0	0	21	0
сѫсѣдꙑн҄и|noun|cccfa67b625bc68a	noun	сѫсѣдꙑн҄и	2	none		21	0	0	21	0
сѫчьць|noun|4db29d46f11488eb	noun	сѫчьць	6	none		21	0	0	21	0
сѫщьство|noun|91bb137327030871	noun	сѫщьство	6	oracle-type	существо	21	0	7	14	0
сѵрофоник҄иссанꙑн҄и|noun|9c395debedd045dc	noun	сѵрофоник҄иссанꙑн҄и	1	none		21	0	0	21	0
сѷріꙗ|noun|474db09bb63c50db	noun	Сѷріꙗ	0	unprojectable		7	0	0	0	7
сꙑнъ|noun|af17ea7290a7dcd8	noun	сꙑнъ	1	registered-lexeme	сынъ	40	0	34	6	0
сꙑнъ|noun|ed1bda065808c56b	noun	сꙑнъ	1	registered-lexeme	сынъ	39	0	33	6	0
сꙑньнъ|adj|136f7d44e45b39e5	adj	сꙑньнъ	3	none		252	0	0	252	0
сꙑпати|verb|785df529206565c6	verb	сꙑпати	1	none		11	0	0	11	0
сꙑръ|adj|1192debfff67cbe1	adj	сꙑръ	1	none		252	0	32	220	0
сꙑръ|noun|abffe9f19f73aa20	noun	сꙑръ	1	none		21	0	5	16	0
сꙑтость|noun|ad6da9629d7cb8db	noun	сꙑтость	1	oracle-type	сытость	26	0	12	14	0
сꙑтъ|adj|4bcfce2bab0413a1	adj	сꙑтъ	1	none		252	0	4	248	0
сꙑть|noun|c3dc417b87761ab1	noun	сꙑть	1	none		26	0	10	16	0
таибьникъ|noun|123e46722e5855e7	noun	таибьникъ	3	none		23	0	0	23	0
таилище|noun|b2bb586706354069	noun	таилище	1	none		21	0	0	21	0
таити|verb|1b725690f9fb8059	verb	таити	1	none		43	0	3	40	0
тать|noun|0d3bf9f60a7e4335	noun	тать	1	registered-lexeme	тать	26	0	14	12	0
татьба|noun|b3daec5e99e30456	noun	татьба	3	oracle-type	татьба	21	0	15	6	0
татьбина|noun|5c80d03b9b00dc06	noun	татьбина	3	none		21	0	4	17	0
таінъ|adj|3a3baf278c0fc439	adj	таінъ	1	registered-lexeme	таинъ	252	0	12	240	0
таꙗти|verb|7a4cc9abad177191	verb	таꙗти	1	none		11	0	0	11	0
тварь|noun|309c63b0ab12e4c3	noun	тварь	1	registered-lexeme	тварь	26	0	14	12	0
твои|pron|ef9db007d7b81022	pron	твои	1	registered-lexeme	твои	96	0	86	10	0
творити|verb|870f046ace2bc61c	verb	творити	1	registered-lexeme	творити	43	0	23	20	0
творъ|noun|f5dfec18d0407c70	noun	творъ	1	none		21	0	2	19	0
творьць|noun|8af3a9ff20a21418	noun	творьць	3	none		21	0	8	13	0
тврьдити|verb|76f857634da61b8d	verb	тврьдити	3	none		11	0	0	11	0
тврьдость|noun|ea9589d7666375ed	noun	тврьдость	3	none		26	0	0	26	0
тврьдъ|adj|79c22b20082f7007	adj	тврьдъ	3	none		252	0	0	252	0
тврьдь|noun|e2f1c5fa247fcc4f	noun	тврьдь	3	registered-lexeme	тврьдь	26	0	0	26	0
тельць|noun|ed9848f21b091f03	noun	тельць	3	registered-lexeme	тельць	21	0	8	13	0
теплоста|noun|68a7cc0c742a9f8b	noun	теплоста	1	none		21	0	0	21	0
теплота|noun|acda38e694e52783	noun	теплота	1	none		7	0	5	2	0
теплъ|adj|721f9f3006fbbd9f	adj	теплъ	1	oracle-type	теплъ	252	0	54	198	0
тесати|verb|73540f59307c3675	verb	тесати	1	none		11	0	0	11	0
тети|verb|964043f9d19695aa	verb	тети	1	none		11	0	5	6	0
тетъка|noun|a35d0bec22975296	noun	тетъка	3	none		21	0	0	21	0
тещи|verb|bdcc7a32d6761453	verb	тещи	1	registered-lexeme	тещи	40	0	10	30	0
тикъ|noun|24c6557017535377	noun	тикъ	1	none		23	0	0	23	0
тимѣно|noun|6f42aa199600bced	noun	тимѣно	1	none		21	0	0	21	0
тина|noun|4915d2da858ecfbb	noun	тина	1	oracle-type	тина	21	0	10	11	0
тинавъ|adj|5c2ce7c324372103	adj	тинавъ	1	none		252	0	0	252	0
тинь|noun|8f05846e8b248825	noun	тинь	1	none		26	0	0	26	0
тиса|noun|61b7bd0ff371c277	noun	тиса	1	none		21	0	5	16	0
тискати|verb|54da3d29b4dafd7f	verb	тискати	1	none		11	0	0	11	0
тихость|noun|a24250f49ac05fe3	noun	тихость	1	oracle-type	тихость	26	0	12	14	0
тихота|noun|f54ffaebccd6a21c	noun	тихота	1	none		21	0	0	21	0
тихъ|adj|62a8088351d82411	adj	тихъ	1	oracle-type	тихъ	252	0	86	166	0
тишина|noun|f9a52c68f30adeb1	noun	тишина	1	registered-lexeme	тишина	21	0	9	12	0
тлъкнѫти|verb|409022979be93dae	verb	тлъкнѫти	6	none		11	0	0	11	0
тлъкъ|noun|0ba1470bee976b23	noun	тлъкъ	3	none		21	0	0	21	0
тлъпа|noun|52fc78caa2ddd3cc	noun	тлъпа	3	none		21	0	0	21	0
тлѣщи|verb|76e792deec1d259d	verb	тлѣщи	1	none		11	0	0	11	0
тождеплеменьникъ|noun|ef51c83d19567a47	noun	тождеплеменьникъ	3	none		21	0	0	21	0
токъ|noun|c9769538694aa29c	noun	токъ	1	oracle-type	токъ	21	0	7	14	0
томител҄ь|noun|793456e3adc84853	noun	томител҄ь	1	none		21	0	0	21	0
томити|verb|7c005874a52c1a80	verb	томити	1	none		11	0	0	11	0
тонѫти|verb|2947a6e69e942a1a	verb	тонѫти	2	none		11	0	0	11	0
топлота|noun|aa64edc95a501262	noun	топлота	1	none		21	0	0	21	0
топлъ|adj|56b1fad3c9123d1b	adj	топлъ	1	none		252	0	0	252	0
тоукъ|noun|91889f32ec84fc82	noun	тоукъ	1	oracle-type	тукъ	21	0	9	12	0
тоуръ|noun|080ccb021d3ea06a	noun	тоуръ	1	none		21	0	0	21	0
точило|noun|bb14ad36caddb8b9	noun	точило	1	registered-lexeme	точило	21	0	9	12	0
точити|verb|cf5c33a2b8d37469	verb	точити	1	none		43	0	8	35	0
трава|noun|11790fac57d47567	noun	трава	1	registered-lexeme	трава	21	0	15	6	0
трепетаньѥ|noun|9656020c7c473491	noun	трепетаньѥ	3	none		21	0	0	21	0
трепетати|verb|3e6c534cd6391809	verb	трепетати	1	oracle-type	трепетати	11	0	1	10	0
трепетъ|noun|3176bcb811154cb3	noun	трепетъ	1	registered-lexeme	трепетъ	21	0	6	15	0
тризна|noun|f4878aa295202015	noun	тризна	1	none		21	0	0	21	0
троудъ|noun|e83300becd56cf2e	noun	троудъ	1	oracle-type	трудъ	21	0	16	5	0
троудьниктроудьницъ|noun|963d074fcee0643a	noun	троудьниктроудьницъ	9	none		23	0	0	23	0
троудьнъ|adj|65bdb43f06065d4f	adj	троудьнъ	3	none		252	0	24	228	0
троупъ|noun|62b4f2d3030bfd6f	noun	троупъ	1	registered-lexeme	трупъ	21	0	8	13	0
троупьѥ|noun|e406229be1065fb1	noun	троупьѥ	3	none		21	0	6	15	0
тръгнѫти|verb|81de0680ccab1fa5	verb	тръгнѫти	6	none		11	0	0	11	0
тръгъ|noun|9a0d808cac5e2305	noun	тръгъ	3	none		21	0	0	21	0
тръжище|noun|387c1e20cbf30ff1	noun	тръжище	3	none		21	0	0	21	0
тръжьникъ|noun|71569ebcf1b027a3	noun	тръжьникъ	9	none		23	0	0	23	0
тръжьство|noun|119756fe56461162	noun	тръжьство	9	none		21	0	0	21	0
трънъ|noun|d721b8b74938dfe5	noun	трънъ	3	none		21	0	0	21	0
тръсть|noun|da66e7f2d277d53b	noun	тръсть	3	oracle-type	трость	26	0	12	14	0
тръторъ|noun|01e5b41b02396409	noun	тръторъ	3	none		7	0	0	7	0
тръть|noun|e2034c1cecefda81	noun	тръть	3	none		26	0	0	26	0
тръхъть|noun|cd040ae507d138fc	noun	тръхъть	9	none		21	0	0	21	0
тръѕати|verb|db43f233923692b4	verb	тръѕати	6	none		11	0	0	11	0
трьзѫбьце|noun|147773ed68eb286c	noun	трьзѫбьце	18	none		21	0	0	21	0
трьклѧтъ|adj|de1c7684f8ca5575	adj	трьклѧтъ	3	none		252	0	0	252	0
трьнъ|noun|1046d4167da34284	noun	трьнъ	3	none		21	0	0	21	0
трьньѥ|noun|36310c6bd495d17a	noun	трьньѥ	9	none		21	0	0	21	0
трьпѣливъ|adj|776e54067ee8313f	adj	трьпѣливъ	3	none		252	0	0	252	0
трьпѣти|verb|e9badb41ca1f8f76	verb	трьпѣти	3	none		11	0	0	11	0
трьстьѥ|noun|95ce984baf5faf47	noun	трьстьѥ	9	none		21	0	0	21	0
трьти|verb|34fc798570e32910	verb	трьти	3	none		11	0	0	11	0
трѣба|noun|2befb4313da92472	noun	трѣба	1	none		21	0	0	21	0
трѣбити|verb|d2f823bf723f66c9	verb	трѣбити	1	none		11	0	0	11	0
трѣбище|noun|4579a6b7d8666acf	noun	трѣбище	1	none		21	0	0	21	0
трѣбьникъ|noun|7d82fe166effda40	noun	трѣбьникъ	3	none		21	0	0	21	0
трѣва|noun|9e6f697d26d4ea2b	noun	трѣва	1	none		21	0	0	21	0
трѣвьнъ|noun|c12b9707b64de55d	noun	трѣвьнъ	3	none		21	0	0	21	0
трѣзвъ|adj|26e84a47f0dd671f	adj	трѣзвъ	1	none		252	0	0	252	0
трѣмъ|noun|f727730aeee247ed	noun	трѣмъ	1	none		21	0	0	21	0
трѧсавица|noun|c42cb64c3ffbdaab	noun	трѧсавица	1	none		21	0	0	21	0
трѧсти|verb|1470169e836536e0	verb	трѧсти	1	none		42	0	0	42	0
трѫдъ|noun|511c20f0ba29a65f	noun	трѫдъ	2	oracle-type	трудъ	21	0	16	5	0
трѫсъ|noun|f2ba00ac9a4318e0	noun	трѫсъ	2	registered-lexeme	трусъ	21	0	15	6	0
трѫтъ|noun|b9ebeabf656ecc66	noun	трѫтъ	2	none		21	0	0	21	0
тъ|pron|94cb50435cde61aa	pron	тъ	1	none		54	0	46	8	0
тъкати|verb|6d58b222b9ffe7e5	verb	тъкати	3	oracle-type	ткати	42	0	2	40	0
тъкнѫти|verb|b94cf58817b82fe1	verb	тъкнѫти	6	none		11	0	0	11	0
тъпати|verb|5ab36aac355031ae	verb	тъпати	3	none		11	0	0	11	0
търговище|noun|6cc11cfa58d1ff1c	noun	Търговище	3	none		7	0	0	7	0
тъчьникъ|noun|0fa0f2ac8a4326a1	noun	тъчьникъ	9	none		21	0	0	21	0
тъщеславьѥ|noun|4bf8cb8b8962ce0c	noun	тъщеславьѥ	9	none		21	0	0	21	0
тъщета|noun|a2734b86778e423d	noun	тъщета	3	oracle-type	тщета	21	0	9	12	0
тъщивъ|adj|d7607eed5e2b1acf	adj	тъщивъ	3	none		252	0	0	252	0
тъщь|adj|30aa97f9fce09c8c	adj	тъщь	3	oracle-type	тощь	252	0	74	178	0
тьлител҄ь|noun|1f66cb3aaea0e134	noun	тьлител҄ь	3	none		23	0	0	23	0
тьлити|verb|e9cb5c0904f8cc93	verb	тьлити	3	none		11	0	1	10	0
тьло|noun|f99d89c5a946ebce	noun	тьло	3	none		21	0	0	21	0
тьльнъ|adj|782be696919990c3	adj	тьльнъ	9	none		252	0	0	252	0
