# synodal-gold-gap.tsv — the committed gap worklist of the Synodal gold gate.
# generated-by: cargo xtask synodal-gold --fix
# contract: docs/SYNODAL_GOLD_ORACLE.md; one row per failing token type or paradigm cell.
# The gate (synodal-gold --check) fails if the regenerated gap is not a subset of this file.
oracle	key	reason	engine_output	expected
token	ᲂу҆коре́на	unregistered-lemma		ᲂу҆коре́на
token	ᲂу҆коре́ни	unregistered-lemma		ᲂу҆коре́ни
token	ᲂу҆коре́ный	unregistered-lemma		ᲂу҆коре́ный
token	ᲂу҆коре́нїе	unregistered-lemma		ᲂу҆коре́нїе
token	ᲂу҆коре́нїи	unregistered-lemma		ᲂу҆коре́нїи
token	ᲂу҆коре́нїѧ	unregistered-lemma		ᲂу҆коре́нїѧ
token	ᲂу҆корене́ни	unregistered-lemma		ᲂу҆корене́ни
token	ᲂу҆корени́хсѧ	unregistered-lemma		ᲂу҆корени́хсѧ
token	ᲂу҆корени́шасѧ	unregistered-lemma		ᲂу҆корени́шасѧ
token	ᲂу҆кореню̀	unregistered-lemma		ᲂу҆кореню̀
token	ᲂу҆коренѧ́тсѧ	unregistered-lemma		ᲂу҆коренѧ́тсѧ
token	ᲂу҆коренѧ́ющихсѧ	unregistered-lemma		ᲂу҆коренѧ́ющихсѧ
token	ᲂу҆кори́въ	unregistered-lemma		ᲂу҆кори́въ
token	ᲂу҆кори́вый	unregistered-lemma		ᲂу҆кори́вый
token	ᲂу҆кори́зна	unregistered-lemma		ᲂу҆кори́зна
token	ᲂу҆кори́зненно	unregistered-lemma		ᲂу҆кори́зненно
token	ᲂу҆кори́зненною	unregistered-lemma		ᲂу҆кори́зненною
token	ᲂу҆кори́зненъ	unregistered-lemma		ᲂу҆кори́зненъ
token	ᲂу҆кори́зною	unregistered-lemma		ᲂу҆кори́зною
token	ᲂу҆кори́знъ	unregistered-lemma		ᲂу҆кори́знъ
token	ᲂу҆кори́зны	unregistered-lemma		ᲂу҆кори́зны
token	ᲂу҆кори́знѣ	unregistered-lemma		ᲂу҆кори́знѣ
token	ᲂу҆кори́знꙋ	unregistered-lemma		ᲂу҆кори́знꙋ
token	ᲂу҆кори́лъ	unregistered-lemma		ᲂу҆кори́лъ
token	ᲂу҆кори́сте	unregistered-lemma		ᲂу҆кори́сте
token	ᲂу҆кори́тель	unregistered-lemma		ᲂу҆кори́тель
token	ᲂу҆кори́телѧ	unregistered-lemma		ᲂу҆кори́телѧ
token	ᲂу҆кори́тєли	unregistered-lemma		ᲂу҆кори́тєли
token	ᲂу҆кори́хъ	unregistered-lemma		ᲂу҆кори́хъ
token	ᲂу҆кори́ша	unregistered-lemma		ᲂу҆кори́ша
token	ᲂу҆кори̑зны	unregistered-lemma		ᲂу҆кори̑зны
token	ᲂу҆корѧ́еми	unregistered-lemma		ᲂу҆корѧ́еми
token	ᲂу҆корѧ́емь	unregistered-lemma		ᲂу҆корѧ́емь
token	ᲂу҆корѧ́етъ	unregistered-lemma		ᲂу҆корѧ́етъ
token	ᲂу҆корѧ́еши	unregistered-lemma		ᲂу҆корѧ́еши
token	ᲂу҆корѧ́лъ	unregistered-lemma		ᲂу҆корѧ́лъ
token	ᲂу҆корѧ́ти	unregistered-lemma		ᲂу҆корѧ́ти
token	ᲂу҆корѧ́тъ	unregistered-lemma		ᲂу҆корѧ́тъ
token	ᲂу҆корѧ́хꙋ	unregistered-lemma		ᲂу҆корѧ́хꙋ
token	ᲂу҆корѧ́ше	unregistered-lemma		ᲂу҆корѧ́ше
token	ᲂу҆корѧ́юще	unregistered-lemma		ᲂу҆корѧ́юще
token	ᲂу҆корѧ́ѧ	unregistered-lemma		ᲂу҆корѧ́ѧ
token	ᲂу҆косни́тъ	unregistered-lemma		ᲂу҆косни́тъ
token	ᲂу҆косни́ши	unregistered-lemma		ᲂу҆косни́ши
token	ᲂу҆косню̀	unregistered-lemma		ᲂу҆косню̀
token	ᲂу҆коснѧ́тъ	unregistered-lemma		ᲂу҆коснѧ́тъ
token	ᲂу҆кра́де	unregistered-lemma		ᲂу҆кра́де
token	ᲂу҆кра́дено	unregistered-lemma		ᲂу҆кра́дено
token	ᲂу҆кра́деное	unregistered-lemma		ᲂу҆кра́деное
token	ᲂу҆кра́денъ	unregistered-lemma		ᲂу҆кра́денъ
token	ᲂу҆кра́детсѧ	unregistered-lemma		ᲂу҆кра́детсѧ
token	ᲂу҆кра́детъ	unregistered-lemma		ᲂу҆кра́детъ
token	ᲂу҆кра́деши	unregistered-lemma		ᲂу҆кра́деши
token	ᲂу҆кра́ди	unregistered-lemma		ᲂу҆кра́ди
token	ᲂу҆кра́дите	unregistered-lemma		ᲂу҆кра́дите
token	ᲂу҆кра́дше	unregistered-lemma		ᲂу҆кра́дше
token	ᲂу҆кра́дъ	unregistered-lemma		ᲂу҆кра́дъ
token	ᲂу҆кра́дєны	unregistered-lemma		ᲂу҆кра́дєны
token	ᲂу҆кра́дꙋ	unregistered-lemma		ᲂу҆кра́дꙋ
token	ᲂу҆кра́дꙋтъ	unregistered-lemma		ᲂу҆кра́дꙋтъ
token	ᲂу҆кра́ли	unregistered-lemma		ᲂу҆кра́ли
token	ᲂу҆кра́лъ	unregistered-lemma		ᲂу҆кра́лъ
token	ᲂу҆кра́шена	unregistered-lemma		ᲂу҆кра́шена
token	ᲂу҆кра́шени	unregistered-lemma		ᲂу҆кра́шени
token	ᲂу҆кра́шенна	unregistered-lemma		ᲂу҆кра́шенна
token	ᲂу҆кра́шенныхъ	unregistered-lemma		ᲂу҆кра́шенныхъ
token	ᲂу҆кра́шеннїи	unregistered-lemma		ᲂу҆кра́шеннїи
token	ᲂу҆кра́шеннѣмъ	unregistered-lemma		ᲂу҆кра́шеннѣмъ
token	ᲂу҆кра́шенъ	unregistered-lemma		ᲂу҆кра́шенъ
token	ᲂу҆кра́шенꙋ	unregistered-lemma		ᲂу҆кра́шенꙋ
token	ᲂу҆кра́шєна	unregistered-lemma		ᲂу҆кра́шєна
token	ᲂу҆кра́шєннаѧ	unregistered-lemma		ᲂу҆кра́шєннаѧ
token	ᲂу҆кра́шєнныѧ	unregistered-lemma		ᲂу҆кра́шєнныѧ
token	ᲂу҆кра́шєны	unregistered-lemma		ᲂу҆кра́шєны
token	ᲂу҆крада́хꙋсѧ	unregistered-lemma		ᲂу҆крада́хꙋсѧ
token	ᲂу҆крада́ютсѧ	unregistered-lemma		ᲂу҆крада́ютсѧ
token	ᲂу҆крада́ютъ	unregistered-lemma		ᲂу҆крада́ютъ
token	ᲂу҆крадо́сте	unregistered-lemma		ᲂу҆крадо́сте
token	ᲂу҆крадо́ша	unregistered-lemma		ᲂу҆крадо́ша
token	ᲂу҆крады́й	unregistered-lemma		ᲂу҆крады́й
token	ᲂу҆краси́	unregistered-lemma		ᲂу҆краси́
token	ᲂу҆краси́ла	unregistered-lemma		ᲂу҆краси́ла
token	ᲂу҆краси́ласѧ	unregistered-lemma		ᲂу҆краси́ласѧ
token	ᲂу҆краси́лсѧ	unregistered-lemma		ᲂу҆краси́лсѧ
token	ᲂу҆краси́сѧ	unregistered-lemma		ᲂу҆краси́сѧ
token	ᲂу҆краси́те	unregistered-lemma		ᲂу҆краси́те
token	ᲂу҆краси́ти	unregistered-lemma		ᲂу҆краси́ти
token	ᲂу҆краси́тъ	unregistered-lemma		ᲂу҆краси́тъ
token	ᲂу҆краси́хсѧ	unregistered-lemma		ᲂу҆краси́хсѧ
token	ᲂу҆краси́хъ	unregistered-lemma		ᲂу҆краси́хъ
token	ᲂу҆краси́ша	unregistered-lemma		ᲂу҆краси́ша
token	ᲂу҆краси́шасѧ	unregistered-lemma		ᲂу҆краси́шасѧ
token	ᲂу҆краси́ши	unregistered-lemma		ᲂу҆краси́ши
token	ᲂу҆краси́шисѧ	unregistered-lemma		ᲂу҆краси́шисѧ
token	ᲂу҆красѝ	unregistered-lemma		ᲂу҆красѝ
token	ᲂу҆краша́етсѧ	unregistered-lemma		ᲂу҆краша́етсѧ
token	ᲂу҆краша́ласѧ	unregistered-lemma		ᲂу҆краша́ласѧ
token	ᲂу҆краша́хꙋ	unregistered-lemma		ᲂу҆краша́хꙋ
token	ᲂу҆краша́ютъ	unregistered-lemma		ᲂу҆краша́ютъ
token	ᲂу҆краша́юще	unregistered-lemma		ᲂу҆краша́юще
token	ᲂу҆краше́нна	unregistered-lemma		ᲂу҆краше́нна
token	ᲂу҆краше́нїе	unregistered-lemma		ᲂу҆краше́нїе
token	ᲂу҆краше́нїемъ	unregistered-lemma		ᲂу҆краше́нїемъ
token	ᲂу҆краше́нїи	unregistered-lemma		ᲂу҆краше́нїи
token	ᲂу҆краше́нїю	unregistered-lemma		ᲂу҆краше́нїю
token	ᲂу҆краше́нїѧ	unregistered-lemma		ᲂу҆краше́нїѧ
token	ᲂу҆крашє́нїѧ	unregistered-lemma		ᲂу҆крашє́нїѧ
token	ᲂу҆крашꙋ̀	unregistered-lemma		ᲂу҆крашꙋ̀
token	ᲂу҆крепи́шасѧ	unregistered-lemma		ᲂу҆крепи́шасѧ
token	ᲂу҆кро́емъ	unregistered-lemma		ᲂу҆кро́емъ
token	ᲂу҆кро́пъ	unregistered-lemma		ᲂу҆кро́пъ
token	ᲂу҆кроти́ти	unregistered-lemma		ᲂу҆кроти́ти
token	ᲂу҆кроти́тсѧ	unregistered-lemma		ᲂу҆кроти́тсѧ
token	ᲂу҆кротѝ	unregistered-lemma		ᲂу҆кротѝ
token	ᲂу҆кроча́еши	unregistered-lemma		ᲂу҆кроча́еши
token	ᲂу҆кроща́етсѧ	unregistered-lemma		ᲂу҆кроща́етсѧ
token	ᲂу҆кроща́етъ	unregistered-lemma		ᲂу҆кроща́етъ
token	ᲂу҆кроща́шесѧ	unregistered-lemma		ᲂу҆кроща́шесѧ
token	ᲂу҆крощꙋ̀	unregistered-lemma		ᲂу҆крощꙋ̀
token	ᲂу҆кры̀	unregistered-lemma		ᲂу҆кры̀
token	ᲂу҆кры́етсѧ	unregistered-lemma		ᲂу҆кры́етсѧ
token	ᲂу҆кры́ешисѧ	unregistered-lemma		ᲂу҆кры́ешисѧ
token	ᲂу҆кры́йтесѧ	unregistered-lemma		ᲂу҆кры́йтесѧ
token	ᲂу҆кры́лбыхсѧ	unregistered-lemma		ᲂу҆кры́лбыхсѧ
token	ᲂу҆кры́сѧ	unregistered-lemma		ᲂу҆кры́сѧ
token	ᲂу҆кры́тисѧ	unregistered-lemma		ᲂу҆кры́тисѧ
token	ᲂу҆кры́шасѧ	unregistered-lemma		ᲂу҆кры́шасѧ
token	ᲂу҆кры́ютсѧ	unregistered-lemma		ᲂу҆кры́ютсѧ
token	ᲂу҆крыва́етсѧ	unregistered-lemma		ᲂу҆крыва́етсѧ
token	ᲂу҆крыва́йтесѧ	unregistered-lemma		ᲂу҆крыва́йтесѧ
token	ᲂу҆крыва́ѧсѧ	unregistered-lemma		ᲂу҆крыва́ѧсѧ
token	ᲂу҆крѣпи́	unregistered-lemma		ᲂу҆крѣпи́
token	ᲂу҆крѣпи́всѧ	unregistered-lemma		ᲂу҆крѣпи́всѧ
token	ᲂу҆крѣпи́вшеесѧ	unregistered-lemma		ᲂу҆крѣпи́вшеесѧ
token	ᲂу҆крѣпи́вшесѧ	unregistered-lemma		ᲂу҆крѣпи́вшесѧ
token	ᲂу҆крѣпи́въ	unregistered-lemma		ᲂу҆крѣпи́въ
token	ᲂу҆крѣпи́вый	unregistered-lemma		ᲂу҆крѣпи́вый
token	ᲂу҆крѣпи́лсѧ	unregistered-lemma		ᲂу҆крѣпи́лсѧ
token	ᲂу҆крѣпи́лъ	unregistered-lemma		ᲂу҆крѣпи́лъ
token	ᲂу҆крѣпи́мсѧ	unregistered-lemma		ᲂу҆крѣпи́мсѧ
token	ᲂу҆крѣпи́сте	unregistered-lemma		ᲂу҆крѣпи́сте
token	ᲂу҆крѣпи́сѧ	unregistered-lemma		ᲂу҆крѣпи́сѧ
token	ᲂу҆крѣпи́тесѧ	unregistered-lemma		ᲂу҆крѣпи́тесѧ
token	ᲂу҆крѣпи́ти	unregistered-lemma		ᲂу҆крѣпи́ти
token	ᲂу҆крѣпи́тисѧ	unregistered-lemma		ᲂу҆крѣпи́тисѧ
token	ᲂу҆крѣпи́тсѧ	unregistered-lemma		ᲂу҆крѣпи́тсѧ
token	ᲂу҆крѣпи́тъ	unregistered-lemma		ᲂу҆крѣпи́тъ
token	ᲂу҆крѣпи́хсѧ	unregistered-lemma		ᲂу҆крѣпи́хсѧ
token	ᲂу҆крѣпи́хъ	unregistered-lemma		ᲂу҆крѣпи́хъ
token	ᲂу҆крѣпи́ша	unregistered-lemma		ᲂу҆крѣпи́ша
token	ᲂу҆крѣпи́шасѧ	unregistered-lemma		ᲂу҆крѣпи́шасѧ
token	ᲂу҆крѣпи́ши	unregistered-lemma		ᲂу҆крѣпи́ши
token	ᲂу҆крѣпи́шисѧ	unregistered-lemma		ᲂу҆крѣпи́шисѧ
token	ᲂу҆крѣпле́ни	unregistered-lemma		ᲂу҆крѣпле́ни
token	ᲂу҆крѣпле́нъ	unregistered-lemma		ᲂу҆крѣпле́нъ
token	ᲂу҆крѣпле́нїю	unregistered-lemma		ᲂу҆крѣпле́нїю
token	ᲂу҆крѣплю̀	unregistered-lemma		ᲂу҆крѣплю̀
token	ᲂу҆крѣплю́	unregistered-lemma		ᲂу҆крѣплю́
token	ᲂу҆крѣплю́сѧ	unregistered-lemma		ᲂу҆крѣплю́сѧ
token	ᲂу҆крѣплє́ны	unregistered-lemma		ᲂу҆крѣплє́ны
token	ᲂу҆крѣплѧ́ете	unregistered-lemma		ᲂу҆крѣплѧ́ете
token	ᲂу҆крѣплѧ́етсѧ	unregistered-lemma		ᲂу҆крѣплѧ́етсѧ
token	ᲂу҆крѣплѧ́йсѧ	unregistered-lemma		ᲂу҆крѣплѧ́йсѧ
token	ᲂу҆крѣплѧ́йтесѧ	unregistered-lemma		ᲂу҆крѣплѧ́йтесѧ
token	ᲂу҆крѣплѧ́сте	unregistered-lemma		ᲂу҆крѣплѧ́сте
token	ᲂу҆крѣплѧ́ти	unregistered-lemma		ᲂу҆крѣплѧ́ти
token	ᲂу҆крѣплѧ́хꙋ	unregistered-lemma		ᲂу҆крѣплѧ́хꙋ
token	ᲂу҆крѣплѧ́хꙋсѧ	unregistered-lemma		ᲂу҆крѣплѧ́хꙋсѧ
token	ᲂу҆крѣплѧ́ше	unregistered-lemma		ᲂу҆крѣплѧ́ше
token	ᲂу҆крѣплѧ́шесѧ	unregistered-lemma		ᲂу҆крѣплѧ́шесѧ
token	ᲂу҆крѣплѧ́ютсѧ	unregistered-lemma		ᲂу҆крѣплѧ́ютсѧ
token	ᲂу҆крѣплѧ́ютъ	unregistered-lemma		ᲂу҆крѣплѧ́ютъ
token	ᲂу҆крѣплѧ́ющаго	unregistered-lemma		ᲂу҆крѣплѧ́ющаго
token	ᲂу҆крѣплѧ́ющемъ	unregistered-lemma		ᲂу҆крѣплѧ́ющемъ
token	ᲂу҆крѣплѧ́ющїисѧ	unregistered-lemma		ᲂу҆крѣплѧ́ющїисѧ
token	ᲂу҆крѣплѧ́ѧ	unregistered-lemma		ᲂу҆крѣплѧ́ѧ
token	ᲂу҆крѣплѧ́ѧй	unregistered-lemma		ᲂу҆крѣплѧ́ѧй
token	ᲂу҆крѣпѝ	unregistered-lemma		ᲂу҆крѣпѝ
token	ᲂу҆крѣпѣ̀	unregistered-lemma		ᲂу҆крѣпѣ̀
token	ᲂу҆крѣпѣ́етъ	unregistered-lemma		ᲂу҆крѣпѣ́етъ
token	ᲂу҆крѣпѣ́лъ	unregistered-lemma		ᲂу҆крѣпѣ́лъ
token	ᲂу҆крѣпѧ́тсѧ	unregistered-lemma		ᲂу҆крѣпѧ́тсѧ
token	ᲂу҆крѣпѧ́тъ	unregistered-lemma		ᲂу҆крѣпѧ́тъ
token	ᲂу҆крꙋ́ха	unregistered-lemma		ᲂу҆крꙋ́ха
token	ᲂу҆крꙋ́хи	unregistered-lemma		ᲂу҆крꙋ́хи
token	ᲂу҆крꙋ́хомъ	unregistered-lemma		ᲂу҆крꙋ́хомъ
token	ᲂу҆крꙋ́хъ	unregistered-lemma		ᲂу҆крꙋ́хъ
token	ᲂу҆крꙋ́хѡвъ	unregistered-lemma		ᲂу҆крꙋ́хѡвъ
token	ᲂу҆крꙋ́хꙋ	unregistered-lemma		ᲂу҆крꙋ́хꙋ
token	ᲂу҆крꙋ̑хъ	unregistered-lemma		ᲂу҆крꙋ̑хъ
token	ᲂу҆кѡри́зны	unregistered-lemma		ᲂу҆кѡри́зны
token	ᲂу҆ла́мъ	unregistered-lemma		ᲂу҆ла́мъ
token	ᲂу҆ла́мѡвы	unregistered-lemma		ᲂу҆ла́мѡвы
token	ᲂу҆ла̑мли	unregistered-lemma		ᲂу҆ла̑мли
token	ᲂу҆ламлꙋ́зъ	unregistered-lemma		ᲂу҆ламлꙋ́зъ
token	ᲂу҆ле́же	unregistered-lemma		ᲂу҆ле́же
token	ᲂу҆лего́ста	unregistered-lemma		ᲂу҆лего́ста
token	ᲂу҆ло́витъ	unregistered-lemma		ᲂу҆ло́витъ
token	ᲂу҆ло́вѧтсѧ	unregistered-lemma		ᲂу҆ло́вѧтсѧ
token	ᲂу҆ло́мкомъ	unregistered-lemma		ᲂу҆ло́мкомъ
token	ᲂу҆ло́мокъ	unregistered-lemma		ᲂу҆ло́мокъ
token	ᲂу҆лови́	unregistered-lemma		ᲂу҆лови́
token	ᲂу҆лови́вый	unregistered-lemma		ᲂу҆лови́вый
token	ᲂу҆лови́ти	unregistered-lemma		ᲂу҆лови́ти
token	ᲂу҆лови́тъ	unregistered-lemma		ᲂу҆лови́тъ
token	ᲂу҆лови́ша	unregistered-lemma		ᲂу҆лови́ша
token	ᲂу҆лови́ши	unregistered-lemma		ᲂу҆лови́ши
token	ᲂу҆ловле́наѧ	unregistered-lemma		ᲂу҆ловле́наѧ
token	ᲂу҆ловле́ни	unregistered-lemma		ᲂу҆ловле́ни
token	ᲂу҆ловле́нъ	unregistered-lemma		ᲂу҆ловле́нъ
token	ᲂу҆ловлѧ́ема	unregistered-lemma		ᲂу҆ловлѧ́ема
token	ᲂу҆ловлѧ́етъ	unregistered-lemma		ᲂу҆ловлѧ́етъ
token	ᲂу҆ловлѧ́й	unregistered-lemma		ᲂу҆ловлѧ́й
token	ᲂу҆ловлѧ́ютсѧ	unregistered-lemma		ᲂу҆ловлѧ́ютсѧ
token	ᲂу҆ловлѧ́ютъ	unregistered-lemma		ᲂу҆ловлѧ́ютъ
token	ᲂу҆ловлѧ́юще	unregistered-lemma		ᲂу҆ловлѧ́юще
token	ᲂу҆ловлѧ́ємы	unregistered-lemma		ᲂу҆ловлѧ́ємы
token	ᲂу҆ловѝ	unregistered-lemma		ᲂу҆ловѝ
token	ᲂу҆ловѧ́тъ	unregistered-lemma		ᲂу҆ловѧ́тъ
token	ᲂу҆льстѝ	unregistered-lemma		ᲂу҆льстѝ
token	ᲂу҆лꙋча́тъ	unregistered-lemma		ᲂу҆лꙋча́тъ
token	ᲂу҆лꙋча́ю	unregistered-lemma		ᲂу҆лꙋча́ю
token	ᲂу҆лꙋча́юще	unregistered-lemma		ᲂу҆лꙋча́юще
token	ᲂу҆лꙋчи́въ	unregistered-lemma		ᲂу҆лꙋчи́въ
token	ᲂу҆лꙋчи́ти	unregistered-lemma		ᲂу҆лꙋчи́ти
token	ᲂу҆лꙋчи́тъ	unregistered-lemma		ᲂу҆лꙋчи́тъ
token	ᲂу҆лꙋчи́ши	unregistered-lemma		ᲂу҆лꙋчи́ши
token	ᲂу҆лꙋчѝ	unregistered-lemma		ᲂу҆лꙋчѝ
token	ᲂу҆ма̀	unregistered-lemma		ᲂу҆ма̀
token	ᲂу҆ма́	unregistered-lemma		ᲂу҆ма́
token	ᲂу҆ма́ленаго	unregistered-lemma		ᲂу҆ма́ленаго
token	ᲂу҆ма́ленный	unregistered-lemma		ᲂу҆ма́ленный
token	ᲂу҆ма́ленныхъ	unregistered-lemma		ᲂу҆ма́ленныхъ
token	ᲂу҆ма́лено	unregistered-lemma		ᲂу҆ма́лено
token	ᲂу҆ма́ленъ	unregistered-lemma		ᲂу҆ма́ленъ
token	ᲂу҆ма́леныхъ	unregistered-lemma		ᲂу҆ма́леныхъ
token	ᲂу҆ма́ли	unregistered-lemma		ᲂу҆ма́ли
token	ᲂу҆ма́лилъ	unregistered-lemma		ᲂу҆ма́лилъ
token	ᲂу҆ма́лисѧ	unregistered-lemma		ᲂу҆ма́лисѧ
token	ᲂу҆ма́лите	unregistered-lemma		ᲂу҆ма́лите
token	ᲂу҆ма́лити	unregistered-lemma		ᲂу҆ма́лити
token	ᲂу҆ма́литсѧ	unregistered-lemma		ᲂу҆ма́литсѧ
token	ᲂу҆ма́литъ	unregistered-lemma		ᲂу҆ма́литъ
token	ᲂу҆ма́лихомсѧ	unregistered-lemma		ᲂу҆ма́лихомсѧ
token	ᲂу҆ма́лишасѧ	unregistered-lemma		ᲂу҆ма́лишасѧ
token	ᲂу҆ма́лиши	unregistered-lemma		ᲂу҆ма́лиши
token	ᲂу҆ма́лєны	unregistered-lemma		ᲂу҆ма́лєны
token	ᲂу҆ма́лѧтсѧ	unregistered-lemma		ᲂу҆ма́лѧтсѧ
token	ᲂу҆ма́сти	unregistered-lemma		ᲂу҆ма́сти
token	ᲂу҆ма́стилъ	unregistered-lemma		ᲂу҆ма́стилъ
token	ᲂу҆ма́стити	unregistered-lemma		ᲂу҆ма́стити
token	ᲂу҆мале́нїе	unregistered-lemma		ᲂу҆мале́нїе
token	ᲂу҆мале́нїи	unregistered-lemma		ᲂу҆мале́нїи
token	ᲂу҆мале́нїѧ	unregistered-lemma		ᲂу҆мале́нїѧ
token	ᲂу҆малѧ́й	unregistered-lemma		ᲂу҆малѧ́й
token	ᲂу҆малѧ́йтесѧ	unregistered-lemma		ᲂу҆малѧ́йтесѧ
token	ᲂу҆малѧ́шесѧ	unregistered-lemma		ᲂу҆малѧ́шесѧ
token	ᲂу҆малѧ́ютсѧ	unregistered-lemma		ᲂу҆малѧ́ютсѧ
token	ᲂу҆малѧ́ютъ	unregistered-lemma		ᲂу҆малѧ́ютъ
token	ᲂу҆малѧ́ющагосѧ	unregistered-lemma		ᲂу҆малѧ́ющагосѧ
token	ᲂу҆малѧ́ющасѧ	unregistered-lemma		ᲂу҆малѧ́ющасѧ
token	ᲂу҆малѧ́ющеесѧ	unregistered-lemma		ᲂу҆малѧ́ющеесѧ
token	ᲂу҆малѧ́ющїѧсѧ	unregistered-lemma		ᲂу҆малѧ́ющїѧсѧ
token	ᲂу҆малѧ́ющꙋсѧ	unregistered-lemma		ᲂу҆малѧ́ющꙋсѧ
token	ᲂу҆малѧ́ѧ	unregistered-lemma		ᲂу҆малѧ́ѧ
token	ᲂу҆малѧ́ѧйсѧ	unregistered-lemma		ᲂу҆малѧ́ѧйсѧ
token	ᲂу҆масфа́е	unregistered-lemma		ᲂу҆масфа́е
token	ᲂу҆маще́нїемъ	unregistered-lemma		ᲂу҆маще́нїемъ
token	ᲂу҆ме́дли	unregistered-lemma		ᲂу҆ме́дли
token	ᲂу҆ме́длили	unregistered-lemma		ᲂу҆ме́длили
