lemma	pos	cell	print	count	set_count
внеза́пный	a	adv	внеза́пнѡ	1	0
внеза́пный	a	long.pos.f.sg.acc	внеза́пнꙋю	1	0
внести́сѧ	v	pres.3.pl	внесꙋ́тсѧ	1	0
внести́сѧ	v	pres.3.sg	внесе́тсѧ	3	0
внестѝ	v	aor.1.pl	внесо́хомъ	1	0
внестѝ	v	aor.2.pl	внесо́сте	4	0
внестѝ	v	aor.3.pl	внесо́ша	15	0
внестѝ	v	aor.3.sg	внесѐ	3	0
внестѝ	v	inf	внестѝ	7	0
внестѝ	v	part.past.pass.short.m.pl.acc	внесє́ны	1	0
внестѝ	v	pres.2.sg	внесе́ши	9	0
внестѝ	v	pres.3.pl	внесꙋ́тъ	3	0
внестѝ	v	pres.3.sg	внесе́тъ	4	0
вни́ти	v	aor.1.pl	внидо́хомъ	5	0
вни́ти	v	aor.1.sg	внидо́хъ	12	0
вни́ти	v	aor.2.pl	внидо́сте	7	0
вни́ти	v	aor.3.pl	внидо́ша	103	0
вни́ти	v	aor.3.sg	вни́де	56	0
вни́ти	v	impv.2.pl	вни́дите	13	0
вни́ти	v	inf	вни́ти	96	0
вни́ти	v	lpart.f.sg	вошла̀	1	0
вни́ти	v	lpart.m.sg	вше́лъ	6	0
вни́ти	v	part.past.act.long.m.pl.acc	вше́дшыѧ	1	0
вни́ти	v	part.past.act.long.m.pl.nom	вше́дшїи	1	0
вни́ти	v	part.past.act.short.m.sg.nom	вше́дъ	3	0
вни́ти	v	pres.1.sg	вни́дꙋ	23	0
вни́ти	v	pres.2.pl	вни́дете	29	0
вни́ти	v	pres.2.sg	вни́деши	40	0
вни́ти	v	pres.3.pl	вни́дꙋтъ	55	0
вни́ти	v	pres.3.sg	вни́детъ	91	0
вни́тіе	n	gen.sg	вни́тїѧ	1	0
внима́ти	v	aor.3.pl	внима́ша	1	0
внима́ти	v	impf.3.pl	внима́хꙋ	4	0
внима́ти	v	impv.2.pl	внемли́те	18	0
внима́ти	v	impv.2.pl	внима́йте	3	0
внима́ти	v	inf	внима́ти	10	0
внима́ти	v	part.pres.act.long.m.pl.nom	вне́млющїи	1	0
внима́ти	v	pres.2.sg	внима́еши	1	0
внима́ти	v	pres.3.pl	вне́млютъ	1	0
внима́ти	v	pres.3.pl	внима́ютъ	1	0
внима́ти	v	pres.3.sg	внима́етъ	2	0
вноси́ти	v	impf.3.pl	вноша́хꙋ	2	0
вноси́ти	v	inf	вноси́ти	2	0
вноси́ти	v	pres.3.pl	вно́сѧтъ	1	0
вноси́ти	v	pres.3.sg	вно́ситъ	1	0
вноси́тисѧ	v	inf	вноси́тисѧ	1	0
вноси́тисѧ	v	pres.3.sg	вно́ситсѧ	1	0
внѣ́шній	a	long.pos.f.sg.gen	внѣ́шнїѧ	1	0
внѣ́шній	a	long.pos.f.sg.nom	внѣ́шнѧѧ	1	0
внѣ́шній	a	long.pos.m.sg.dat	внѣ́шнемꙋ	1	0
внѣ́шній	a	long.pos.m.sg.gen	внѣ́шнѧгѡ	3	0
внѣ́шній	a	long.pos.m.sg.loc	внѣ́шнемъ	2	0
внѣ́шній	a	long.pos.n.sg.gen	внѣ́шнѧгѡ	2	0
внѣ́шній	a	long.pos.n.sg.loc	внѣ́шнемъ	1	0
внѧ́ти	v	aor.3.pl	внѧ́ша	3	0
внѧ́ти	v	impv.2.pl	вонми́те	4	0
внѧ́ти	v	lpart.m.sg	внѧ́лъ	3	0
внѧ́ти	v	pres.3.sg	во́нметъ	2	0
внѧ́тисѧ	v	part.past.act.short.m.sg.gen	вне́мшасѧ	1	0
внѧ́тіе	n	ins.sg	внѧ́тїемъ	1	0
внꙋ́къ	n	acc.pl	внꙋ́ки	2	0
внꙋ́къ	n	gen.pl	внꙋ̑къ	1	0
внꙋ́къ	n	nom.pl	внꙋ́цы	6	0
внꙋ́къ	n	nom.sg	внꙋ́къ	2	0
внꙋ́тренній	a	long.pos.f.sg.acc	внꙋ́треннюю	4	0
внꙋ́тренній	a	long.pos.f.sg.gen	внꙋ́треннїѧ	3	0
внꙋ́тренній	a	long.pos.m.sg.dat	внꙋ́треннемꙋ	2	0
внꙋ́тренній	a	long.pos.m.sg.gen	внꙋ́треннѧгѡ	5	0
внꙋ́тренній	a	long.pos.m.sg.loc	внꙋ́треннемъ	2	0
внꙋши́ти	v	aor.2.pl	внꙋши́сте	1	0
внꙋши́ти	v	pres.2.sg	внꙋши́ши	1	0
внꙋши́ти	v	pres.3.sg	внꙋши́тъ	1	0
во́ждь	n	acc.sg	вожда̀	3	0
во́ждь	n	dat.pl	вождє́мъ	2	0
во́ждь	n	dat.pl	вождѡ́мъ	1	0
во́ждь	n	ins.pl	вожди̑	1	0
во́ждь	n	ins.sg	вожде́мъ	5	0
во́ждь	n	ins.sg	вождо́мъ	2	0
во́ждь	n	loc.sg	вождѝ	2	0
во́ждь	n	nom.pl	вожде́ве	6	0
во́ждь	n	nom.pl	вожды̀	2	0
во́ждь	n	nom.pl	вождѝ	2	0
во́зрастъ	n	acc.sg	во́зрастъ	2	0
во́зрастъ	n	dat.sg	во́зрастꙋ	3	0
во́зрастъ	n	gen.sg	во́зраста	5	0
во́зрастъ	n	ins.sg	во́зрастомъ	6	0
во́зрастъ	n	loc.sg	во́зрастѣ	4	0
во́инскій	a	long.pos.f.sg.gen	во́инскїѧ	1	0
во́инскій	a	long.pos.f.sg.gen	вѡ́инскїѧ	1	0
во́инскій	a	long.pos.m.pl.acc	вои̑нскїѧ	2	0
во́инскій	a	long.pos.m.pl.nom	во́инстїи	10	0
во́инскій	a	long.pos.m.pl.nom	вои́нстїи	4	0
во́инскій	a	long.pos.m.sg.gen	во́инскагѡ	1	0
во́инскій	a	long.pos.n.sg.loc	во́инстѣмъ	1	0
во́инство	n	dat.pl	во́инствѡмъ	1	0
во́инство	n	dat.sg	во́инствꙋ	9	0
во́инство	n	gen.pl	во́инствъ	2	0
во́инство	n	gen.sg	во́инства	16	0
во́инство	n	ins.pl	во́инствы	1	0
во́инство	n	ins.pl	вѡ́инствы	1	0
во́инство	n	ins.sg	во́инствомъ	4	0
во́инство	n	loc.sg	во́инствѣ	3	0
во́инствовати	v	pres.2.sg	во́инствꙋеши	1	0
во́инствовати	v	pres.3.sg	во́инствꙋетъ	1	0
во́инъ	n	acc.pl	во́ины	8	0
во́инъ	n	dat.pl	во́инѡмъ	9	0
во́инъ	n	dat.sg	во́инꙋ	1	0
во́инъ	n	gen.pl	во́инѡвъ	4	0
во́инъ	n	gen.pl	вѡ́инъ	2	0
во́инъ	n	ins.pl	вѡ́ины	2	0
во́инъ	n	ins.sg	во́иномъ	1	0
во́инъ	n	loc.pl	во́инѣхъ	1	0
во́инъ	n	loc.sg	во́инѣ	1	0
во́инъ	n	nom.pl	во́ини	7	0
во́инъ	n	nom.sg	во́инъ	3	0
во́й	n	acc.pl	вѡ́и	1	0
во́й	n	acc.sg	вѡ́ѧ	2	0
во́й	n	dat.pl	во́ємъ	8	0
