# Gold paradigm oracle: Alypy (Gamanovich) grammar printed paradigm tables.
# Source: alypy-gamanovich-grammar-web-2023 (references/downloads/alypy-grammar).
# Generator: cargo xtask alypy-paradigm-oracle (crates/xtask/src/alypy_oracle.rs).
# Surfaces are verbatim as printed (accents, hyphenated morpheme boundaries,
# variant parentheses intact); the comparison contract decides equivalence.
section	artifact	table_index	pos	headword	column_label	case	number	gender	person	tense	form	surface
§48	p048.htm	3	pronoun	на́ше		locative	singular	neuter				на́шемъ
§48	p048.htm	3	pronoun	на́шъ		nominative+accusative	dual	masculine				на̑ша
§48	p048.htm	3	pronoun	на́ша		nominative+accusative	dual	feminine				на́ши
§48	p048.htm	3	pronoun	на́ше		nominative+accusative	dual	neuter				на́ши
§48	p048.htm	3	pronoun	на́шъ		genitive+locative	dual	masculine				на̑шею
§48	p048.htm	3	pronoun	на́ша		genitive+locative	dual	feminine				на̑шею
§48	p048.htm	3	pronoun	на́ше		genitive+locative	dual	neuter				на̑шею
§48	p048.htm	3	pronoun	на́шъ		dative+instrumental	dual	masculine				на́шима
§48	p048.htm	3	pronoun	на́ша		dative+instrumental	dual	feminine				на́шима
§48	p048.htm	3	pronoun	на́ше		dative+instrumental	dual	neuter				на́шима
§48	p048.htm	3	pronoun	на́шъ		nominative	plural	masculine				на́ши
§48	p048.htm	3	pronoun	на́ша		nominative	plural	feminine				на́шѧ
§48	p048.htm	3	pronoun	на́ше		nominative	plural	neuter				на̑ша
§48	p048.htm	3	pronoun	на́шъ		genitive	plural	masculine				на́шихъ
§48	p048.htm	3	pronoun	на́ша		genitive	plural	feminine				на́шихъ
§48	p048.htm	3	pronoun	на́ше		genitive	plural	neuter				на́шихъ
§48	p048.htm	3	pronoun	на́шъ		dative	plural	masculine				на́шымъ
§48	p048.htm	3	pronoun	на́ша		dative	plural	feminine				на́шымъ
§48	p048.htm	3	pronoun	на́ше		dative	plural	neuter				на́шымъ
§48	p048.htm	3	pronoun	на́шъ		accusative	plural	masculine				на́шѧ, -ихъ
§48	p048.htm	3	pronoun	на́ша		accusative	plural	feminine				на́шѧ, -ихъ
§48	p048.htm	3	pronoun	на́ше		accusative	plural	neuter				на̑ша
§48	p048.htm	3	pronoun	на́шъ		instrumental	plural	masculine				на́шими
§48	p048.htm	3	pronoun	на́ша		instrumental	plural	feminine				на́шими
§48	p048.htm	3	pronoun	на́ше		instrumental	plural	neuter				на́шими
§48	p048.htm	3	pronoun	на́шъ		locative	plural	masculine				на́шихъ
§48	p048.htm	3	pronoun	на́ша		locative	plural	feminine				на́шихъ
§48	p048.htm	3	pronoun	на́ше		locative	plural	neuter				на́шихъ
§48	p048.htm	4	pronoun	толи́цы		nominative						толи́цы
§48	p048.htm	4	pronoun			accusative						толи̑ки
§48	p048.htm	4	pronoun	толи́цы		genitive						толи́цѣхъ
§48	p048.htm	4	pronoun			instrumental						толи́цѣми
§48	p048.htm	4	pronoun	толи́цы		dative						толи̑цѣмъ
§48	p048.htm	4	pronoun			locative						толи́цѣхъ
§48	p048.htm	5	pronoun	ѻ҆́въ		nominative	singular	masculine			short	ѻ҆́въ
§48	p048.htm	5	pronoun	ѻ҆́ва		nominative	singular	feminine			short	ѻ҆́ва
§48	p048.htm	5	pronoun	ѻ҆́во		nominative	singular	neuter			short	ѻ҆́во
§48	p048.htm	5	pronoun	ѻ҆́вый		nominative	singular	masculine			long	ѻ҆́вый
§48	p048.htm	5	pronoun	ѻ҆́ваѧ		nominative	singular	feminine			long	ѻ҆́ваѧ
§48	p048.htm	5	pronoun	ѻ҆́вое		nominative	singular	neuter			long	ѻ҆́вое
§48	p048.htm	5	pronoun	ѻ҆́въ		genitive	singular	masculine			short	ѻ҆́вогѡ
§48	p048.htm	5	pronoun	ѻ҆́ва		genitive	singular	feminine			short	ѻ҆́воѧ
§48	p048.htm	5	pronoun	ѻ҆́во		genitive	singular	neuter			short	ѻ҆́вогѡ
§48	p048.htm	5	pronoun	ѻ҆́вый		genitive	singular	masculine			long	ѻ҆́вагѡ
§48	p048.htm	5	pronoun	ѻ҆́ваѧ		genitive	singular	feminine			long	ѻ҆́выѧ
§48	p048.htm	5	pronoun	ѻ҆́вое		genitive	singular	neuter			long	ѻ҆́вагѡ
§48	p048.htm	5	pronoun	ѻ҆́въ		dative	singular	masculine			short	ѻ҆́вомꙋ
§48	p048.htm	5	pronoun	ѻ҆́ва		dative	singular	feminine			short	ѻ҆́вой
§48	p048.htm	5	pronoun	ѻ҆́во		dative	singular	neuter			short	ѻ҆́вомꙋ
§48	p048.htm	5	pronoun	ѻ҆́вый		dative	singular	masculine			long	ѻ҆́вомꙋ
§48	p048.htm	5	pronoun	ѻ҆́ваѧ		dative	singular	feminine			long	ѻ҆́вой
§48	p048.htm	5	pronoun	ѻ҆́вое		dative	singular	neuter			long	ѻ҆́вомꙋ
§48	p048.htm	5	pronoun	ѻ҆́въ		accusative	singular	masculine			short	ѻ҆́въ, ѻ҆́вого
§48	p048.htm	5	pronoun	ѻ҆́ва		accusative	singular	feminine			short	ѻ҆́вꙋ
§48	p048.htm	5	pronoun	ѻ҆́во		accusative	singular	neuter			short	ѻ҆́во
§48	p048.htm	5	pronoun	ѻ҆́вый		accusative	singular	masculine			long	ѻ҆́вый, ѻ҆́ваго
§48	p048.htm	5	pronoun	ѻ҆́ваѧ		accusative	singular	feminine			long	ѻ҆́вꙋю
§48	p048.htm	5	pronoun	ѻ҆́вое		accusative	singular	neuter			long	ѻ҆́вое
§48	p048.htm	5	pronoun	ѻ҆́въ		instrumental	singular	masculine			short	ѻ҆́вѣмъ
§48	p048.htm	5	pronoun	ѻ҆́ва		instrumental	singular	feminine			short	ѻ҆́вою
§48	p048.htm	5	pronoun	ѻ҆́во		instrumental	singular	neuter			short	ѻ҆́вѣмъ
§48	p048.htm	5	pronoun	ѻ҆́вый		instrumental	singular	masculine			long	ѻ҆́вымъ
§48	p048.htm	5	pronoun	ѻ҆́ваѧ		instrumental	singular	feminine			long	ѻ҆́вою
§48	p048.htm	5	pronoun	ѻ҆́вое		instrumental	singular	neuter			long	ѻ҆́вымъ
§48	p048.htm	5	pronoun	ѻ҆́въ		locative	singular	masculine			short	ѻ҆́вомъ
§48	p048.htm	5	pronoun	ѻ҆́ва		locative	singular	feminine			short	ѻ҆́вой
§48	p048.htm	5	pronoun	ѻ҆́во		locative	singular	neuter			short	ѻ҆́вомъ
§48	p048.htm	5	pronoun	ѻ҆́вый		locative	singular	masculine			long	ѻ҆́вомъ
§48	p048.htm	5	pronoun	ѻ҆́ваѧ		locative	singular	feminine			long	ѻ҆́вой
§48	p048.htm	5	pronoun	ѻ҆́вое		locative	singular	neuter			long	ѻ҆́вомъ
§48	p048.htm	5	pronoun	ѻ҆́въ		nominative+accusative	dual	masculine			short	ѻ҆́ва
§48	p048.htm	5	pronoun	ѻ҆́ва		nominative+accusative	dual	feminine			short	ѻ҆́вѣ
§48	p048.htm	5	pronoun	ѻ҆́во		nominative+accusative	dual	neuter			short	ѻ҆́вѣ
§48	p048.htm	5	pronoun	ѻ҆́вый		nominative+accusative	dual	masculine			long	ѻ҆́ваѧ
§48	p048.htm	5	pronoun	ѻ҆́ваѧ		nominative+accusative	dual	feminine			long	ѻ҆́вѣи
§48	p048.htm	5	pronoun	ѻ҆́вое		nominative+accusative	dual	neuter			long	ѻ҆́вѣи
§48	p048.htm	5	pronoun	ѻ҆́въ		genitive+locative	dual	masculine			short	ѻ҆́вѡю
§48	p048.htm	5	pronoun	ѻ҆́ва		genitive+locative	dual	feminine			short	ѻ҆́вѡю
§48	p048.htm	5	pronoun	ѻ҆́во		genitive+locative	dual	neuter			short	ѻ҆́вѡю
§48	p048.htm	5	pronoun	ѻ҆́вый		genitive+locative	dual	masculine			long	ѻ҆́вѡю
§48	p048.htm	5	pronoun	ѻ҆́ваѧ		genitive+locative	dual	feminine			long	ѻ҆́вѡю
§48	p048.htm	5	pronoun	ѻ҆́вое		genitive+locative	dual	neuter			long	ѻ҆́вѡю
§48	p048.htm	5	pronoun	ѻ҆́въ		dative+instrumental	dual	masculine			short	ѻ҆́вѣма
§48	p048.htm	5	pronoun	ѻ҆́ва		dative+instrumental	dual	feminine			short	ѻ҆́вѣма
§48	p048.htm	5	pronoun	ѻ҆́во		dative+instrumental	dual	neuter			short	ѻ҆́вѣма
§48	p048.htm	5	pronoun	ѻ҆́вый		dative+instrumental	dual	masculine			long	ѻ҆́выма
§48	p048.htm	5	pronoun	ѻ҆́ваѧ		dative+instrumental	dual	feminine			long	ѻ҆́выма
§48	p048.htm	5	pronoun	ѻ҆́вое		dative+instrumental	dual	neuter			long	ѻ҆́выма
§48	p048.htm	5	pronoun	ѻ҆́въ		nominative	plural	masculine			short	ѻ҆́ви
§48	p048.htm	5	pronoun	ѻ҆́ва		nominative	plural	feminine			short	ѻ҆́вы
§48	p048.htm	5	pronoun	ѻ҆́во		nominative	plural	neuter			short	ѻ҆́ва
§48	p048.htm	5	pronoun	ѻ҆́вый		nominative	plural	masculine			long	ѻ҆́вїи
§48	p048.htm	5	pronoun	ѻ҆́ваѧ		nominative	plural	feminine			long	ѻ҆́выѧ
§48	p048.htm	5	pronoun	ѻ҆́вое		nominative	plural	neuter			long	ѻ҆́ваѧ
§48	p048.htm	5	pronoun	ѻ҆́въ		genitive	plural	masculine			short	ѻ҆́вѣхъ
§48	p048.htm	5	pronoun	ѻ҆́ва		genitive	plural	feminine			short	ѻ҆́вѣхъ
§48	p048.htm	5	pronoun	ѻ҆́во		genitive	plural	neuter			short	ѻ҆́вѣхъ
§48	p048.htm	5	pronoun	ѻ҆́вый		genitive	plural	masculine			long	ѻ҆́выхъ
§48	p048.htm	5	pronoun	ѻ҆́ваѧ		genitive	plural	feminine			long	ѻ҆́выхъ
§48	p048.htm	5	pronoun	ѻ҆́вое		genitive	plural	neuter			long	ѻ҆́выхъ
§48	p048.htm	5	pronoun	ѻ҆́въ		dative	plural	masculine			short	ѻ҆́вѣмъ
§48	p048.htm	5	pronoun	ѻ҆́ва		dative	plural	feminine			short	ѻ҆́вѣмъ
§48	p048.htm	5	pronoun	ѻ҆́во		dative	plural	neuter			short	ѻ҆́вѣмъ
§48	p048.htm	5	pronoun	ѻ҆́вый		dative	plural	masculine			long	ѻ҆́вымъ
§48	p048.htm	5	pronoun	ѻ҆́ваѧ		dative	plural	feminine			long	ѻ҆́вымъ
§48	p048.htm	5	pronoun	ѻ҆́вое		dative	plural	neuter			long	ѻ҆́вымъ
§48	p048.htm	5	pronoun	ѻ҆́въ		accusative	plural	masculine			short	ѻ҆́вы, ѻ҆́вѣхъ
§48	p048.htm	5	pronoun	ѻ҆́ва		accusative	plural	feminine			short	ѻ҆́вы, ѻ҆́вѣхъ
§48	p048.htm	5	pronoun	ѻ҆́во		accusative	plural	neuter			short	ѻ҆́ва
§48	p048.htm	5	pronoun	ѻ҆́вый		accusative	plural	masculine			long	ѻ҆́выѧ, ѻ҆́выхъ
§48	p048.htm	5	pronoun	ѻ҆́ваѧ		accusative	plural	feminine			long	ѻ҆́выѧ, ѻ҆́выхъ
§48	p048.htm	5	pronoun	ѻ҆́вое		accusative	plural	neuter			long	ѻ҆́ваѧ
§48	p048.htm	5	pronoun	ѻ҆́въ		instrumental	plural	masculine			short	ѻ҆́вѣми
§48	p048.htm	5	pronoun	ѻ҆́ва		instrumental	plural	feminine			short	ѻ҆́вѣми
§48	p048.htm	5	pronoun	ѻ҆́во		instrumental	plural	neuter			short	ѻ҆́вѣми
§48	p048.htm	5	pronoun	ѻ҆́вый		instrumental	plural	masculine			long	ѻ҆́выми
§48	p048.htm	5	pronoun	ѻ҆́ваѧ		instrumental	plural	feminine			long	ѻ҆́выми
§48	p048.htm	5	pronoun	ѻ҆́вое		instrumental	plural	neuter			long	ѻ҆́выми
§48	p048.htm	5	pronoun	ѻ҆́въ		locative	plural	masculine			short	ѻ҆́вѣхъ
§48	p048.htm	5	pronoun	ѻ҆́ва		locative	plural	feminine			short	ѻ҆́вѣхъ
§48	p048.htm	5	pronoun	ѻ҆́во		locative	plural	neuter			short	ѻ҆́вѣхъ
§48	p048.htm	5	pronoun	ѻ҆́вый		locative	plural	masculine			long	ѻ҆́выхъ
§48	p048.htm	5	pronoun	ѻ҆́ваѧ		locative	plural	feminine			long	ѻ҆́выхъ
§48	p048.htm	5	pronoun	ѻ҆́вое		locative	plural	neuter			long	ѻ҆́выхъ
§53. Склонение имен прилагательных	p053.htm	1	adjective	мꙋ́др-ъ		nominative	singular	masculine				мꙋ́др-ъ
§53. Склонение имен прилагательных	p053.htm	1	adjective	мꙋ́др-а		nominative	singular	feminine				мꙋ́др-а
§53. Склонение имен прилагательных	p053.htm	1	adjective	мꙋ́др-о		nominative	singular	neuter				мꙋ́др-о
§53. Склонение имен прилагательных	p053.htm	1	adjective	мꙋ́др-ъ		genitive	singular	masculine				мꙋ́др-а
§53. Склонение имен прилагательных	p053.htm	1	adjective	мꙋ́др-а		genitive	singular	feminine				мꙋ́др-ы
§53. Склонение имен прилагательных	p053.htm	1	adjective	мꙋ́др-о		genitive	singular	neuter				мꙋ́др-а
§53. Склонение имен прилагательных	p053.htm	1	adjective	мꙋ́др-ъ		dative	singular	masculine				мꙋ́др-ꙋ
§53. Склонение имен прилагательных	p053.htm	1	adjective	мꙋ́др-а		dative	singular	feminine				мꙋ́др-ѣ
§53. Склонение имен прилагательных	p053.htm	1	adjective	мꙋ́др-о		dative	singular	neuter				мꙋ́др-ꙋ
§53. Склонение имен прилагательных	p053.htm	1	adjective	мꙋ́др-ъ		accusative	singular	masculine				мꙋ́др-ъ (-а)
§53. Склонение имен прилагательных	p053.htm	1	adjective	мꙋ́др-а		accusative	singular	feminine				мꙋ́др-ꙋ
§53. Склонение имен прилагательных	p053.htm	1	adjective	мꙋ́др-о		accusative	singular	neuter				мꙋ́др-о
§53. Склонение имен прилагательных	p053.htm	1	adjective	мꙋ́др-ъ		instrumental	singular	masculine				мꙋ́др-ымъ
§53. Склонение имен прилагательных	p053.htm	1	adjective	мꙋ́др-а		instrumental	singular	feminine				мꙋ́др-ою
§53. Склонение имен прилагательных	p053.htm	1	adjective	мꙋ́др-о		instrumental	singular	neuter				мꙋ́др-ымъ
§53. Склонение имен прилагательных	p053.htm	1	adjective	мꙋ́др-ъ		locative	singular	masculine				мꙋ́др-ѣ
§53. Склонение имен прилагательных	p053.htm	1	adjective	мꙋ́др-а		locative	singular	feminine				мꙋ́др-ѣ
§53. Склонение имен прилагательных	p053.htm	1	adjective	мꙋ́др-о		locative	singular	neuter				мꙋ́др-ѣ
§53. Склонение имен прилагательных	p053.htm	1	adjective	мꙋ́др-ъ		vocative	singular	masculine				мꙋ́др-е
§53. Склонение имен прилагательных	p053.htm	1	adjective	мꙋ́др-а		vocative	singular	feminine				мꙋ́др-а
§53. Склонение имен прилагательных	p053.htm	1	adjective	мꙋ́др-о		vocative	singular	neuter				мꙋ́др-о
§53. Склонение имен прилагательных	p053.htm	1	adjective	мꙋ́др-ъ		nominative+accusative+vocative	dual	masculine				мꙋ̑др-а
§53. Склонение имен прилагательных	p053.htm	1	adjective	мꙋ́др-а		nominative+accusative+vocative	dual	feminine				мꙋ̑др-ѣ
§53. Склонение имен прилагательных	p053.htm	1	adjective	мꙋ́др-о		nominative+accusative+vocative	dual	neuter				мꙋ̑др-ѣ
§53. Склонение имен прилагательных	p053.htm	1	adjective	мꙋ́др-ъ		genitive+locative	dual	masculine				мꙋ̑др-ꙋ
§53. Склонение имен прилагательных	p053.htm	1	adjective	мꙋ́др-а		genitive+locative	dual	feminine				мꙋ̑др-ꙋ
§53. Склонение имен прилагательных	p053.htm	1	adjective	мꙋ́др-о		genitive+locative	dual	neuter				мꙋ̑др-ꙋ
§53. Склонение имен прилагательных	p053.htm	1	adjective	мꙋ́др-ъ		dative+instrumental	dual	masculine				мꙋ́др-ыма
§53. Склонение имен прилагательных	p053.htm	1	adjective	мꙋ́др-а		dative+instrumental	dual	feminine				мꙋ́др-ыма
