lexeme_id	cell	expanded	printed	evidence_id	source_kind	target_recension
synodal:pronoun:izhe	pronoun:genitive:plural:feminine:none:any	ихже	и҆́хже	alypy-47-relative,v05-source-form-6d36400c60874949	synodal-attestation	synodal-russian
synodal:pronoun:izhe	pronoun:genitive:plural:feminine:none:any	нихже	ни́хже	alypy-47-relative,ponomar-acts-10-6-izhe-nikhzhe	normative-table	synodal-russian
synodal:pronoun:izhe	pronoun:genitive:plural:masculine:none:any	ихже	и҆́хже	alypy-47-relative,v05-source-form-6d36400c60874949	synodal-attestation	synodal-russian
synodal:pronoun:izhe	pronoun:genitive:plural:masculine:none:any	нихже	ни́хже	alypy-47-relative,ponomar-acts-10-6-izhe-nikhzhe	normative-table	synodal-russian
synodal:pronoun:izhe	pronoun:genitive:plural:neuter:none:any	ихже	и҆́хже	alypy-47-relative,v05-source-form-6d36400c60874949	synodal-attestation	synodal-russian
synodal:pronoun:izhe	pronoun:genitive:plural:neuter:none:any	нихже	ни́хже	alypy-47-relative,ponomar-acts-10-6-izhe-nikhzhe	normative-table	synodal-russian
synodal:pronoun:izhe	pronoun:genitive:singular:feminine:none:any	єѧже	є҆ѧ́же	alypy-47-relative,ponomar-acts-10-21-izhe-eyazhe	normative-table	synodal-russian
synodal:pronoun:izhe	pronoun:genitive:singular:masculine:none:any	негѡже	негѡ́же	alypy-47-relative,ponomar-acts-1-25-izhe-negozhe	normative-table	synodal-russian
synodal:pronoun:izhe	pronoun:genitive:singular:masculine:none:any	єгѡже	є҆гѡ́же	alypy-47-relative,ponomar-acts-2-45-izhe-egozhe-genitive	normative-table	synodal-russian
synodal:pronoun:izhe	pronoun:genitive:singular:neuter:none:any	негѡже	негѡ́же	alypy-47-relative,ponomar-acts-1-25-izhe-negozhe	normative-table	synodal-russian
synodal:pronoun:izhe	pronoun:genitive:singular:neuter:none:any	єгѡже	є҆гѡ́же	alypy-47-relative,ponomar-acts-2-45-izhe-egozhe-genitive	normative-table	synodal-russian
synodal:pronoun:izhe	pronoun:instrumental:plural:feminine:none:any	имиже	и҆́миже	alypy-47-relative,ponomar-apoc-19-20-izhe-imizhe	normative-table	synodal-russian
synodal:pronoun:izhe	pronoun:instrumental:plural:masculine:none:any	имиже	и҆́миже	alypy-47-relative,ponomar-apoc-19-20-izhe-imizhe	normative-table	synodal-russian
synodal:pronoun:izhe	pronoun:instrumental:plural:neuter:none:any	имиже	и҆́миже	alypy-47-relative,ponomar-apoc-19-20-izhe-imizhe	normative-table	synodal-russian
synodal:pronoun:izhe	pronoun:instrumental:singular:feminine:none:any	єюже	є҆́юже	alypy-47-relative,ponomar-baruch-2-34-izhe-eyuzhe	normative-table	synodal-russian
synodal:pronoun:izhe	pronoun:instrumental:singular:masculine:none:any	имже	и҆́мже	alypy-47-relative,ponomar-acts-1-11-izhe-imzhe	normative-table	synodal-russian
synodal:pronoun:izhe	pronoun:instrumental:singular:neuter:none:any	имже	и҆́мже	alypy-47-relative,ponomar-acts-1-11-izhe-imzhe	normative-table	synodal-russian
synodal:pronoun:izhe	pronoun:locative:plural:feminine:none:any	нихже	ни́хже	alypy-47-relative,ponomar-acts-10-6-izhe-nikhzhe	normative-table	synodal-russian
synodal:pronoun:izhe	pronoun:locative:plural:masculine:none:any	нихже	ни́хже	alypy-47-relative,ponomar-acts-10-6-izhe-nikhzhe	normative-table	synodal-russian
synodal:pronoun:izhe	pronoun:locative:plural:neuter:none:any	нихже	ни́хже	alypy-47-relative,ponomar-acts-10-6-izhe-nikhzhe	normative-table	synodal-russian
synodal:pronoun:izhe	pronoun:locative:singular:feminine:none:any	нейже	не́йже	alypy-47-relative,ponomar-acts-7-4-izhe-neyzhe	normative-table	synodal-russian
synodal:pronoun:izhe	pronoun:locative:singular:masculine:none:any	немже	не́мже	alypy-47-relative,ponomar-acts-2-8-izhe-nemzhe	normative-table	synodal-russian
synodal:pronoun:izhe	pronoun:locative:singular:neuter:none:any	немже	не́мже	alypy-47-relative,ponomar-acts-2-8-izhe-nemzhe	normative-table	synodal-russian
synodal:pronoun:izhe	pronoun:nominative:plural:feminine:none:any	ꙗже	ꙗ҆̀же	alypy-47-relative,ponomar-acts-1-7-izhe-yazhe	normative-table	synodal-russian
synodal:pronoun:izhe	pronoun:nominative:plural:masculine:none:any	иже	и҆̀же	alypy-47-relative,ponomar-acts-3-24-izhe-plural	normative-table	synodal-russian
synodal:pronoun:izhe	pronoun:nominative:plural:neuter:none:any	ꙗже	ꙗ҆̀же	alypy-47-relative,ponomar-acts-1-7-izhe-yazhe	normative-table	synodal-russian
synodal:pronoun:izhe	pronoun:nominative:singular:feminine:none:any	ꙗже	ꙗ҆́же	alypy-45-pronoun-inventory	normative-table	synodal-russian
synodal:pronoun:izhe	pronoun:nominative:singular:masculine:none:any	иже	и҆́же	alypy-45-pronoun-inventory	normative-table	synodal-russian
synodal:pronoun:izhe	pronoun:nominative:singular:neuter:none:any	єже	є҆́же	alypy-45-pronoun-inventory	normative-table	synodal-russian
synodal:pronoun:kto	pronoun:accusative:singular:any:none:any	кого	кого̀	alypy-48-interrogative-indefinite	normative-table	synodal-russian
synodal:pronoun:kto	pronoun:dative:singular:any:none:any	комꙋ	комꙋ̀	alypy-48-interrogative-indefinite	normative-table	synodal-russian
synodal:pronoun:kto	pronoun:genitive:singular:any:none:any	когѡ	когѡ̀	alypy-48-interrogative-indefinite	normative-table	synodal-russian
synodal:pronoun:kto	pronoun:instrumental:singular:any:none:any	кимъ	ки́мъ	alypy-48-interrogative-indefinite	normative-table	synodal-russian
synodal:pronoun:kto	pronoun:locative:singular:any:none:any	комъ	ко́мъ	alypy-48-interrogative-indefinite	normative-table	synodal-russian
synodal:pronoun:kto	pronoun:nominative:singular:any:none:any	кто	кто̀	alypy-48-interrogative-indefinite	normative-table	synodal-russian
synodal:pronoun:kto	pronoun:nominative:singular:any:none:any	кто	кто́	alypy-48-interrogative-indefinite,v05-ready-kto-acute	synodal-attestation	synodal-russian
synodal:pronoun:moi	pronoun:accusative:dual:feminine:none:inanimate	мои	моѝ	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:accusative:dual:masculine:none:inanimate	моѧ	моѧ̑	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:accusative:dual:neuter:none:inanimate	мои	моѝ	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:accusative:plural:feminine:none:animate	моихъ	мои́хъ	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:accusative:plural:feminine:none:inanimate	моѧ	моѧ̑	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:accusative:plural:masculine:none:animate	моихъ	мои́хъ	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:accusative:plural:masculine:none:inanimate	моѧ	моѧ̑	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:accusative:plural:neuter:none:inanimate	моѧ	моѧ̑	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:accusative:singular:feminine:none:any	мою	мою̀	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:accusative:singular:masculine:none:animate	моего	моего̀	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:accusative:singular:masculine:none:inanimate	мой	мо́й	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:accusative:singular:neuter:none:any	мое	моѐ	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:dative:dual:feminine:none:any	моима	мои́ма	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:dative:dual:masculine:none:any	моима	мои́ма	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:dative:dual:neuter:none:any	моима	мои́ма	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:dative:plural:feminine:none:any	моимъ	мои̑мъ	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:dative:plural:masculine:none:any	моимъ	мои̑мъ	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:dative:plural:neuter:none:any	моимъ	мои̑мъ	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:dative:singular:feminine:none:any	моей	мое́й	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:dative:singular:masculine:none:any	моемꙋ	моемꙋ̀	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:dative:singular:neuter:none:any	моемꙋ	моемꙋ̀	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:genitive:dual:feminine:none:any	моєю	моє́ю	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:genitive:dual:masculine:none:any	моєю	моє́ю	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:genitive:dual:neuter:none:any	моєю	моє́ю	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:genitive:plural:feminine:none:any	моихъ	мои́хъ	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:genitive:plural:masculine:none:any	моихъ	мои́хъ	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:genitive:plural:neuter:none:any	моихъ	мои́хъ	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:genitive:singular:feminine:none:any	моеѧ	моеѧ̀	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:genitive:singular:masculine:none:any	моегѡ	моегѡ̀	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:genitive:singular:neuter:none:any	моегѡ	моегѡ̀	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:instrumental:dual:feminine:none:any	моима	мои́ма	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:instrumental:dual:masculine:none:any	моима	мои́ма	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:instrumental:dual:neuter:none:any	моима	мои́ма	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:instrumental:plural:feminine:none:any	моими	мои́ми	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:instrumental:plural:masculine:none:any	моими	мои́ми	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:instrumental:plural:neuter:none:any	моими	мои́ми	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:instrumental:singular:feminine:none:any	моею	мое́ю	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:instrumental:singular:masculine:none:any	моимъ	мои́мъ	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:instrumental:singular:neuter:none:any	моимъ	мои́мъ	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:locative:dual:feminine:none:any	моєю	моє́ю	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:locative:dual:masculine:none:any	моєю	моє́ю	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:locative:dual:neuter:none:any	моєю	моє́ю	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:locative:plural:feminine:none:any	моихъ	мои́хъ	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:locative:plural:masculine:none:any	моихъ	мои́хъ	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:locative:plural:neuter:none:any	моихъ	мои́хъ	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:locative:singular:feminine:none:any	моей	мое́й	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:locative:singular:masculine:none:any	моемъ	мое́мъ	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:locative:singular:neuter:none:any	моемъ	мое́мъ	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:nominative:dual:feminine:none:any	мои	моѝ	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:nominative:dual:masculine:none:any	моѧ	моѧ̑	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:nominative:dual:neuter:none:any	мои	моѝ	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:nominative:plural:feminine:none:any	моѧ	моѧ̑	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:nominative:plural:masculine:none:any	мои	моѝ	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:nominative:plural:neuter:none:any	моѧ	моѧ̑	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:nominative:singular:feminine:none:any	моѧ	моѧ̀	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:nominative:singular:masculine:none:any	мой	мо́й	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:moi	pronoun:nominative:singular:neuter:none:any	мое	моѐ	alypy-47-moi	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:accusative:dual:feminine:none:inanimate	наши	на́ши	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:accusative:dual:masculine:none:inanimate	наша	на̑ша	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:accusative:dual:neuter:none:inanimate	наши	на́ши	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:accusative:plural:feminine:none:animate	нашихъ	на́шихъ	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:accusative:plural:feminine:none:inanimate	нашѧ	на́шѧ	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:accusative:plural:masculine:none:animate	нашихъ	на́шихъ	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:accusative:plural:masculine:none:inanimate	нашѧ	на́шѧ	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:accusative:plural:neuter:none:inanimate	наша	на̑ша	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:accusative:singular:feminine:none:any	нашꙋ	на́шꙋ	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:accusative:singular:masculine:none:animate	нашего	на́шего	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:accusative:singular:masculine:none:inanimate	нашъ	на́шъ	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:accusative:singular:neuter:none:any	наше	на́ше	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:dative:dual:feminine:none:any	нашима	на́шима	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:dative:dual:masculine:none:any	нашима	на́шима	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:dative:dual:neuter:none:any	нашима	на́шима	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:dative:plural:feminine:none:any	нашымъ	на́шымъ	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:dative:plural:masculine:none:any	нашымъ	на́шымъ	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:dative:plural:neuter:none:any	нашымъ	на́шымъ	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:dative:singular:feminine:none:any	нашей	на́шей	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:dative:singular:masculine:none:any	нашемꙋ	на́шемꙋ	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:dative:singular:neuter:none:any	нашемꙋ	на́шемꙋ	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:genitive:dual:feminine:none:any	нашею	на̑шею	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:genitive:dual:masculine:none:any	нашею	на̑шею	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:genitive:dual:neuter:none:any	нашею	на̑шею	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:genitive:plural:feminine:none:any	нашихъ	на́шихъ	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:genitive:plural:masculine:none:any	нашихъ	на́шихъ	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:genitive:plural:neuter:none:any	нашихъ	на́шихъ	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:genitive:singular:feminine:none:any	нашеѧ	на́шеѧ	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:genitive:singular:masculine:none:any	нашегѡ	на́шегѡ	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:genitive:singular:neuter:none:any	нашегѡ	на́шегѡ	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:instrumental:dual:feminine:none:any	нашима	на́шима	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:instrumental:dual:masculine:none:any	нашима	на́шима	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:instrumental:dual:neuter:none:any	нашима	на́шима	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:instrumental:plural:feminine:none:any	нашими	на́шими	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:instrumental:plural:masculine:none:any	нашими	на́шими	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:instrumental:plural:neuter:none:any	нашими	на́шими	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:instrumental:singular:feminine:none:any	нашею	на́шею	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:instrumental:singular:masculine:none:any	нашимъ	на́шимъ	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:instrumental:singular:neuter:none:any	нашимъ	на́шимъ	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:locative:dual:feminine:none:any	нашею	на̑шею	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:locative:dual:masculine:none:any	нашею	на̑шею	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:locative:dual:neuter:none:any	нашею	на̑шею	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:locative:plural:feminine:none:any	нашихъ	на́шихъ	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:locative:plural:masculine:none:any	нашихъ	на́шихъ	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:locative:plural:neuter:none:any	нашихъ	на́шихъ	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:locative:singular:feminine:none:any	нашей	на́шей	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:locative:singular:masculine:none:any	нашемъ	на́шемъ	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:locative:singular:neuter:none:any	нашемъ	на́шемъ	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:nominative:dual:feminine:none:any	наши	на́ши	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:nominative:dual:masculine:none:any	наша	на̑ша	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:nominative:dual:neuter:none:any	наши	на́ши	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:nominative:plural:feminine:none:any	нашѧ	на́шѧ	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:nominative:plural:masculine:none:any	наши	на́ши	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:nominative:plural:neuter:none:any	наша	на̑ша	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:nominative:singular:feminine:none:any	наша	на́ша	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:nominative:singular:masculine:none:any	нашъ	на́шъ	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nash	pronoun:nominative:singular:neuter:none:any	наше	на́ше	alypy-48-nash-vash	normative-table	synodal-russian
synodal:pronoun:nekto	pronoun:accusative:singular:any:none:any	нѣкого	нѣ́кого	alypy-48-interrogative-indefinite	normative-table	synodal-russian
synodal:pronoun:nekto	pronoun:dative:singular:any:none:any	нѣкомꙋ	нѣ́комꙋ	alypy-48-interrogative-indefinite	normative-table	synodal-russian
synodal:pronoun:nekto	pronoun:genitive:singular:any:none:any	нѣкогѡ	нѣ́когѡ	alypy-48-interrogative-indefinite	normative-table	synodal-russian
synodal:pronoun:nekto	pronoun:instrumental:singular:any:none:any	нѣкимъ	нѣ́кимъ	alypy-48-interrogative-indefinite	normative-table	synodal-russian
synodal:pronoun:nekto	pronoun:locative:singular:any:none:any	нѣкомъ	нѣ́комъ	alypy-48-interrogative-indefinite	normative-table	synodal-russian
synodal:pronoun:nekto	pronoun:nominative:singular:any:none:any	нѣкто	нѣ́кто	alypy-48-interrogative-indefinite	normative-table	synodal-russian
synodal:pronoun:on	pronoun:accusative:dual:any:third:any	ѧ	ѧ҆̀	alypy-47-third-person	normative-table	synodal-russian
synodal:pronoun:on	pronoun:accusative:plural:feminine:third:any	ихъ	и҆̀хъ	alypy-47-third-person	normative-variant	synodal-russian
synodal:pronoun:on	pronoun:accusative:plural:feminine:third:any	ѧ	ѧ҆̀	alypy-47-third-person	normative-table	synodal-russian
synodal:pronoun:on	pronoun:accusative:plural:masculine:third:any	ихъ	и҆̀хъ	alypy-47-third-person	normative-variant	synodal-russian
synodal:pronoun:on	pronoun:accusative:plural:masculine:third:any	ѧ	ѧ҆̀	alypy-47-third-person	normative-table	synodal-russian
synodal:pronoun:on	pronoun:accusative:plural:neuter:third:any	ѧ	ѧ҆̀	alypy-47-third-person	normative-table	synodal-russian
synodal:pronoun:on	pronoun:accusative:singular:feminine:third:any	ю	ю҆̀	alypy-47-third-person	normative-table	synodal-russian
synodal:pronoun:on	pronoun:accusative:singular:masculine:third:any	и	и҆̀	alypy-47-third-person	normative-variant	synodal-russian
synodal:pronoun:on	pronoun:accusative:singular:masculine:third:any	него	него̀	alypy-47-third-person,v05-source-form-452b1ce18c14c8f3	synodal-attestation	synodal-russian
synodal:pronoun:on	pronoun:accusative:singular:masculine:third:any	него	него́	alypy-47-third-person,v05-source-form-a9240351b8ba48e4	synodal-attestation	synodal-russian
synodal:pronoun:on	pronoun:accusative:singular:masculine:third:any	негѡ	негѡ̀	alypy-47-third-person,v05-source-form-f47dd13652e6f355	synodal-attestation	synodal-russian
synodal:pronoun:on	pronoun:accusative:singular:masculine:third:any	єго	є҆го̀	alypy-47-third-person	normative-table	synodal-russian
synodal:pronoun:on	pronoun:accusative:singular:neuter:third:any	є	є҆̀	alypy-47-third-person	normative-table	synodal-russian
synodal:pronoun:on	pronoun:accusative:singular:neuter:third:any	оно	ѻ҆́но	alypy-47-third-person,v05-target-on-neuter	synodal-attestation	synodal-russian
synodal:pronoun:on	pronoun:dative:dual:any:third:any	има	и҆́ма	alypy-47-third-person	normative-table	synodal-russian
synodal:pronoun:on	pronoun:dative:plural:any:third:any	имъ	и҆̀мъ	alypy-47-third-person	normative-table	synodal-russian
synodal:pronoun:on	pronoun:dative:singular:feminine:third:any	єй	є҆́й	alypy-47-third-person	normative-table	synodal-russian
synodal:pronoun:on	pronoun:dative:singular:masculine:third:any	немꙋ	немꙋ̀	alypy-47-third-person,v05-source-form-5e70cb7c6fc94e3a	synodal-attestation	synodal-russian
synodal:pronoun:on	pronoun:dative:singular:masculine:third:any	немꙋ	немꙋ́	alypy-47-third-person,v05-source-form-2c6344c9b068b5d8	synodal-attestation	synodal-russian
synodal:pronoun:on	pronoun:dative:singular:masculine:third:any	ємꙋ	є҆мꙋ̀	alypy-47-third-person	normative-table	synodal-russian
synodal:pronoun:on	pronoun:dative:singular:neuter:third:any	немꙋ	немꙋ̀	alypy-47-third-person,v05-source-form-5e70cb7c6fc94e3a	synodal-attestation	synodal-russian
synodal:pronoun:on	pronoun:dative:singular:neuter:third:any	немꙋ	немꙋ́	alypy-47-third-person,v05-source-form-2c6344c9b068b5d8	synodal-attestation	synodal-russian
synodal:pronoun:on	pronoun:dative:singular:neuter:third:any	ємꙋ	є҆мꙋ̀	alypy-47-third-person	normative-table	synodal-russian
synodal:pronoun:on	pronoun:genitive:dual:any:third:any	єю	є҆ю̀	alypy-47-third-person	normative-table	synodal-russian
synodal:pronoun:on	pronoun:genitive:plural:any:third:any	ихъ	и҆́хъ	alypy-47-third-person	normative-table	synodal-russian
synodal:pronoun:on	pronoun:genitive:plural:any:third:any	онѣхъ	ѻ҆́нѣхъ	alypy-47-third-person,v05-target-on-genitive-plural	synodal-attestation	synodal-russian
synodal:pronoun:on	pronoun:genitive:singular:feminine:third:any	єѧ	є҆ѧ̀	alypy-47-third-person	normative-table	synodal-russian
synodal:pronoun:on	pronoun:genitive:singular:masculine:third:any	него	него̀	alypy-47-third-person,v05-source-form-452b1ce18c14c8f3	synodal-attestation	synodal-russian
synodal:pronoun:on	pronoun:genitive:singular:masculine:third:any	него	него́	alypy-47-third-person,v05-source-form-a9240351b8ba48e4	synodal-attestation	synodal-russian
synodal:pronoun:on	pronoun:genitive:singular:masculine:third:any	негѡ	негѡ̀	alypy-47-third-person,v05-source-form-f47dd13652e6f355	synodal-attestation	synodal-russian
synodal:pronoun:on	pronoun:genitive:singular:masculine:third:any	єгѡ	є҆гѡ̀	alypy-47-third-person	normative-table	synodal-russian
synodal:pronoun:on	pronoun:genitive:singular:neuter:third:any	него	него̀	alypy-47-third-person,v05-source-form-452b1ce18c14c8f3	synodal-attestation	synodal-russian
synodal:pronoun:on	pronoun:genitive:singular:neuter:third:any	него	него́	alypy-47-third-person,v05-source-form-a9240351b8ba48e4	synodal-attestation	synodal-russian
synodal:pronoun:on	pronoun:genitive:singular:neuter:third:any	негѡ	негѡ̀	alypy-47-third-person,v05-source-form-f47dd13652e6f355	synodal-attestation	synodal-russian
synodal:pronoun:on	pronoun:genitive:singular:neuter:third:any	єгѡ	є҆гѡ̀	alypy-47-third-person	normative-table	synodal-russian
synodal:pronoun:on	pronoun:instrumental:dual:any:third:any	има	и҆́ма	alypy-47-third-person	normative-table	synodal-russian
synodal:pronoun:on	pronoun:instrumental:plural:any:third:any	ими	и҆́ми	alypy-47-third-person	normative-table	synodal-russian
synodal:pronoun:on	pronoun:instrumental:plural:any:third:any	ними	ни́ми	alypy-47-third-person,v05-source-form-8e74cc2c1026e0b8	synodal-attestation	synodal-russian
synodal:pronoun:on	pronoun:instrumental:plural:any:third:any	ними	нимѝ	alypy-47-third-person,v05-source-form-8dd5effe9c4fba57	synodal-attestation	synodal-russian
synodal:pronoun:on	pronoun:instrumental:singular:feminine:third:any	єю	є҆́ю	alypy-47-third-person	normative-table	synodal-russian
synodal:pronoun:on	pronoun:instrumental:singular:masculine:third:any	имъ	и҆́мъ	alypy-47-third-person	normative-table	synodal-russian
