key	lexeme_id	source_spellings
тоуръ	тоуръ|noun|080ccb021d3ea06a	canonical:"тоуръ" || page:"тоуръ"
точило	точило|noun|bb14ad36caddb8b9	canonical:"точило" || page:"точило"
точити	точити|verb|c4da83441d4c7a80	canonical:"точити" || page:"точити"
трава	трава|noun|11790fac57d47567	canonical:"трава" || page:"трава"
трепетаньѥ	трепетаньѥ|noun|9656020c7c473491	canonical:"трепетаньѥ" || page:"трепетаньѥ"
трепетати	трепетати|verb|3e6c534cd6391809	canonical:"трепетати" || page:"трепетати"
трепетъ	трепетъ|noun|3176bcb811154cb3	canonical:"трепетъ" || page:"трепетъ"
тресавица	трѧсавица|noun|c42cb64c3ffbdaab	alternative:"тресавица"
тризна	тризна|noun|f4878aa295202015	canonical:"тризна" || page:"тризна"
троудъ	троудъ|noun|e83300becd56cf2e	canonical:"троудъ" || page:"троудъ"
троудьниктроудьницъ	троудьниктроудьницъ|noun|963d074fcee0643a	canonical:"троудьниктроудьницъ"
троудьникъ	троудьниктроудьницъ|noun|963d074fcee0643a	page:"троудьникъ"
троудьнъ	троудьнъ|adj|65bdb43f06065d4f	canonical:"троудьнъ" || page:"троудьнъ"
троупъ	троупъ|noun|62b4f2d3030bfd6f	canonical:"троупъ" || page:"троупъ"
троупьѥ	троупьѥ|noun|e406229be1065fb1	canonical:"троупьѥ" || page:"троупьѥ"
тръгнѫти	тръгнѫти|verb|81de0680ccab1fa5	canonical:"тръгнѫти" || page:"тръгнѫти"
тръгъ	тръгъ|noun|9a0d808cac5e2305	canonical:"тръгъ" || page:"тръгъ"
тръжище	тръжище|noun|387c1e20cbf30ff1	canonical:"тръжище" || page:"тръжище"
тръжьникъ	тръжьникъ|noun|71569ebcf1b027a3	canonical:"тръжьникъ" || page:"тръжьникъ"
тръжьство	тръжьство|noun|119756fe56461162	canonical:"тръжьство" || page:"тръжьство"
трънъ	трънъ|noun|d721b8b74938dfe5	canonical:"трънъ" || page:"трънъ"
трънъ	трьнъ|noun|1046d4167da34284	alternative:"трънъ"
тръсть	тръсть|noun|da66e7f2d277d53b	canonical:"тръсть" || page:"тръсть"
тръторъ	тръторъ|noun|01e5b41b02396409	canonical:"тръторъ" || page:"тръторъ"
трътъ	тръть|noun|e2034c1cecefda81	alternative:"трътъ"
тръть	тръть|noun|e2034c1cecefda81	canonical:"тръть" || page:"тръть"
тръхъть	тръхъть|noun|cd040ae507d138fc	canonical:"тръхъть" || page:"тръхъть"
тръѕати	тръѕати|verb|db43f233923692b4	canonical:"тръѕати" || page:"тръѕати"
трьзѫбьце	трьзѫбьце|noun|147773ed68eb286c	canonical:"трьзѫбьце"
трьзѫбьць	трьзѫбьце|noun|147773ed68eb286c	page:"трьзѫбьць"
трьклѧтъ	трьклѧтъ|adj|de1c7684f8ca5575	canonical:"трьклѧтъ" || page:"трьклѧтъ"
трьнъ	трьнъ|noun|1046d4167da34284	canonical:"трьнъ" || page:"трьнъ"
трьньѥ	трьньѥ|noun|36310c6bd495d17a	canonical:"трьньѥ" || page:"трьньѥ"
трьпѣливъ	трьпѣливъ|adj|776e54067ee8313f	canonical:"трьпѣливъ" || page:"трьпѣливъ"
трьпѣти	трьпѣти|verb|e9badb41ca1f8f76	canonical:"трьпѣти" || page:"трьпѣти"
трьстьѥ	трьстьѥ|noun|95ce984baf5faf47	canonical:"трьстьѥ" || page:"трьстьѥ"
трьти	трьти|verb|34fc798570e32910	canonical:"трьти" || page:"трьти"
трѣба	трѣба|noun|2befb4313da92472	canonical:"трѣба" || page:"трѣба"
трѣбити	трѣбити|verb|d2f823bf723f66c9	canonical:"трѣбити" || page:"трѣбити"
трѣбище	трѣбище|noun|4579a6b7d8666acf	canonical:"трѣбище" || page:"трѣбище"
трѣбник	трѣбьникъ|noun|7d82fe166effda40	alternative:"трѣбник"
трѣбьникъ	трѣбьникъ|noun|7d82fe166effda40	canonical:"трѣбьникъ" || page:"трѣбьникъ"
трѣва	трава|noun|11790fac57d47567	alternative:"трѣва"
трѣва	трѣва|noun|9e6f697d26d4ea2b	canonical:"трѣва" || page:"трѣва"
трѣвьнъ	трѣвьнъ|noun|c12b9707b64de55d	canonical:"трѣвьнъ" || page:"трѣвьнъ"
трѣзвъ	трѣзвъ|adj|26e84a47f0dd671f	canonical:"трѣзвъ" || page:"трѣзвъ"
трѣмъ	трѣмъ|noun|f727730aeee247ed	canonical:"трѣмъ" || page:"трѣмъ"
трѣти	трьти|verb|34fc798570e32910	alternative:"трѣти"
трѧсавица	трѧсавица|noun|c42cb64c3ffbdaab	canonical:"трѧсавица" || page:"трѧсавица"
трѧсти	трѧсти|verb|ebad04e9c42eb39d	canonical:"трѧсти" || page:"трѧсти"
трѫдъ	трѫдъ|noun|511c20f0ba29a65f	canonical:"трѫдъ" || page:"трѫдъ"
трѫсъ	трѫсъ|noun|f2ba00ac9a4318e0	canonical:"трѫсъ" || page:"трѫсъ"
трѫтъ	трѫтъ|noun|b9ebeabf656ecc66	canonical:"трѫтъ" || page:"трѫтъ"
трꙑклетꙑ	трьклѧтъ|adj|de1c7684f8ca5575	alternative:"трꙑклетꙑ"
тъ	тъ|pron|94cb50435cde61aa	canonical:"тъ" || page:"тъ"
тъкати	тъкати|verb|1514aa9312e0ff7c	canonical:"тъкати" || page:"тъкати"
тъкнѫти	тъкнѫти|verb|b94cf58817b82fe1	canonical:"тъкнѫти" || page:"тъкнѫти"
тълкнути	тлъкнѫти|verb|409022979be93dae	alternative:"тълкнути"
тълкъ	тлъкъ|noun|0ba1470bee976b23	alternative:"тълкъ"
тъпати	тъпати|verb|5ab36aac355031ae	canonical:"тъпати" || page:"тъпати"
търговище	търговище|noun|6cc11cfa58d1ff1c	canonical:"Търговище" || page:"Търговище"
тъчьникъ	тъчьникъ|noun|0fa0f2ac8a4326a1	canonical:"тъчьникъ" || page:"тъчьникъ"
тъштета	тъщета|noun|a2734b86778e423d	alternative:"тъштета"
тъшть	тъщь|adj|30aa97f9fce09c8c	alternative:"тъшть"
тъщеславие	тъщеславьѥ|noun|4bf8cb8b8962ce0c	alternative:"тъщеславие"
тъщеславиѥ	тъщеславьѥ|noun|4bf8cb8b8962ce0c	alternative:"тъщеславиѥ"
тъщеславьѥ	тъщеславьѥ|noun|4bf8cb8b8962ce0c	canonical:"тъщеславьѥ" || page:"тъщеславьѥ"
тъщета	тъщета|noun|a2734b86778e423d	canonical:"тъщета" || page:"тъщета"
тъщивъ	тъщивъ|adj|d7607eed5e2b1acf	canonical:"тъщивъ" || page:"тъщивъ"
тъщь	тъщь|adj|30aa97f9fce09c8c	canonical:"тъщь" || page:"тъщь"
тьлитель	тьлител҄ь|noun|1f66cb3aaea0e134	page:"тьлитель"
тьлител҄ь	тьлител҄ь|noun|1f66cb3aaea0e134	canonical:"тьлител҄ь" || source-canonical:"тьлител҄ь"
тьлити	тьлити|verb|e9cb5c0904f8cc93	canonical:"тьлити" || page:"тьлити"
тьло	тьло|noun|f99d89c5a946ebce	canonical:"тьло" || page:"тьло"
тьльнъ	тьльнъ|adj|782be696919990c3	canonical:"тьльнъ" || page:"тьльнъ"
тьлѣньнъ	тьлѣньнъ|adj|2816b73669ec3e3f	canonical:"тьлѣньнъ" || page:"тьлѣньнъ"
тьлѣти	тьлѣти|verb|9457aa50e861ad65	canonical:"тьлѣти" || page:"тьлѣти"
тьлꙗ	тьлꙗ|noun|8ed77005c82188d8	canonical:"тьлꙗ" || page:"тьлꙗ"
тьма	тьма|noun|b2e1939eab161700	canonical:"тьма" || page:"тьма"
тьмиꙗнъ	тьмиꙗнъ|noun|272ec95401a68816	canonical:"тьмиꙗнъ" || page:"тьмиꙗнъ"
тьмьница	тьмьница|noun|8c2edebb02558e4d	canonical:"тьмьница" || page:"тьмьница"
тьмьничьникъ	тьмьничьникъ|noun|64083207b9307422	canonical:"тьмьничьникъ" || page:"тьмьничьникъ"
тьмьнъ	тьмьнъ|adj|0c94cc481cd02e65	canonical:"тьмьнъ" || page:"тьмьнъ"
тьнъкъ	тьнъкъ|adj|a5da758851684750	canonical:"тьнъкъ" || page:"тьнъкъ"
тьсть	тьсть|noun|523a3961460ae90f	canonical:"тьсть" || page:"тьсть"
тьщити	тьщити|verb|9c7616f7c5dbee3c	canonical:"тьщити" || page:"тьщити"
тѣжькъ	тѧжькъ|adj|1f44ec6df314cec5	alternative:"тѣжькъ"
тѣло	тѣло|noun|56ae46f2d48df563	canonical:"тѣло" || page:"тѣло"
тѧгость	тѧгость|noun|0acb10798b99d9e3	canonical:"тѧгость" || page:"тѧгость"
тѧгота	тѧгота|noun|60efd68465857e10	canonical:"тѧгота" || page:"тѧгота"
тѧжесть	тѧжесть|noun|a28c0aaca2b9949d	canonical:"тѧжесть" || page:"тѧжесть"
тѧжъкъ	тѧжькъ|adj|1f44ec6df314cec5	alternative:"тѧжъкъ"
тѧжькъ	тѧжькъ|adj|1f44ec6df314cec5	canonical:"тѧжькъ" || page:"тѧжькъ"
тѧтива	тѧтива|noun|9a451181677fac8c	canonical:"тѧтива" || page:"тѧтива"
тѫга	тѫга|noun|d3cedccdc2d530c7	canonical:"тѫга" || page:"тѫга"
тѫтьнъ	тѫтьнъ|noun|e36989d138925ae2	canonical:"тѫтьнъ" || page:"тѫтьнъ"
тѫча	тѫчꙗ|noun|a9b7252b784d8538	page:"тѫча"
тѫчꙗ	тѫчꙗ|noun|a9b7252b784d8538	canonical:"тѫчꙗ"
тѵхѡнъ	тѵхѡнъ|noun|7d82bf69ab30042a	canonical:"Тѵхѡнъ" || page:"Тѵхѡнъ"
тꙑ	тꙑ|pron|a8fe6ade58018a8b	canonical:"тꙑ" || page:"тꙑ"
тꙑсѧща	тꙑсѫщи|noun|9df162054572d825	alternative:"тꙑсѧща"
тꙑсѧщи	тꙑсѧщи|noun|6145ef2ac2239316	canonical:"тꙑсѧщи" || page:"тꙑсѧщи"
тꙑсѧщи	тꙑсѫщи|noun|9df162054572d825	alternative:"тꙑсѧщи"
тꙑсѧщьникъ	тꙑсѫщьникъ|noun|f54ffd3c38a2452a	alternative:"тꙑсѧщьникъ"
тꙑсѫща	тꙑсѫщи|noun|9df162054572d825	alternative:"тꙑсѫща"
тꙑсѫщи	тꙑсѫщи|noun|9df162054572d825	canonical:"тꙑсѫщи" || page:"тꙑсѫщи"
тꙑсѫщьникъ	тꙑсѫщьникъ|noun|f54ffd3c38a2452a	canonical:"тꙑсѫщьникъ" || page:"тꙑсѫщьникъ"
тꙑти	тꙑти|verb|de3417d3df7a26cc	canonical:"тꙑти" || page:"тꙑти"
угасити	оугасити|verb|d6416730f9380f4c	alternative:"угасити"
угаснути	оугаснѫти|verb|774c947d67fdf0e3	alternative:"угаснути"
урокъ	оурокъ|noun|677d6fb98aa10387	alternative:"урокъ"
фараосъ	фараосъ|adj|4180988effd49309	canonical:"фараосъ" || page:"фараосъ"
фараошь	фараошь|adj|1c7afe6be1eb6e22	canonical:"фараошь" || page:"фараошь"
фараѡнъ	фараѡнъ|noun|b2d9a7eec3b10115	canonical:"фараѡнъ" || page:"фараѡнъ"
февроуари	февроуари|noun|a133b580970bd90b	canonical:"февроуари" || page:"февроуари"
фелонь	фелонь|noun|1aacd9d0adb07771	canonical:"фелонь" || page:"фелонь"
филипъ	филипъ|noun|2b6c67205c94cd89	canonical:"Филипъ" || page:"Филипъ"
философъ	философъ|noun|e9b5e5c71c54a118	canonical:"философъ" || page:"философъ"
франьчьскъ	франьчьскъ|adj|3159fbd02f3cf985	canonical:"франьчьскъ" || page:"франьчьскъ"
франьчьскъ	фрачьскъ|adj|463289e36adf9c5d	alternative:"франьчьскъ"
франьчьскъ	фрѧжьскъ|adj|89b2ace6d25a0dff	alternative:"франьчьскъ"
франьчьскъ	фрѧѕьскъ|adj|8c5935ffa59e04dd	alternative:"франьчьскъ"
фрачьскъ	франьчьскъ|adj|3159fbd02f3cf985	alternative:"фрачьскъ"
фрачьскъ	фрачьскъ|adj|463289e36adf9c5d	canonical:"фрачьскъ" || page:"фрачьскъ"
фрачьскъ	фрѧжьскъ|adj|89b2ace6d25a0dff	alternative:"фрачьскъ"
фрачьскъ	фрѧѕьскъ|adj|8c5935ffa59e04dd	alternative:"фрачьскъ"
фрѧжьскъ	франьчьскъ|adj|3159fbd02f3cf985	alternative:"фрѧжьскъ"
фрѧжьскъ	фрачьскъ|adj|463289e36adf9c5d	alternative:"фрѧжьскъ"
фрѧжьскъ	фрѧжьскъ|adj|89b2ace6d25a0dff	canonical:"фрѧжьскъ" || page:"фрѧжьскъ"
фрѧжьскъ	фрѧѕьскъ|adj|8c5935ffa59e04dd	alternative:"фрѧжьскъ"
фрѧѕьскъ	франьчьскъ|adj|3159fbd02f3cf985	alternative:"фрѧѕьскъ"
фрѧѕьскъ	фрачьскъ|adj|463289e36adf9c5d	alternative:"фрѧѕьскъ"
фрѧѕьскъ	фрѧжьскъ|adj|89b2ace6d25a0dff	alternative:"фрѧѕьскъ"
фрѧѕьскъ	фрѧѕьскъ|adj|8c5935ffa59e04dd	canonical:"фрѧѕьскъ" || page:"фрѧѕьскъ"
халѫга	халѫга|noun|1dbb5dba7963dd3a	canonical:"халѫга" || page:"халѫга"
хапати	хапати|verb|b8b396b963c5ca49	canonical:"хапати" || page:"хапати"
хвала	хвала|noun|021eb7a718866ca6	canonical:"хвала" || page:"хвала"
хвалити	хвалити|verb|4255d363021dda32	canonical:"хвалити" || page:"хвалити"
хвостъ	хвостъ|noun|027d0fc9bed82cb0	canonical:"хвостъ" || page:"хвостъ"
херовимъ	херовимъ|noun|caed00ed5161e7a7	canonical:"херовимъ" || page:"херовимъ"
хладъ	хладъ|noun|e689b3489096f36b	canonical:"хладъ" || page:"хладъ"
хладьнъ	хладьнъ|adj|cf5a7e54d582a71f	canonical:"хладьнъ" || page:"хладьнъ"
хлакъ	хлакъ|adj|080bb89b8e404ba9	canonical:"хлакъ" || page:"хлакъ"
хлапъ	хлапъ|noun|ba4bbb1fa570ed3d	canonical:"хлапъ" || page:"хлапъ"
хластити	хластити|verb|0f52b692e4ad7db9	canonical:"хластити" || page:"хластити"
хлъмъ	хлъмъ|noun|04c39614e25d7618	canonical:"хлъмъ" || page:"хлъмъ"
хлѣбъ	хлѣбъ|noun|f28e859b85f188b0	canonical:"хлѣбъ" || page:"хлѣбъ"
хлѣвина	хлѣвина|noun|8d8383d8a950373e	canonical:"хлѣвина" || page:"хлѣвина"
хлѣвъ	хлѣвъ|noun|76ca23f9830d32e7	canonical:"хлѣвъ" || page:"хлѣвъ"
хлѧбь	хлѧбь|noun|02b835cb00594fcd	canonical:"хлѧбь" || page:"хлѧбь"
хоботъ	хоботъ|noun|61fce07cb8742869	canonical:"хоботъ" || page:"хоботъ"
ходатаи	ходатаи|noun|0d87916b3f0d0bea	canonical:"ходатаи" || page:"ходатаи"
ходатаити	ходатаити|verb|88a85a61e60b37f7	canonical:"ходатаити" || page:"ходатаити"
ходатиство	ходатиство|noun|3f72e6b9169abe2c	canonical:"ходатиство" || page:"ходатиство"
ходити	ходити|verb|6d45362b381d8643	canonical:"ходити" || page:"ходити"
ходъ	ходъ|noun|bd7ae92d75f24892	canonical:"ходъ" || page:"ходъ"
хорѫгꙑ	хорѫгꙑ|noun|8288d641c97683fc	canonical:"хорѫгꙑ" || page:"хорѫгꙑ"
хоть	хоть|noun|5d456d521d4d09cf	canonical:"хоть" || page:"хоть"
хотѣти	хотѣти|verb|0931321e0437abeb	canonical:"хотѣти" || page:"хотѣти"
хоудость	хоудость|noun|5da9609ad4969adf	canonical:"хоудость" || page:"хоудость"
хоудъ	хоудъ|adj|60e1be84a2625872	canonical:"хоудъ" || page:"хоудъ"
хоула	хоула|noun|9a478574b17f1718	canonical:"хоула" || page:"хоула"
хоулити	хоулити|verb|c583722cf33d3947	canonical:"хоулити" || page:"хоулити"
хоульникъ	хоульникъ|noun|3c29e9f70ea975eb	canonical:"хоульникъ" || page:"хоульникъ"
храбръ	храбръ|adj|b2209a06244536b5	canonical:"храбръ" || page:"храбръ"
храмати	храмати|verb|545573b8ce5004fa	canonical:"храмати" || page:"храмати"
храмина	храмина|noun|646c269e55107fc5	canonical:"храмина" || page:"храмина"
храмъ	храмъ|noun|54a11a60c37cdcd6	canonical:"храмъ" || page:"храмъ"
