lexeme_id	system	analysis_rank	field	value	provenance	source_feature	source_form	crosscheck_features	authority
бъдѣти|verb|d006e9ccfce6fca8	past-passive-participle	0	stem	бъдѣ	dictionary-principal-part	verb:participle:past-passive:citation	бъдѣнъ		wiktionary-kaikki-2026-07-06
бъдѣти|verb|d006e9ccfce6fca8	present-active-participle	0	formation	yesht-soft	dictionary-principal-part	verb:participle:present-active:citation	бъдѧ		wiktionary-kaikki-2026-07-06
бъдѣти|verb|d006e9ccfce6fca8	present-active-participle	0	stem	бъд	dictionary-principal-part	verb:participle:present-active:citation	бъдѧ		wiktionary-kaikki-2026-07-06
бъдѣти|verb|d006e9ccfce6fca8	present-passive-participle	0	formation	im	dictionary-principal-part	verb:participle:present-passive:citation	бъдимъ		wiktionary-kaikki-2026-07-06
бъдѣти|verb|d006e9ccfce6fca8	present-passive-participle	0	stem	бъд	dictionary-principal-part	verb:participle:present-passive:citation	бъдимъ		wiktionary-kaikki-2026-07-06
бьрати|verb|1f9a06227cfef37b	aspect	0	aspect	imperfective	dictionary-headword-metadata	headword:aspect	imperfective		wiktionary-kaikki-2026-07-06
бѣгати|verb|915034dc9ee006e5	aspect	0	aspect	imperfective	dictionary-headword-metadata	headword:aspect	imperfective		wiktionary-kaikki-2026-07-06
бѣдити|verb|b77d2b9dea49914a	aspect	0	aspect	imperfective	dictionary-headword-metadata	headword:aspect	imperfective		wiktionary-kaikki-2026-07-06
бѣдити|verb|b77d2b9dea49914a	imperative	0	formation	i-series	dictionary-principal-part	verb:imperative:1:du	бѣдивѣ	verb:imperative:1:du || verb:imperative:2:du || verb:imperative:1:pl || verb:imperative:2:pl	wiktionary-kaikki-2026-07-06
бѣдити|verb|b77d2b9dea49914a	imperative	0	stem	бѣд	dictionary-principal-part	verb:imperative:2:sg	бѣди	verb:imperative:1:du || verb:imperative:2:du || verb:imperative:1:pl || verb:imperative:2:pl	wiktionary-kaikki-2026-07-06
бѣдити|verb|b77d2b9dea49914a	imperfect	0	formation	a	dictionary-principal-part	verb:finite:imperfect:1:sg	бѣждаахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
бѣдити|verb|b77d2b9dea49914a	imperfect	0	stem	бѣжда	dictionary-principal-part	verb:finite:imperfect:1:sg	бѣждаахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
бѣдити|verb|b77d2b9dea49914a	imperfect	0	variant-policy	uncontracted-only	curated-grammar-override	verb:finite:imperfect:1:sg	бѣждаахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	UT OCS Online lesson 1 §4.2 https://lrc.la.utexas.edu/eieol/ocsol/10#grammar_967
бѣдити|verb|b77d2b9dea49914a	l-participle	0	stem	бѣди	dictionary-principal-part	verb:l-participle:m:sg	бѣдилъ	verb:l-participle:f:sg || verb:l-participle:n:sg || verb:l-participle:m:du || verb:l-participle:f:du || verb:l-participle:n:du || verb:l-participle:m:pl || verb:l-participle:f:pl || verb:l-participle:n:pl	wiktionary-kaikki-2026-07-06
бѣдити|verb|b77d2b9dea49914a	past-active-participle	0	formation	ish	dictionary-principal-part	verb:participle:past-active:citation	бѣждь		wiktionary-kaikki-2026-07-06
бѣдити|verb|b77d2b9dea49914a	past-active-participle	0	stem	бѣжд	dictionary-principal-part	verb:participle:past-active:citation	бѣждь		wiktionary-kaikki-2026-07-06
бѣдити|verb|b77d2b9dea49914a	past-active-participle	1	formation	vush	dictionary-principal-part	verb:participle:past-active:citation	бѣдивъ		wiktionary-kaikki-2026-07-06
бѣдити|verb|b77d2b9dea49914a	past-active-participle	1	stem	бѣди	dictionary-principal-part	verb:participle:past-active:citation	бѣдивъ		wiktionary-kaikki-2026-07-06
бѣдити|verb|b77d2b9dea49914a	past-passive-participle	0	formation	en	dictionary-principal-part	verb:participle:past-passive:citation	бѣжденъ		wiktionary-kaikki-2026-07-06
бѣдити|verb|b77d2b9dea49914a	past-passive-participle	0	stem	бѣжд	dictionary-principal-part	verb:participle:past-passive:citation	бѣжденъ		wiktionary-kaikki-2026-07-06
бѣдити|verb|b77d2b9dea49914a	present-active-participle	0	formation	yesht-soft	dictionary-principal-part	verb:participle:present-active:citation	бѣдѧ		wiktionary-kaikki-2026-07-06
бѣдити|verb|b77d2b9dea49914a	present-active-participle	0	stem	бѣд	dictionary-principal-part	verb:participle:present-active:citation	бѣдѧ		wiktionary-kaikki-2026-07-06
бѣдити|verb|b77d2b9dea49914a	present-passive-participle	0	formation	im	dictionary-principal-part	verb:participle:present-passive:citation	бѣдимъ		wiktionary-kaikki-2026-07-06
бѣдити|verb|b77d2b9dea49914a	present-passive-participle	0	stem	бѣд	dictionary-principal-part	verb:participle:present-passive:citation	бѣдимъ		wiktionary-kaikki-2026-07-06
бѣжати|verb|0dc46491ecb5e8bc	aspect	0	aspect	imperfective	dictionary-headword-metadata	headword:aspect	imperfective		wiktionary-kaikki-2026-07-06
бꙑвати|verb|2ecbe0610b096d87	aspect	0	aspect	imperfective	dictionary-headword-metadata	headword:aspect	imperfective		wiktionary-kaikki-2026-07-06
бꙑти|verb|7a2b59bdfb459c14	aspect	0	aspect	biaspectual	dictionary-headword-metadata	headword:aspect	biaspectual		wiktionary-kaikki-2026-07-06
вадити|verb|91d5e4cb9a573e27	aspect	0	aspect	imperfective	dictionary-headword-metadata	headword:aspect	imperfective		wiktionary-kaikki-2026-07-06
вадити|verb|91d5e4cb9a573e27	imperative	0	formation	i-series	dictionary-principal-part	verb:imperative:1:du	вадивѣ	verb:imperative:1:du || verb:imperative:2:du || verb:imperative:1:pl || verb:imperative:2:pl	wiktionary-kaikki-2026-07-06
вадити|verb|91d5e4cb9a573e27	imperative	0	stem	вад	dictionary-principal-part	verb:imperative:2:sg	вади	verb:imperative:1:du || verb:imperative:2:du || verb:imperative:1:pl || verb:imperative:2:pl	wiktionary-kaikki-2026-07-06
вадити|verb|91d5e4cb9a573e27	imperfect	0	formation	a	dictionary-principal-part	verb:finite:imperfect:1:sg	важдаахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
вадити|verb|91d5e4cb9a573e27	imperfect	0	stem	важда	dictionary-principal-part	verb:finite:imperfect:1:sg	важдаахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
вадити|verb|91d5e4cb9a573e27	imperfect	0	variant-policy	uncontracted-only	curated-grammar-override	verb:finite:imperfect:1:sg	важдаахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	UT OCS Online lesson 1 §4.2 https://lrc.la.utexas.edu/eieol/ocsol/10#grammar_967
вадити|verb|91d5e4cb9a573e27	l-participle	0	stem	вади	dictionary-principal-part	verb:l-participle:m:sg	вадилъ	verb:l-participle:f:sg || verb:l-participle:n:sg || verb:l-participle:m:du || verb:l-participle:f:du || verb:l-participle:n:du || verb:l-participle:m:pl || verb:l-participle:f:pl || verb:l-participle:n:pl	wiktionary-kaikki-2026-07-06
вадити|verb|91d5e4cb9a573e27	past-active-participle	0	formation	ish	dictionary-principal-part	verb:participle:past-active:citation	важдь		wiktionary-kaikki-2026-07-06
вадити|verb|91d5e4cb9a573e27	past-active-participle	0	stem	важд	dictionary-principal-part	verb:participle:past-active:citation	важдь		wiktionary-kaikki-2026-07-06
вадити|verb|91d5e4cb9a573e27	past-active-participle	1	formation	vush	dictionary-principal-part	verb:participle:past-active:citation	вадивъ		wiktionary-kaikki-2026-07-06
вадити|verb|91d5e4cb9a573e27	past-active-participle	1	stem	вади	dictionary-principal-part	verb:participle:past-active:citation	вадивъ		wiktionary-kaikki-2026-07-06
вадити|verb|91d5e4cb9a573e27	past-passive-participle	0	formation	en	dictionary-principal-part	verb:participle:past-passive:citation	важденъ		wiktionary-kaikki-2026-07-06
вадити|verb|91d5e4cb9a573e27	past-passive-participle	0	stem	важд	dictionary-principal-part	verb:participle:past-passive:citation	важденъ		wiktionary-kaikki-2026-07-06
вадити|verb|91d5e4cb9a573e27	present-active-participle	0	formation	yesht-soft	dictionary-principal-part	verb:participle:present-active:citation	вадѧ		wiktionary-kaikki-2026-07-06
вадити|verb|91d5e4cb9a573e27	present-active-participle	0	stem	вад	dictionary-principal-part	verb:participle:present-active:citation	вадѧ		wiktionary-kaikki-2026-07-06
вадити|verb|91d5e4cb9a573e27	present-passive-participle	0	formation	im	dictionary-principal-part	verb:participle:present-passive:citation	вадимъ		wiktionary-kaikki-2026-07-06
вадити|verb|91d5e4cb9a573e27	present-passive-participle	0	stem	вад	dictionary-principal-part	verb:participle:present-passive:citation	вадимъ		wiktionary-kaikki-2026-07-06
варꙗти|verb|257627b9087f5079	aspect	0	aspect	imperfective	dictionary-headword-metadata	headword:aspect	imperfective		wiktionary-kaikki-2026-07-06
ваꙗти|verb|518be78c328518c2	aspect	0	aspect	imperfective	dictionary-headword-metadata	headword:aspect	imperfective		wiktionary-kaikki-2026-07-06
велѣти|verb|60dcf721d8ef7893	aspect	0	aspect	imperfective	dictionary-headword-metadata	headword:aspect	imperfective		wiktionary-kaikki-2026-07-06
велѣти|verb|60dcf721d8ef7893	imperative	0	formation	i-series	dictionary-principal-part	verb:imperative:1:du	веливѣ	verb:imperative:1:du || verb:imperative:2:du || verb:imperative:1:pl || verb:imperative:2:pl	wiktionary-kaikki-2026-07-06
велѣти|verb|60dcf721d8ef7893	imperative	0	stem	вел	dictionary-principal-part	verb:imperative:2:sg	вели	verb:imperative:1:du || verb:imperative:2:du || verb:imperative:1:pl || verb:imperative:2:pl	wiktionary-kaikki-2026-07-06
велѣти|verb|60dcf721d8ef7893	imperfect	0	formation	yat-a	dictionary-principal-part	verb:finite:imperfect:1:sg	велѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
велѣти|verb|60dcf721d8ef7893	imperfect	0	stem	вел	dictionary-principal-part	verb:finite:imperfect:1:sg	велѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
велѣти|verb|60dcf721d8ef7893	imperfect	0	variant-policy	uncontracted-only	curated-grammar-override	verb:finite:imperfect:1:sg	велѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	UT OCS Online lesson 1 §4.2 https://lrc.la.utexas.edu/eieol/ocsol/10#grammar_967
велѣти|verb|60dcf721d8ef7893	l-participle	0	stem	велѣ	dictionary-principal-part	verb:l-participle:m:sg	велѣлъ	verb:l-participle:f:sg || verb:l-participle:n:sg || verb:l-participle:m:du || verb:l-participle:f:du || verb:l-participle:n:du || verb:l-participle:m:pl || verb:l-participle:f:pl || verb:l-participle:n:pl	wiktionary-kaikki-2026-07-06
велѣти|verb|60dcf721d8ef7893	past-active-participle	0	formation	vush	dictionary-principal-part	verb:participle:past-active:citation	велѣвъ		wiktionary-kaikki-2026-07-06
велѣти|verb|60dcf721d8ef7893	past-active-participle	0	stem	велѣ	dictionary-principal-part	verb:participle:past-active:citation	велѣвъ		wiktionary-kaikki-2026-07-06
велѣти|verb|60dcf721d8ef7893	past-passive-participle	0	formation	n	dictionary-principal-part	verb:participle:past-passive:citation	велѣнъ		wiktionary-kaikki-2026-07-06
велѣти|verb|60dcf721d8ef7893	past-passive-participle	0	stem	велѣ	dictionary-principal-part	verb:participle:past-passive:citation	велѣнъ		wiktionary-kaikki-2026-07-06
велѣти|verb|60dcf721d8ef7893	present	0	class	II2	dictionary-headword-metadata	headword:class	II2		wiktionary-kaikki-2026-07-06
велѣти|verb|60dcf721d8ef7893	present	0	first-singular-stem	вел	dictionary-principal-part	verb:finite:present:1:sg	велѭ		wiktionary-kaikki-2026-07-06
велѣти|verb|60dcf721d8ef7893	present	0	stem	вел	dictionary-principal-part	verb:finite:present:2:sg	велиши	verb:finite:present:3:sg || verb:finite:present:1:du || verb:finite:present:2:du || verb:finite:present:3:du || verb:finite:present:1:pl || verb:finite:present:2:pl || verb:finite:present:3:pl	wiktionary-kaikki-2026-07-06
велѣти|verb|60dcf721d8ef7893	present-active-participle	0	formation	yesht-soft	dictionary-principal-part	verb:participle:present-active:citation	велѧ		wiktionary-kaikki-2026-07-06
велѣти|verb|60dcf721d8ef7893	present-active-participle	0	stem	вел	dictionary-principal-part	verb:participle:present-active:citation	велѧ		wiktionary-kaikki-2026-07-06
велѣти|verb|60dcf721d8ef7893	present-passive-participle	0	formation	im	dictionary-principal-part	verb:participle:present-passive:citation	велимъ		wiktionary-kaikki-2026-07-06
велѣти|verb|60dcf721d8ef7893	present-passive-participle	0	stem	вел	dictionary-principal-part	verb:participle:present-passive:citation	велимъ		wiktionary-kaikki-2026-07-06
веселити|verb|24d193f7c47627d5	aspect	0	aspect	imperfective	dictionary-headword-metadata	headword:aspect	imperfective		wiktionary-kaikki-2026-07-06
веселити|verb|24d193f7c47627d5	imperative	0	formation	i-series	dictionary-principal-part	verb:imperative:1:du	веселивѣ	verb:imperative:1:du || verb:imperative:2:du || verb:imperative:1:pl || verb:imperative:2:pl	wiktionary-kaikki-2026-07-06
веселити|verb|24d193f7c47627d5	imperative	0	stem	весел	dictionary-principal-part	verb:imperative:2:sg	весели	verb:imperative:1:du || verb:imperative:2:du || verb:imperative:1:pl || verb:imperative:2:pl	wiktionary-kaikki-2026-07-06
веселити|verb|24d193f7c47627d5	imperfect	0	formation	a	dictionary-principal-part	verb:finite:imperfect:1:sg	веселꙗахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
веселити|verb|24d193f7c47627d5	imperfect	0	stem	веселꙗ	dictionary-principal-part	verb:finite:imperfect:1:sg	веселꙗахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
веселити|verb|24d193f7c47627d5	imperfect	0	variant-policy	uncontracted-only	curated-grammar-override	verb:finite:imperfect:1:sg	веселꙗахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	UT OCS Online lesson 1 §4.2 https://lrc.la.utexas.edu/eieol/ocsol/10#grammar_967
