id	lemma	page_word	key	pos	class	raw_class	gender	animacy	number_restriction	head_templates	signature
безнадеждьнъ|adj|29a536970a35b359	безнадеждьнъ	безнадеждьнъ	безнадеждьнъ	adj	adj-hard					[{"name":"head","args":{"1":"cu","10":"","11":"","12":"","13":"","14":"","15":"","16":"","17":"","18":"","19":"","2":"adjective","20":"","21":"","22":"","3":"","4":"","5":"","6":"","7":"","8":"","9":"","head":"","sc":"","tr":""}},{"name":"cu-adj","args":{}}]	29a536970a35b359
безоумьникъ|noun|6427270905911e7a	безоумьникъ	безоумьникъ	безоумьникъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	6427270905911e7a
безоумьнъ|noun|1e9e4232cefa479b	безоумьнъ	безоумьнъ	безоумьнъ	noun						[{"name":"head","args":{"1":"cu","10":"","11":"","12":"","13":"","14":"","15":"","16":"","17":"","18":"","19":"","2":"adjective","20":"","21":"","22":"","3":"","4":"","5":"","6":"","7":"","8":"","9":"","head":"","sc":"","tr":""}},{"name":"cu-adj","args":{}}]	1e9e4232cefa479b
безоумьѥ|noun|6626d4f255c23c15	безоумьѥ	безоумьѥ	безоумьѥ	noun	jo-n-soft	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	6626d4f255c23c15
безпоносьнъ|adj|749ad4f14fc91129	безпоносьнъ	безпоносьнъ	безпоносьнъ	adj	adj-hard					[{"name":"head","args":{"1":"cu","10":"","11":"","12":"","13":"","14":"","15":"","16":"","17":"","18":"","19":"","2":"adjective","20":"","21":"","22":"","3":"","4":"","5":"","6":"","7":"","8":"","9":"","head":"","sc":"","tr":""}},{"name":"cu-adj","args":{}}]	749ad4f14fc91129
бескръбьнъ|adj|30b7efb84a91590b	бескръбьнъ	бескръбьнъ	бескръбьнъ	adj	adj-hard					[{"name":"head","args":{"1":"cu","10":"","11":"","12":"","13":"","14":"","15":"","16":"","17":"","18":"","19":"","2":"adjective","20":"","21":"","22":"","3":"","4":"","5":"","6":"","7":"","8":"","9":"","head":"","sc":"","tr":""}},{"name":"cu-adj","args":{}}]	30b7efb84a91590b
беслъньнъ|adj|c0212fc27639b0ff	беслъньнъ	беслъньнъ	беслъньнъ	adj	adj-hard					[{"name":"head","args":{"1":"cu","10":"","11":"","12":"","13":"","14":"","15":"","16":"","17":"","18":"","19":"","2":"adjective","20":"","21":"","22":"","3":"","4":"","5":"","6":"","7":"","8":"","9":"","head":"","sc":"","tr":""}},{"name":"cu-adj","args":{}}]	c0212fc27639b0ff
бесплътьнъ|adj|61cfd80152cc36d9	бесплътьнъ	бесплътьнъ	бесплътьнъ	adj	adj-hard					[{"name":"head","args":{"1":"cu","10":"","11":"","12":"","13":"","14":"","15":"","16":"","17":"","18":"","19":"","2":"adjective","20":"","21":"","22":"","3":"","4":"","5":"","6":"","7":"","8":"","9":"","head":"","sc":"","tr":""}},{"name":"cu-adj","args":{}}]	61cfd80152cc36d9
бесрамъкъ|noun|f2fed652481116d0	бесрамъкъ	бесрамъкъ	бесрамъкъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	f2fed652481116d0
бестоудьникъ|noun|e31ec9704b45da98	бестоудьникъ	бестоудьникъ	бестоудьникъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	e31ec9704b45da98
бестоудьць|noun|fd2819325ad8b76d	бестоудьць	бестоудьць	бестоудьць	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	fd2819325ad8b76d
бестьлѣнъ|adj|cca07bdc32cee105	бестьлѣнъ	бестьлѣнъ	бестьлѣнъ	adj	adj-hard					[{"name":"head","args":{"1":"cu","10":"","11":"","12":"","13":"","14":"","15":"","16":"","17":"","18":"","19":"","2":"adjective","20":"","21":"","22":"","3":"","4":"","5":"","6":"","7":"","8":"","9":"","head":"","sc":"","tr":""}},{"name":"cu-adj","args":{}}]	cca07bdc32cee105
бестьлѣньнъ|adj|38df88583e00a431	бестьлѣньнъ	бестьлѣньнъ	бестьлѣньнъ	adj	adj-hard					[{"name":"head","args":{"1":"cu","10":"","11":"","12":"","13":"","14":"","15":"","16":"","17":"","18":"","19":"","2":"adjective","20":"","21":"","22":"","3":"","4":"","5":"","6":"","7":"","8":"","9":"","head":"","sc":"","tr":""}},{"name":"cu-adj","args":{}}]	38df88583e00a431
бесхрамьникъ|noun|d6c07b75452e17a1	бесхрамьникъ	бесхрамьникъ	бесхрамьникъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	d6c07b75452e17a1
бесѣда|noun|ef18b6186463bda5	бесѣда	бесѣда	бесѣда	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	ef18b6186463bda5
бесѣдовати|verb|fd6fd07d93f54141	бесѣдовати	бесѣдовати	бесѣдовати	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	fd6fd07d93f54141
бивати|verb|2133cc1d867c3627	бивати	бивати	бивати	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	2133cc1d867c3627
бискоупъ|noun|a02a3a06d8850eb7	бискоупъ	бискоупъ	бискоупъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	a02a3a06d8850eb7
бити|verb|e7ab9d294e7bdbc4	бити	бити	бити	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	e7ab9d294e7bdbc4
бичь|noun|5f169c375a7c2ee8	бичь	бичь	бичь	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	5f169c375a7c2ee8
биѥниѥ|noun|7459f8622557e232	биѥниѥ	биѥниѥ	биѥниѥ	noun	jo-n-soft	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	7459f8622557e232
благоволеньѥ|noun|34025e06bff7b008	благоволеньѥ	благоволеньѥ	благоволеньѥ	noun	jo-n-soft	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	34025e06bff7b008
благовѣствованьѥ|noun|4317b3ca84b45839	благовѣствованьѥ	благовѣствованьѥ	благовѣствованьѥ	noun	jo-n-soft	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	4317b3ca84b45839
благовѣштати|verb|3eba53a49012fdd0	благовѣштати	благовѣштати	благовѣштати	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	3eba53a49012fdd0
благодавьць|noun|8ddcebfbc3bc42f4	благодавьць	благодавьць	благодавьць	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	8ddcebfbc3bc42f4
благодарьствиѥ|noun|a11475ed465a4340	благодарьствиѥ	благодарьствиѥ	благодарьствиѥ	noun	jo-n-soft	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	a11475ed465a4340
благодатьникъ|noun|51ebd34cd0989832	благодатьникъ	благодатьникъ	благодатьникъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	51ebd34cd0989832
благодѣтел҄ь|noun|9dcb97e14c0f4c90	благодѣтел҄ь	благодѣтель	благодѣтел҄ь	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"благодѣтел҄ь","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m","head":"благодѣтел҄ь"}}]	9dcb97e14c0f4c90
благодѣть|noun|d9e0bfecf37daa9d	благодѣть	благодѣть	благодѣть	noun	i-f	i-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	d9e0bfecf37daa9d
благожитиѥ|noun|f3206d84dd181289	благожитиѥ	благожитиѥ	благожитиѥ	noun	jo-n-soft	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	f3206d84dd181289
благословениѥ|noun|2461035a77ab026a	благословениѥ	благословениѥ	благословениѥ	noun	jo-n-soft	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	2461035a77ab026a
благословити|verb|9d3c95ce56eb87f0	благословити	благословити	благословити	verb	II1	II1				[{"name":"head","args":{"1":"cu","10":"благословлꙗти","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"imperfective","g":"biasp","head":"","tr":""}},{"name":"cu-verb","args":{"1":"biasp","impf":"благословлꙗти"}},{"name":"tlb","args":{"1":"cu","2":"transitive"}}]	9d3c95ce56eb87f0
благость|noun|8c98d3f4fd0cb8f1	благость	благость	благость	noun	i-f	i-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	8c98d3f4fd0cb8f1
благостꙑн҄и|noun|ee8d0e78d8d31c8f	благостꙑн҄и	благостꙑни	благостꙑн҄и	noun	ja-soft	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"благостꙑн҄и","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f","head":"благостꙑн҄и"}}]	ee8d0e78d8d31c8f
благоѫханиѥ|noun|f8fb290e934bfcbf	благоѫханиѥ	благоѫханиѥ	благоѫханиѥ	noun	jo-n-soft	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	f8fb290e934bfcbf
благъ|adj|8cb72df1035b975f	благъ	благъ	благъ	adj	adj-hard					[{"name":"head","args":{"1":"cu","10":"","11":"","12":"","13":"","14":"","15":"","16":"","17":"","18":"","19":"","2":"adjective","20":"","21":"","22":"","3":"","4":"","5":"","6":"","7":"","8":"","9":"","head":"","sc":"","tr":""}},{"name":"cu-adj","args":{}}]	8cb72df1035b975f
блаженикъ|noun|08fe98e6eab7e15c	блаженикъ	блаженикъ	блаженикъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	08fe98e6eab7e15c
блаженъ|adj|35918ee8acfd8424	блаженъ	блаженъ	блаженъ	adj	adj-hard					[{"name":"head","args":{"1":"cu","10":"","11":"","12":"","13":"","14":"","15":"","16":"","17":"","18":"","19":"","2":"adjective","20":"","21":"","22":"","3":"comparative","4":"блаженѣи","5":"","6":"","7":"","8":"","9":"","head":"","sc":"","tr":""}},{"name":"cu-adj","args":{"1":"блаженѣи"}}]	35918ee8acfd8424
блаженьство|noun|8c2bd532fc5f30c5	блаженьство	блаженьство	блаженьство	noun	o-n-hard	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	8c2bd532fc5f30c5
блажити|verb|827c0f78653613a2	блажити	блажити	блажити	verb	II1	II1				[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	827c0f78653613a2
блазна|noun|329763f1fa2fc8d9	блазна	блазна	блазна	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	329763f1fa2fc8d9
блазнити|verb|3e54e5d471162975	блазнити	блазнити	блазнити	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	3e54e5d471162975
блато|noun|4486cee168490c8a	блато	блато	блато	noun	o-n-hard	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	4486cee168490c8a
блатьньскъ|adj|bd641e7f33ebe185	блатьньскъ	блатьньскъ	блатьньскъ	adj	adj-hard					[{"name":"head","args":{"1":"cu","10":"","11":"","12":"","13":"","14":"","15":"","16":"","17":"","18":"","19":"","2":"adjective","20":"","21":"","22":"","3":"","4":"","5":"","6":"","7":"","8":"","9":"","head":"","sc":"","tr":""}},{"name":"cu-adj","args":{}}]	bd641e7f33ebe185
ближика|noun|bc1abb2e267bf386	ближика	ближика	ближика	noun	raw:a-stem	a-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	bc1abb2e267bf386
близньць|noun|1e2250d09441ffc4	близньць	близньць	близньць	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	1e2250d09441ffc4
блискъ|noun|dd1f3687ea540e76	блискъ	блискъ	блискъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	dd1f3687ea540e76
блъгаринъ|noun|94c9dbd0dee474c5	блъгаринъ	блъгаринъ	блъгаринъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	94c9dbd0dee474c5
бльвати|verb|ea0262853fccb4aa	бльвати	бльвати	бльвати	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	ea0262853fccb4aa
блюдъ|noun|6cdfe51d294fd5fb	блюдъ	блюдъ	блюдъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	6cdfe51d294fd5fb
блюсти|verb|34145a67a5b25134	блюсти	блюсти	блюсти	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	34145a67a5b25134
блѣдъ|adj|635ecf0a4aba7025	блѣдъ	блѣдъ	блѣдъ	adj	adj-hard					[{"name":"head","args":{"1":"cu","10":"","11":"","12":"","13":"","14":"","15":"","16":"","17":"","18":"","19":"","2":"adjective","20":"","21":"","22":"","3":"","4":"","5":"","6":"","7":"","8":"","9":"","head":"","sc":"","tr":""}},{"name":"cu-adj","args":{}}]	635ecf0a4aba7025
блѣдѣти|verb|8a24c89903e54875	блѣдѣти	блѣдѣти	блѣдѣти	verb	II2	II2				[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"a":"impf"}}]	8a24c89903e54875
блѧдь|noun|3d26ddbb3a49c00d	блѧдь	блѧдь	блѧдь	noun	i-f	i-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	3d26ddbb3a49c00d
блѧдь|noun|e03a93e35d948f85	блѧдь	блѧдь	блѧдь	noun	i-m	i-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	e03a93e35d948f85
блѧдьникъ|noun|c9faba994471e984	блѧдьникъ	блѧдьникъ	блѧдьникъ	noun	raw:o-stem	o-stem		an		[{"name":"head","args":{"1":"cu","2":"noun","g":"m-an","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m-an"}}]	c9faba994471e984
блѧсти|verb|682dc9d2de7c8e1b	блѧсти	блѧсти	блѧсти	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	682dc9d2de7c8e1b
блѫдилищѥ|noun|41e3b2e8113473cf	блѫдилищѥ	блѫдилище	блѫдилищѥ	noun	jo-n-soft	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	41e3b2e8113473cf
блѫдити|verb|19a15ec40076495d	блѫдити	блѫдити	блѫдити	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	19a15ec40076495d
блѫдъ|noun|9faa600ffd86cfd7	блѫдъ	блѫдъ	блѫдъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	9faa600ffd86cfd7
блѫдьникъ|noun|e7d2d0053500777f	блѫдьникъ	блѫдьникъ	блѫдьникъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	e7d2d0053500777f
блѫдьница|noun|8829226d13433fd7	блѫдьница	блѫдьница	блѫдьница	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	8829226d13433fd7
блѫдьничьство|noun|49ccf3e728299409	блѫдьничьство	блѫдьничьство	блѫдьничьство	noun	o-n-hard	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	49ccf3e728299409
блѫдьнъ|adj|11bd355787120dff	блѫдьнъ	блѫдьнъ	блѫдьнъ	adj	adj-hard					[{"name":"head","args":{"1":"cu","10":"","11":"","12":"","13":"","14":"","15":"","16":"","17":"","18":"","19":"","2":"adjective","20":"","21":"","22":"","3":"","4":"","5":"","6":"","7":"","8":"","9":"","head":"","sc":"","tr":""}},{"name":"cu-adj","args":{}}]	11bd355787120dff
