lexeme_id	feature	rank	form	romanization	source_spelling	source_tags
чрьнъ|adj|005e95df9fc20c2d	adj:short:loc:pl:m:in	0	чрьнѣхъ	črĭněxŭ	чрьнѣхъ	locative,masculine,neuter,plural
чрьнъ|adj|005e95df9fc20c2d	adj:short:loc:pl:n:an	0	чрьнѣхъ	črĭněxŭ	чрьнѣхъ	locative,masculine,neuter,plural
чрьнъ|adj|005e95df9fc20c2d	adj:short:loc:pl:n:in	0	чрьнѣхъ	črĭněxŭ	чрьнѣхъ	locative,masculine,neuter,plural
чрьнъ|adj|005e95df9fc20c2d	adj:short:loc:sg:f:an	0	чрьнѣ	črĭně	чрьнѣ	feminine,locative,singular
чрьнъ|adj|005e95df9fc20c2d	adj:short:loc:sg:f:in	0	чрьнѣ	črĭně	чрьнѣ	feminine,locative,singular
чрьнъ|adj|005e95df9fc20c2d	adj:short:loc:sg:m:an	0	чрьнѣ	črĭně	чрьнѣ	locative,masculine,neuter,singular
чрьнъ|adj|005e95df9fc20c2d	adj:short:loc:sg:m:in	0	чрьнѣ	črĭně	чрьнѣ	locative,masculine,neuter,singular
чрьнъ|adj|005e95df9fc20c2d	adj:short:loc:sg:n:an	0	чрьнѣ	črĭně	чрьнѣ	locative,masculine,neuter,singular
чрьнъ|adj|005e95df9fc20c2d	adj:short:loc:sg:n:in	0	чрьнѣ	črĭně	чрьнѣ	locative,masculine,neuter,singular
чрьнъ|adj|005e95df9fc20c2d	adj:short:nom:du:f:an	0	чрьнѣ	črĭně	чрьнѣ	dual,feminine,neuter,nominative
чрьнъ|adj|005e95df9fc20c2d	adj:short:nom:du:f:in	0	чрьнѣ	črĭně	чрьнѣ	dual,feminine,neuter,nominative
чрьнъ|adj|005e95df9fc20c2d	adj:short:nom:du:m:an	0	чрьна	črĭna	чрьна	dual,masculine,nominative
чрьнъ|adj|005e95df9fc20c2d	adj:short:nom:du:m:in	0	чрьна	črĭna	чрьна	dual,masculine,nominative
чрьнъ|adj|005e95df9fc20c2d	adj:short:nom:du:n:an	0	чрьнѣ	črĭně	чрьнѣ	dual,feminine,neuter,nominative
чрьнъ|adj|005e95df9fc20c2d	adj:short:nom:du:n:in	0	чрьнѣ	črĭně	чрьнѣ	dual,feminine,neuter,nominative
чрьнъ|adj|005e95df9fc20c2d	adj:short:nom:pl:f:an	0	чрьнꙑ	črĭny	чрьнꙑ	feminine,nominative,plural
чрьнъ|adj|005e95df9fc20c2d	adj:short:nom:pl:f:in	0	чрьнꙑ	črĭny	чрьнꙑ	feminine,nominative,plural
чрьнъ|adj|005e95df9fc20c2d	adj:short:nom:pl:m:an	0	чрьни	črĭni	чрьни	masculine,nominative,plural
чрьнъ|adj|005e95df9fc20c2d	adj:short:nom:pl:m:in	0	чрьни	črĭni	чрьни	masculine,nominative,plural
чрьнъ|adj|005e95df9fc20c2d	adj:short:nom:pl:n:an	0	чрьна	črĭna	чрьна	neuter,nominative,plural
чрьнъ|adj|005e95df9fc20c2d	adj:short:nom:pl:n:in	0	чрьна	črĭna	чрьна	neuter,nominative,plural
чрьнъ|adj|005e95df9fc20c2d	adj:short:nom:sg:f:an	0	чрьна	črĭna	чрьна	feminine,nominative,singular
чрьнъ|adj|005e95df9fc20c2d	adj:short:nom:sg:f:in	0	чрьна	črĭna	чрьна	feminine,nominative,singular
чрьнъ|adj|005e95df9fc20c2d	adj:short:nom:sg:m:an	0	чрьнъ	črĭnŭ	чрьнъ	masculine,nominative,singular
чрьнъ|adj|005e95df9fc20c2d	adj:short:nom:sg:m:in	0	чрьнъ	črĭnŭ	чрьнъ	masculine,nominative,singular
чрьнъ|adj|005e95df9fc20c2d	adj:short:nom:sg:n:an	0	чрьно	črĭno	чрьно	neuter,nominative,singular
чрьнъ|adj|005e95df9fc20c2d	adj:short:nom:sg:n:in	0	чрьно	črĭno	чрьно	neuter,nominative,singular
чрьнъ|adj|005e95df9fc20c2d	adj:short:voc:du:f:an	0	чрьнѣ	črĭně	чрьнѣ	dual,feminine,neuter,vocative
чрьнъ|adj|005e95df9fc20c2d	adj:short:voc:du:f:in	0	чрьнѣ	črĭně	чрьнѣ	dual,feminine,neuter,vocative
чрьнъ|adj|005e95df9fc20c2d	adj:short:voc:du:m:an	0	чрьна	črĭna	чрьна	dual,masculine,vocative
чрьнъ|adj|005e95df9fc20c2d	adj:short:voc:du:m:in	0	чрьна	črĭna	чрьна	dual,masculine,vocative
чрьнъ|adj|005e95df9fc20c2d	adj:short:voc:du:n:an	0	чрьнѣ	črĭně	чрьнѣ	dual,feminine,neuter,vocative
чрьнъ|adj|005e95df9fc20c2d	adj:short:voc:du:n:in	0	чрьнѣ	črĭně	чрьнѣ	dual,feminine,neuter,vocative
чрьнъ|adj|005e95df9fc20c2d	adj:short:voc:pl:f:an	0	чрьнꙑ	črĭny	чрьнꙑ	feminine,plural,vocative
чрьнъ|adj|005e95df9fc20c2d	adj:short:voc:pl:f:in	0	чрьнꙑ	črĭny	чрьнꙑ	feminine,plural,vocative
чрьнъ|adj|005e95df9fc20c2d	adj:short:voc:pl:m:an	0	чрьни	črĭni	чрьни	masculine,plural,vocative
чрьнъ|adj|005e95df9fc20c2d	adj:short:voc:pl:m:in	0	чрьни	črĭni	чрьни	masculine,plural,vocative
чрьнъ|adj|005e95df9fc20c2d	adj:short:voc:pl:n:an	0	чрьна	črĭna	чрьна	neuter,plural,vocative
чрьнъ|adj|005e95df9fc20c2d	adj:short:voc:pl:n:in	0	чрьна	črĭna	чрьна	neuter,plural,vocative
чрьнъ|adj|005e95df9fc20c2d	adj:short:voc:sg:f:an	0	чрьна	črĭna	чрьна	feminine,singular,vocative
чрьнъ|adj|005e95df9fc20c2d	adj:short:voc:sg:f:in	0	чрьна	črĭna	чрьна	feminine,singular,vocative
чрьнъ|adj|005e95df9fc20c2d	adj:short:voc:sg:m:an	0	чрьнъ	črĭnŭ	чрьнъ	masculine,singular,vocative
чрьнъ|adj|005e95df9fc20c2d	adj:short:voc:sg:m:in	0	чрьнъ	črĭnŭ	чрьнъ	masculine,singular,vocative
чрьнъ|adj|005e95df9fc20c2d	adj:short:voc:sg:n:an	0	чрьно	črĭno	чрьно	neuter,singular,vocative
чрьнъ|adj|005e95df9fc20c2d	adj:short:voc:sg:n:in	0	чрьно	črĭno	чрьно	neuter,singular,vocative
чрьньць|noun|327e8aac7ad65120	noun:acc:du	0	чрьньца	črĭnĭca	чрьньца	accusative,dual
чрьньць|noun|327e8aac7ad65120	noun:acc:pl	0	чрьньцѧ	črĭnĭcę	чрьньцѧ	accusative,plural
чрьньць|noun|327e8aac7ad65120	noun:acc:sg	0	чрьньць	črĭnĭcĭ	чрьньць	accusative,singular
чрьньць|noun|327e8aac7ad65120	noun:dat:du	0	чрьньцема	črĭnĭcema	чрьньцема	dative,dual
чрьньць|noun|327e8aac7ad65120	noun:dat:pl	0	чрьньцемъ	črĭnĭcemŭ	чрьньцемъ	dative,plural
чрьньць|noun|327e8aac7ad65120	noun:dat:sg	0	чрьньцоу	črĭnĭcu	чрьньцоу	dative,singular
чрьньць|noun|327e8aac7ad65120	noun:gen:du	0	чрьньцоу	črĭnĭcu	чрьньцоу	dual,genitive
чрьньць|noun|327e8aac7ad65120	noun:gen:pl	0	чрьньць	črĭnĭcĭ	чрьньць	genitive,plural
чрьньць|noun|327e8aac7ad65120	noun:gen:sg	0	чрьньца	črĭnĭca	чрьньца	genitive,singular
чрьньць|noun|327e8aac7ad65120	noun:ins:du	0	чрьньцема	črĭnĭcema	чрьньцема	dual,instrumental
чрьньць|noun|327e8aac7ad65120	noun:ins:pl	0	чрьньци	črĭnĭci	чрьньци	instrumental,plural
чрьньць|noun|327e8aac7ad65120	noun:ins:sg	0	чрьньцемь	črĭnĭcemĭ	чрьньцемь	instrumental,singular
чрьньць|noun|327e8aac7ad65120	noun:loc:du	0	чрьньцоу	črĭnĭcu	чрьньцоу	dual,locative
чрьньць|noun|327e8aac7ad65120	noun:loc:pl	0	чрьньцихъ	črĭnĭcixŭ	чрьньцихъ	locative,plural
чрьньць|noun|327e8aac7ad65120	noun:loc:sg	0	чрьньци	črĭnĭci	чрьньци	locative,singular
чрьньць|noun|327e8aac7ad65120	noun:nom:du	0	чрьньца	črĭnĭca	чрьньца	dual,nominative
чрьньць|noun|327e8aac7ad65120	noun:nom:pl	0	чрьньци	črĭnĭci	чрьньци	nominative,plural
чрьньць|noun|327e8aac7ad65120	noun:nom:sg	0	чрьньць	črĭnĭcĭ	чрьньць	nominative,singular
чрьньць|noun|327e8aac7ad65120	noun:voc:du	0	чрьньца	črĭnĭca	чрьньца	dual,vocative
чрьньць|noun|327e8aac7ad65120	noun:voc:pl	0	чрьньци	črĭnĭci	чрьньци	plural,vocative
чрьньць|noun|327e8aac7ad65120	noun:voc:sg	0	чрьньче	črĭnĭče	чрьньче	singular,vocative
чрьта|noun|9fcd4e1b893f73a1	noun:acc:du	0	чрьтѣ	črĭtě	чрьтѣ	accusative,dual
чрьта|noun|9fcd4e1b893f73a1	noun:acc:pl	0	чрьтꙑ	črĭty	чрьтꙑ	accusative,plural
чрьта|noun|9fcd4e1b893f73a1	noun:acc:sg	0	чрьтѫ	črĭtǫ	чрьтѫ	accusative,singular
чрьта|noun|9fcd4e1b893f73a1	noun:dat:du	0	чрьтама	črĭtama	чрьтама	dative,dual
чрьта|noun|9fcd4e1b893f73a1	noun:dat:pl	0	чрьтамъ	črĭtamŭ	чрьтамъ	dative,plural
чрьта|noun|9fcd4e1b893f73a1	noun:dat:sg	0	чрьтѣ	črĭtě	чрьтѣ	dative,singular
чрьта|noun|9fcd4e1b893f73a1	noun:gen:du	0	чрьтоу	črĭtu	чрьтоу	dual,genitive
чрьта|noun|9fcd4e1b893f73a1	noun:gen:pl	0	чрьтъ	črĭtŭ	чрьтъ	genitive,plural
чрьта|noun|9fcd4e1b893f73a1	noun:gen:sg	0	чрьтꙑ	črĭty	чрьтꙑ	genitive,singular
чрьта|noun|9fcd4e1b893f73a1	noun:ins:du	0	чрьтама	črĭtama	чрьтама	dual,instrumental
чрьта|noun|9fcd4e1b893f73a1	noun:ins:pl	0	чрьтами	črĭtami	чрьтами	instrumental,plural
чрьта|noun|9fcd4e1b893f73a1	noun:ins:sg	0	чрьтоѭ	črĭtojǫ	чрьтоѭ	instrumental,singular
чрьта|noun|9fcd4e1b893f73a1	noun:loc:du	0	чрьтоу	črĭtu	чрьтоу	dual,locative
чрьта|noun|9fcd4e1b893f73a1	noun:loc:pl	0	чрьтахъ	črĭtaxŭ	чрьтахъ	locative,plural
чрьта|noun|9fcd4e1b893f73a1	noun:loc:sg	0	чрьтѣ	črĭtě	чрьтѣ	locative,singular
чрьта|noun|9fcd4e1b893f73a1	noun:nom:du	0	чрьтѣ	črĭtě	чрьтѣ	dual,nominative
чрьта|noun|9fcd4e1b893f73a1	noun:nom:pl	0	чрьтꙑ	črĭty	чрьтꙑ	nominative,plural
чрьта|noun|9fcd4e1b893f73a1	noun:nom:sg	0	чрьта	črĭta	чрьта	nominative,singular
чрьта|noun|9fcd4e1b893f73a1	noun:voc:du	0	чрьтѣ	črĭtě	чрьтѣ	dual,vocative
чрьта|noun|9fcd4e1b893f73a1	noun:voc:pl	0	чрьтꙑ	črĭty	чрьтꙑ	plural,vocative
чрьта|noun|9fcd4e1b893f73a1	noun:voc:sg	0	чрьто	črĭto	чрьто	singular,vocative
чрьтати|verb|d8be652190473eea	verb:infinitive	0	чрьтати	črĭtati	чрьтати	infinitive
чрьтати|verb|d8be652190473eea	verb:l-participle:f:du	0	чрьталѣ	črĭtalě	чрьталѣ	dual,feminine,l-participle
чрьтати|verb|d8be652190473eea	verb:l-participle:f:pl	0	чрьталꙑ	črĭtaly	чрьталꙑ	feminine,l-participle,plural
чрьтати|verb|d8be652190473eea	verb:l-participle:f:sg	0	чрьтала	črĭtala	чрьтала	feminine,l-participle,singular
чрьтати|verb|d8be652190473eea	verb:l-participle:m:du	0	чрьтала	črĭtala	чрьтала	dual,l-participle,masculine
чрьтати|verb|d8be652190473eea	verb:l-participle:m:pl	0	чрьтали	črĭtali	чрьтали	l-participle,masculine,plural
чрьтати|verb|d8be652190473eea	verb:l-participle:m:sg	0	чрьталъ	črĭtalŭ	чрьталъ	l-participle,masculine,singular
чрьтати|verb|d8be652190473eea	verb:l-participle:n:du	0	чрьталѣ	črĭtalě	чрьталѣ	dual,l-participle,neuter
чрьтати|verb|d8be652190473eea	verb:l-participle:n:pl	0	чрьтала	črĭtala	чрьтала	l-participle,neuter,plural
чрьтати|verb|d8be652190473eea	verb:l-participle:n:sg	0	чрьтало	črĭtalo	чрьтало	l-participle,neuter,singular
чрьтати|verb|d8be652190473eea	verb:supine	0	чрьтатъ	črĭtatŭ	чрьтатъ	supine
чрѣво|noun|c5dae0efa23c0593	noun:acc:du	0	чрѣвѣ	črěvě	чрѣвѣ	accusative,dual
чрѣво|noun|c5dae0efa23c0593	noun:acc:pl	0	чрѣва	črěva	чрѣва	accusative,plural
чрѣво|noun|c5dae0efa23c0593	noun:acc:sg	0	чрѣво	črěvo	чрѣво	accusative,singular
чрѣво|noun|c5dae0efa23c0593	noun:dat:du	0	чрѣвома	črěvoma	чрѣвома	dative,dual
чрѣво|noun|c5dae0efa23c0593	noun:dat:pl	0	чрѣвомъ	črěvomŭ	чрѣвомъ	dative,plural
чрѣво|noun|c5dae0efa23c0593	noun:dat:sg	0	чрѣвоу	črěvu	чрѣвоу	dative,singular
чрѣво|noun|c5dae0efa23c0593	noun:gen:du	0	чрѣвоу	črěvu	чрѣвоу	dual,genitive
чрѣво|noun|c5dae0efa23c0593	noun:gen:pl	0	чрѣвъ	črěvŭ	чрѣвъ	genitive,plural
чрѣво|noun|c5dae0efa23c0593	noun:gen:sg	0	чрѣва	črěva	чрѣва	genitive,singular
чрѣво|noun|c5dae0efa23c0593	noun:ins:du	0	чрѣвома	črěvoma	чрѣвома	dual,instrumental
чрѣво|noun|c5dae0efa23c0593	noun:ins:pl	0	чрѣвꙑ	črěvy	чрѣвꙑ	instrumental,plural
чрѣво|noun|c5dae0efa23c0593	noun:ins:sg	0	чрѣвомъ	črěvomŭ	чрѣвомъ	instrumental,singular
чрѣво|noun|c5dae0efa23c0593	noun:loc:du	0	чрѣвоу	črěvu	чрѣвоу	dual,locative
чрѣво|noun|c5dae0efa23c0593	noun:loc:pl	0	чрѣвѣхъ	črěvěxŭ	чрѣвѣхъ	locative,plural
чрѣво|noun|c5dae0efa23c0593	noun:loc:sg	0	чрѣвѣ	črěvě	чрѣвѣ	locative,singular
чрѣво|noun|c5dae0efa23c0593	noun:nom:du	0	чрѣвѣ	črěvě	чрѣвѣ	dual,nominative
чрѣво|noun|c5dae0efa23c0593	noun:nom:pl	0	чрѣва	črěva	чрѣва	nominative,plural
чрѣво|noun|c5dae0efa23c0593	noun:nom:sg	0	чрѣво	črěvo	чрѣво	nominative,singular
чрѣво|noun|c5dae0efa23c0593	noun:voc:du	0	чрѣвѣ	črěvě	чрѣвѣ	dual,vocative
чрѣво|noun|c5dae0efa23c0593	noun:voc:pl	0	чрѣва	črěva	чрѣва	plural,vocative
чрѣво|noun|c5dae0efa23c0593	noun:voc:sg	0	чрѣво	črěvo	чрѣво	singular,vocative
чрѣда|noun|dd6c8ef0e49ded61	noun:acc:du	0	чрѣдѣ	črědě	чрѣдѣ	accusative,dual
чрѣда|noun|dd6c8ef0e49ded61	noun:acc:pl	0	чрѣдꙑ	črědy	чрѣдꙑ	accusative,plural
чрѣда|noun|dd6c8ef0e49ded61	noun:acc:sg	0	чрѣдѫ	črědǫ	чрѣдѫ	accusative,singular
чрѣда|noun|dd6c8ef0e49ded61	noun:dat:du	0	чрѣдама	črědama	чрѣдама	dative,dual
чрѣда|noun|dd6c8ef0e49ded61	noun:dat:pl	0	чрѣдамъ	črědamŭ	чрѣдамъ	dative,plural
чрѣда|noun|dd6c8ef0e49ded61	noun:dat:sg	0	чрѣдѣ	črědě	чрѣдѣ	dative,singular
чрѣда|noun|dd6c8ef0e49ded61	noun:gen:du	0	чрѣдоу	črědu	чрѣдоу	dual,genitive
чрѣда|noun|dd6c8ef0e49ded61	noun:gen:pl	0	чрѣдъ	črědŭ	чрѣдъ	genitive,plural
чрѣда|noun|dd6c8ef0e49ded61	noun:gen:sg	0	чрѣдꙑ	črědy	чрѣдꙑ	genitive,singular
чрѣда|noun|dd6c8ef0e49ded61	noun:ins:du	0	чрѣдама	črědama	чрѣдама	dual,instrumental
чрѣда|noun|dd6c8ef0e49ded61	noun:ins:pl	0	чрѣдами	črědami	чрѣдами	instrumental,plural
чрѣда|noun|dd6c8ef0e49ded61	noun:ins:sg	0	чрѣдоѭ	črědojǫ	чрѣдоѭ	instrumental,singular
чрѣда|noun|dd6c8ef0e49ded61	noun:loc:du	0	чрѣдоу	črědu	чрѣдоу	dual,locative
чрѣда|noun|dd6c8ef0e49ded61	noun:loc:pl	0	чрѣдахъ	črědaxŭ	чрѣдахъ	locative,plural
чрѣда|noun|dd6c8ef0e49ded61	noun:loc:sg	0	чрѣдѣ	črědě	чрѣдѣ	locative,singular
чрѣда|noun|dd6c8ef0e49ded61	noun:nom:du	0	чрѣдѣ	črědě	чрѣдѣ	dual,nominative
чрѣда|noun|dd6c8ef0e49ded61	noun:nom:pl	0	чрѣдꙑ	črědy	чрѣдꙑ	nominative,plural
чрѣда|noun|dd6c8ef0e49ded61	noun:nom:sg	0	чрѣда	črěda	чрѣда	nominative,singular
чрѣда|noun|dd6c8ef0e49ded61	noun:voc:du	0	чрѣдѣ	črědě	чрѣдѣ	dual,vocative
чрѣда|noun|dd6c8ef0e49ded61	noun:voc:pl	0	чрѣдꙑ	črědy	чрѣдꙑ	plural,vocative
чрѣда|noun|dd6c8ef0e49ded61	noun:voc:sg	0	чрѣдо	črědo	чрѣдо	singular,vocative
чрѣшьнꙗ|noun|45f1b40afb33daf9	noun:acc:du	0	чрѣшьн҄и	črěšĭnʹi	чрѣшьн҄и	accusative,dual
чрѣшьнꙗ|noun|45f1b40afb33daf9	noun:acc:pl	0	чрѣшьнѩ	črěšĭnję	чрѣшьнѩ	accusative,plural
чрѣшьнꙗ|noun|45f1b40afb33daf9	noun:acc:sg	0	чрѣшьнѭ	črěšĭnjǫ	чрѣшьнѭ	accusative,singular
чрѣшьнꙗ|noun|45f1b40afb33daf9	noun:dat:du	0	чрѣшьнꙗма	črěšĭnjama	чрѣшьнꙗма	dative,dual
чрѣшьнꙗ|noun|45f1b40afb33daf9	noun:dat:pl	0	чрѣшьнꙗмъ	črěšĭnjamŭ	чрѣшьнꙗмъ	dative,plural
чрѣшьнꙗ|noun|45f1b40afb33daf9	noun:dat:sg	0	чрѣшьн҄и	črěšĭnʹi	чрѣшьн҄и	dative,singular
чрѣшьнꙗ|noun|45f1b40afb33daf9	noun:gen:du	0	чрѣшьню	črěšĭnju	чрѣшьню	dual,genitive
чрѣшьнꙗ|noun|45f1b40afb33daf9	noun:gen:pl	0	чрѣшьн҄ь	črěšĭnʹĭ	чрѣшьн҄ь	genitive,plural
чрѣшьнꙗ|noun|45f1b40afb33daf9	noun:gen:sg	0	чрѣшьнѩ	črěšĭnję	чрѣшьнѩ	genitive,singular
чрѣшьнꙗ|noun|45f1b40afb33daf9	noun:ins:du	0	чрѣшьнꙗма	črěšĭnjama	чрѣшьнꙗма	dual,instrumental
чрѣшьнꙗ|noun|45f1b40afb33daf9	noun:ins:pl	0	чрѣшьнꙗми	črěšĭnjami	чрѣшьнꙗми	instrumental,plural
чрѣшьнꙗ|noun|45f1b40afb33daf9	noun:ins:sg	0	чрѣшьн҄еѭ	črěšĭnʹjejǫ	чрѣшьн҄еѭ	instrumental,singular
чрѣшьнꙗ|noun|45f1b40afb33daf9	noun:loc:du	0	чрѣшьню	črěšĭnju	чрѣшьню	dual,locative
чрѣшьнꙗ|noun|45f1b40afb33daf9	noun:loc:pl	0	чрѣшьнꙗхъ	črěšĭnjaxŭ	чрѣшьнꙗхъ	locative,plural
чрѣшьнꙗ|noun|45f1b40afb33daf9	noun:loc:sg	0	чрѣшьн҄и	črěšĭnʹi	чрѣшьн҄и	locative,singular
чрѣшьнꙗ|noun|45f1b40afb33daf9	noun:nom:du	0	чрѣшьн҄и	črěšĭnʹi	чрѣшьн҄и	dual,nominative
чрѣшьнꙗ|noun|45f1b40afb33daf9	noun:nom:pl	0	чрѣшьнѩ	črěšĭnję	чрѣшьнѩ	nominative,plural
чрѣшьнꙗ|noun|45f1b40afb33daf9	noun:nom:sg	0	чрѣшьнꙗ	črěšĭnja	чрѣшьнꙗ	nominative,singular
чрѣшьнꙗ|noun|45f1b40afb33daf9	noun:voc:du	0	чрѣшьн҄и	črěšĭnʹi	чрѣшьн҄и	dual,vocative
чрѣшьнꙗ|noun|45f1b40afb33daf9	noun:voc:pl	0	чрѣшьнѩ	črěšĭnję	чрѣшьнѩ	plural,vocative
чрѣшьнꙗ|noun|45f1b40afb33daf9	noun:voc:sg	0	чрѣшьн҄е	črěšĭnʹje	чрѣшьн҄е	singular,vocative
чьванъ|noun|8ab92450580a3980	noun:acc:du	0	чьвана	čĭvana	чьвана	accusative,dual
чьванъ|noun|8ab92450580a3980	noun:acc:pl	0	чьванꙑ	čĭvany	чьванꙑ	accusative,plural
чьванъ|noun|8ab92450580a3980	noun:acc:sg	0	чьванъ	čĭvanŭ	чьванъ	accusative,singular
чьванъ|noun|8ab92450580a3980	noun:dat:du	0	чьванома	čĭvanoma	чьванома	dative,dual
чьванъ|noun|8ab92450580a3980	noun:dat:pl	0	чьваномъ	čĭvanomŭ	чьваномъ	dative,plural
чьванъ|noun|8ab92450580a3980	noun:dat:sg	0	чьваноу	čĭvanu	чьваноу	dative,singular
чьванъ|noun|8ab92450580a3980	noun:gen:du	0	чьваноу	čĭvanu	чьваноу	dual,genitive
чьванъ|noun|8ab92450580a3980	noun:gen:pl	0	чьванъ	čĭvanŭ	чьванъ	genitive,plural
чьванъ|noun|8ab92450580a3980	noun:gen:sg	0	чьвана	čĭvana	чьвана	genitive,singular
чьванъ|noun|8ab92450580a3980	noun:ins:du	0	чьванома	čĭvanoma	чьванома	dual,instrumental
чьванъ|noun|8ab92450580a3980	noun:ins:pl	0	чьванꙑ	čĭvany	чьванꙑ	instrumental,plural
чьванъ|noun|8ab92450580a3980	noun:ins:sg	0	чьваномъ	čĭvanomŭ	чьваномъ	instrumental,singular
чьванъ|noun|8ab92450580a3980	noun:loc:du	0	чьваноу	čĭvanu	чьваноу	dual,locative
чьванъ|noun|8ab92450580a3980	noun:loc:pl	0	чьванѣхъ	čĭvaněxŭ	чьванѣхъ	locative,plural
чьванъ|noun|8ab92450580a3980	noun:loc:sg	0	чьванѣ	čĭvaně	чьванѣ	locative,singular
чьванъ|noun|8ab92450580a3980	noun:nom:du	0	чьвана	čĭvana	чьвана	dual,nominative
чьванъ|noun|8ab92450580a3980	noun:nom:pl	0	чьвани	čĭvani	чьвани	nominative,plural
чьванъ|noun|8ab92450580a3980	noun:nom:sg	0	чьванъ	čĭvanŭ	чьванъ	nominative,singular
чьванъ|noun|8ab92450580a3980	noun:voc:du	0	чьвана	čĭvana	чьвана	dual,vocative
чьванъ|noun|8ab92450580a3980	noun:voc:pl	0	чьвани	čĭvani	чьвани	plural,vocative
чьванъ|noun|8ab92450580a3980	noun:voc:sg	0	чьване	čĭvane	чьване	singular,vocative
чьпьрь|noun|57bb82bf0bf021ef	noun:acc:du	0	чьпьри	čĭpĭri	чьпьри	accusative,dual
чьпьрь|noun|57bb82bf0bf021ef	noun:acc:pl	0	чьпьри	čĭpĭri	чьпьри	accusative,plural
чьпьрь|noun|57bb82bf0bf021ef	noun:acc:sg	0	чьпьрь	čĭpĭrĭ	чьпьрь	accusative,singular
чьпьрь|noun|57bb82bf0bf021ef	noun:dat:du	0	чьпьрьма	čĭpĭrĭma	чьпьрьма	dative,dual
чьпьрь|noun|57bb82bf0bf021ef	noun:dat:pl	0	чьпьрьмъ	čĭpĭrĭmŭ	чьпьрьмъ	dative,plural
чьпьрь|noun|57bb82bf0bf021ef	noun:dat:sg	0	чьпьри	čĭpĭri	чьпьри	dative,singular
чьпьрь|noun|57bb82bf0bf021ef	noun:gen:du	0	чьпьрью	čĭpĭrĭju	чьпьрью	dual,genitive
чьпьрь|noun|57bb82bf0bf021ef	noun:gen:du	1	чьпьрию	čĭpĭriju	чьпьрию	dual,genitive
чьпьрь|noun|57bb82bf0bf021ef	noun:gen:pl	0	чьпьрьи	čĭpĭrĭi	чьпьрьи	genitive,plural
чьпьрь|noun|57bb82bf0bf021ef	noun:gen:pl	1	чьпьрии	čĭpĭrii	чьпьрии	genitive,plural
чьпьрь|noun|57bb82bf0bf021ef	noun:gen:sg	0	чьпьри	čĭpĭri	чьпьри	genitive,singular
чьпьрь|noun|57bb82bf0bf021ef	noun:ins:du	0	чьпьрьма	čĭpĭrĭma	чьпьрьма	dual,instrumental
чьпьрь|noun|57bb82bf0bf021ef	noun:ins:pl	0	чьпьрьми	čĭpĭrĭmi	чьпьрьми	instrumental,plural
чьпьрь|noun|57bb82bf0bf021ef	noun:ins:sg	0	чьпьрьѭ	čĭpĭrĭjǫ	чьпьрьѭ	instrumental,singular
чьпьрь|noun|57bb82bf0bf021ef	noun:ins:sg	1	чьпьриѭ	čĭpĭrijǫ	чьпьриѭ	instrumental,singular
чьпьрь|noun|57bb82bf0bf021ef	noun:loc:du	0	чьпьрью	čĭpĭrĭju	чьпьрью	dual,locative
чьпьрь|noun|57bb82bf0bf021ef	noun:loc:du	1	чьпьрию	čĭpĭriju	чьпьрию	dual,locative
чьпьрь|noun|57bb82bf0bf021ef	noun:loc:pl	0	чьпьрьхъ	čĭpĭrĭxŭ	чьпьрьхъ	locative,plural
чьпьрь|noun|57bb82bf0bf021ef	noun:loc:sg	0	чьпьри	čĭpĭri	чьпьри	locative,singular
чьпьрь|noun|57bb82bf0bf021ef	noun:nom:du	0	чьпьри	čĭpĭri	чьпьри	dual,nominative
чьпьрь|noun|57bb82bf0bf021ef	noun:nom:pl	0	чьпьри	čĭpĭri	чьпьри	nominative,plural
чьпьрь|noun|57bb82bf0bf021ef	noun:nom:sg	0	чьпьрь	čĭpĭrĭ	чьпьрь	nominative,singular
чьпьрь|noun|57bb82bf0bf021ef	noun:voc:du	0	чьпьри	čĭpĭri	чьпьри	dual,vocative
чьпьрь|noun|57bb82bf0bf021ef	noun:voc:pl	0	чьпьрьѥ	čĭpĭrĭje	чьпьрьѥ	plural,vocative
чьпьрь|noun|57bb82bf0bf021ef	noun:voc:pl	1	чьпьриѥ	čĭpĭrije	чьпьриѥ	plural,vocative
чьпьрь|noun|57bb82bf0bf021ef	noun:voc:sg	0	чьпьри	čĭpĭri	чьпьри	singular,vocative
чьсти|verb|40260f9b630ac6f1	verb:infinitive	0	чьсти	čĭsti	чьсти	infinitive
чьсти|verb|40260f9b630ac6f1	verb:l-participle:f:du	0	чьтлѣ	čĭtlě	чьтлѣ	dual,feminine,l-participle
чьсти|verb|40260f9b630ac6f1	verb:l-participle:f:pl	0	чьтлꙑ	čĭtly	чьтлꙑ	feminine,l-participle,plural
чьсти|verb|40260f9b630ac6f1	verb:l-participle:f:sg	0	чьтла	čĭtla	чьтла	feminine,l-participle,singular
чьсти|verb|40260f9b630ac6f1	verb:l-participle:m:du	0	чьтла	čĭtla	чьтла	dual,l-participle,masculine
чьсти|verb|40260f9b630ac6f1	verb:l-participle:m:pl	0	чьтли	čĭtli	чьтли	l-participle,masculine,plural
чьсти|verb|40260f9b630ac6f1	verb:l-participle:m:sg	0	чьтлъ	čĭtlŭ	чьтлъ	l-participle,masculine,singular
чьсти|verb|40260f9b630ac6f1	verb:l-participle:n:du	0	чьтлѣ	čĭtlě	чьтлѣ	dual,l-participle,neuter
