id	lemma	pos	gender	anim	class	stress	stems	overrides	variants	src	note
непокоръ.n	непокоръ	n	-	-	o:ъ:-	a	-	loc.sg=непокорении	-	U:	-
неправьда.n	неправьда	n	-	-	a:а:-	a	-	nom.sg=неправъда;gen.sg=неправъдꙑ;acc.sg=неправъдѫ;loc.sg=неправъдѣ	gen.sg=неправдꙑ|неправъдъи	U:	tie a:а:f,ak:а:-,a:ь:-
неправьдосътворѥниѥ.n	неправьдосътворѥниѥ	n	-	-	o:ѥ:-	a	-	ins.sg=неправъдосътворениимъ	-	U:	-
неправьдьникъ.n	неправьдьникъ	n	-	-	ok:ъ:-	-	-	-	nom.pl=неправедьници;dat.pl=неправьдникомъ	K:ok:ъ:-;U:	tie ok:ъ:m
непричѧстьникъ.n	непричѧстьникъ	n	-	-	ok:ъ:-	-	-	-	-	K:ok:ъ:-	tie ok:ъ:m
неприꙗзнь.n	неприꙗзнь	n	-	-	i:ь:-	-	-	-	nom.sg=неприѣзнь;gen.sg=неприѣзни	K:i:ь:-;U:	tie i:и:-,i:ъ:-
непрѣзорьство.n	непрѣзорьство	n	-	-	o:о:n	-	-	-	-	U:	tie s:о:-,o:о:-,ok:о:-
непрѣложениѥ.n	непрѣложениѥ	n	-	-	o:ѥ:-	-	-	-	-	U:	-
непьщеваниѥ.n	непьщеваниѥ	n	-	-	o:ѥ:-	a	-	ins.sg=непъщеваниемъ	-	U:	-
неразоумиѥ.n	неразоумиѥ	n	-	-	o:ѥ:-	a	-	gen.sg=неразоумьꙗ	-	U:	-
нерсисъ.n	нерсисъ	n	-	-	o:ъ:-	a	-	nom.sg=нерсис	-	U:	-
несторъ.n	несторъ	n	-	-	o:ъ:-	-	-	-	-	U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m,u:ъ:-,uk:ъ:-
нестроѥниѥ.n	нестроѥниѥ	n	-	-	o:ѥ:-	a	-	acc.pl=нестроениѣ	-	U:	-
несъвѣда.n	несъвѣда	n	-	-	a:а:-	a	-	ins.pl=несьвѣдами	-	U:	-
несъвѣтьство.n	несъвѣтьство	n	-	-	o:о:n	a	-	gen.sg=несьвѣтьства	-	U:	-
несъвѣщаниѥ.n	несъвѣщаниѥ	n	-	-	o:ѥ:-	a	-	gen.sg=несьвѣштаниꙗ	-	U:	-
несъмꙑшлѥниѥ.n	несъмꙑшлѥниѥ	n	-	-	o:ѥ:-	-	-	voc.sg=несъмꙑшлениѥ	-	U:	-
несытьство.n	несꙑтьство	n	-	-	o:о:-	-	-	-	loc.sg=несъитъствѣ	K:o:о:-;U:	tie o:о:n,ok:о:-
несꙑтость.n	несꙑтость	n	-	-	i:ь:-	-	-	-	-	U:	tie i:ь:m,o:ь:-,o:ь:f,o:ь:m,i:и:-,i:ъ:-
нетьлѣниѥ.n	нетьлѣниѥ	n	-	-	o:ѥ:-	a	-	gen.sg=нетьлѣньꙗ	-	U:	-
нечаꙗниѥ.n	нечаꙗниѥ	n	-	-	o:ѥ:-	a	-	gen.sg=нечааниѣ;acc.sg=нечаньѥ	-	U:	-
нечистота.n	нечистота	n	-	-	a:а:-	-	-	-	-	U:	tie a:а:f,ak:а:-,a:ь:-
нечловѣкъ.n	нечловѣкъ	n	-	-	ok:ъ:-	-	-	-	dat.sg=нечловѣкови;acc.sg=нечловѣка	K:ok:ъ:-	tie ok:ъ:m
нечоувьство.n	нечоувьство	n	-	-	o:о:n	a	-	nom.sg=нечоувъство	-	U:	-
нечьстиѥ.n	нечьстиѥ	n	-	-	o:ѥ:-	-	-	gen.sg=нечьстия;acc.pl=нечьстия	-	U:	-
нечьсть.n	нечьсть	n	-	-	i:ь:-	-	-	-	-	K:i:ь:-	tie i:и:-,i:ъ:-
неѩсыть.n	неѩсꙑть	n	-	-	i:ь:-	-	-	-	dat.sg=неѩсъити	K:i:ь:-;U:	tie i:и:-,i:ъ:-
нива.n	нива	n	-	-	a:а:-	-	-	-	gen.pl=нивахъ;acc.sg=нивꙑ	K:a:а:-;U:	tie a:а:f,ak:а:-,a:ь:-
низъхождениѥ.n	низъхождениѥ	n	-	-	o:ѥ:-	-	-	-	-	U:	-
никодимъ.n	никодимъ	n	-	-	o:ъ:-	-	-	-	-	U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
никомидиꙗ.n	никомидиꙗ	n	-	-	a:ꙗ:-	-	-	gen.sg=никомидиѧ	-	U:	tie a:а:m
никополь.n	никополь	n	-	-	o:ь:f	-	-	-	-	U:	tie o:ь:m
нинеѵи.n	нинеѵи	n	-	-	a:и:-	a	-	acc.sg=нинеоуи	-	U:	-
нисии.n	нисии	n	-	-	a:и:-	a	-	gen.sg=нисия;dat.sg=нисию;ins.sg=нисиѭ	nom.sg=онисии;gen.sg=ноусия	U:	tie a:и:m,o:и:-
нить.n	нить	n	-	-	i:ь:-	-	-	-	-	K:i:ь:-	tie i:и:-,i:ъ:-
ништета.n	ништета	n	-	-	a:а:-	-	-	-	-	U:	tie a:а:f,ak:а:-,a:ь:-
нищелюбиѥ.n	нищелюбиѥ	n	-	-	o:ѥ:-	a	-	acc.sg=ништелюбиѥ	-	U:	-
нищета.n	нищета	n	-	-	a:а:-	-	-	-	-	K:a:а:-	tie a:а:f,ak:а:-,a:ь:-
новорасль.n	новорасль	n	-	-	o:ь:f	-	-	-	-	U:	tie i:ь:-,o:ь:-,o:ь:m,i:и:-,i:ъ:-
нога.n	нога	n	-	-	ak:а:-	-	-	-	nom.pl=ногъи;gen.sg=ногъи|ногьи;acc.du=нозѣ	K:ak:а:-;U:	-
ногъть.n	ногъть	n	-	-	o:ь:f	-	-	-	gen.pl=ногътии;ins.pl=ногтꙑ|ногътьми|ногътꙑ	K:o:ь:-;U:	tie o:ь:m
ное.n	ное	n	-	-	o:е:-	-	-	-	nom.sg=ноѥ	U:	tie o:е:n,s:е:-
ножь.n	ножь	n	-	-	o:ь:-	-	-	voc.sg=ножоу	acc.sg=ножъ;ins.sg=ножемъ	K:o:ь:-;U:	-
ножьницѧ.n	ножьницѧ	n	-	-	n:ѧ:-	a	-	acc.pl=ножъницѧ	-	U:	-
ноздри.n	ноздри	n	-	-	a:и:f	a	-	nom.pl=ноздрꙑ;gen.pl=ноздръ;acc.pl=ноздрꙑ;voc.pl=ноздрꙑ	acc.pl=ноздри;ins.pl=ноздрьми;loc.pl=ноздрехъ	K:a:и:-;U:	pl-tantum
носила.n	носила	n	-	-	a:а:-	a	-	nom.pl=носила;dat.pl=носиломъ;acc.pl=носила;ins.pl=носилꙑ;loc.pl=носилѣхъ;voc.pl=носила	-	K:o:а:-	pl-tantum; tie a:а:f,ak:а:-,a:ь:-
носъ.n	носъ	n	-	-	o:ъ:-	-	-	-	-	K:o:ъ:-	tie o:ъ:m,ok:ъ:-,ok:ъ:m
нощь.n	нощь	n	-	-	i:ь:-	-	-	-	nom.sg=ношть|ноштъ;gen.sg=ношти;gen.pl=ноштии;dat.sg=ношти;acc.sg=ношть|ноштъ|нощъ;acc.pl=ношти;ins.sg=ноштиѭ|ноштъѭ|ноштьѭ;loc.sg=ношти;loc.pl=ноштехъ	K:i:ь:-;U:	tie i:и:-,i:ъ:-
ноѩбрь.n	ноѩбрь	n	m	-	o:ь:m	-	-	-	-	K:o:ь:m	tie o:ь:f
нравъ.n	нравъ	n	-	-	o:ъ:-	-	-	-	-	U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
нъравъ.n	нъравъ	n	-	-	o:ъ:-	-	-	-	-	K:o:ъ:-	tie o:ъ:m,ok:ъ:-,ok:ъ:m
нырище.n	нꙑрище	n	-	-	o:е:-	-	-	-	acc.pl=нꙑришта;loc.sg=нъирищи	K:o:е:-;U:	tie o:е:n,s:е:-
нѣкꙑи.n	нѣкꙑи	n	-	-	a:и:-	a	-	nom.sg=нѣкъи	-	U:	-
нѣмость.n	нѣмость	n	-	-	i:ь:-	-	-	-	-	K:i:ь:-	tie i:и:-,i:ъ:-
нѫждьникъ.n	нѫждьникъ	n	-	-	ok:ъ:-	-	-	-	dat.sg=нѫждьникови;acc.sg=нѫждьника;nom.pl=нѫждъници	K:ok:ъ:-;U:	tie ok:ъ:m
нꙋжда.n	ноужда	n	-	-	a:а:m	-	-	-	gen.sg=ноуждꙙ;acc.sg=нѫждѫ;ins.sg=нѫждеѭ|ноуждею|ноуждѫ|нѫждѫѫ	K:a:а:-;U:	-
обавлѥниѥ.n	обавлѥниѥ	n	-	-	o:ѥ:-	a	-	gen.sg=обавьеньꙗ	gen.sg=обавьѥниꙗ	U:	-
обавьникъ.n	обавьникъ	n	-	-	ok:ъ:-	-	-	-	-	K:ok:ъ:-	tie ok:ъ:m
обадитель.n	обадитель	n	-	-	o:ь:f	-	-	-	-	U:	tie i:ь:-,i:ь:m,n:ь:-,o:ь:-,o:ь:m,i:и:-,i:ъ:-
обаждениѥ.n	обаждениѥ	n	-	-	o:ѥ:-	a	-	ins.sg=обаждениимъ	-	U:	-
обида.n	обида	n	-	-	a:а:-	-	-	-	nom.pl=обидъи	K:a:а:-;U:	tie a:а:f,ak:а:-,a:ь:-
обилиѥ.n	обилиѥ	n	-	-	o:ѥ:-	a	-	nom.sg=обилие;ins.sg=обилиѥмъ;loc.sg=обильи	nom.sg=обилье	U:	tie o:е:-,o:е:n,s:е:-
обильѥ.n	обильѥ	n	-	-	o:ѥ:-	-	-	-	-	K:o:ѥ:-	-
обитѣль.n	обитѣль	n	-	-	i:ь:-	-	-	-	-	K:i:ь:-	tie i:и:-,i:ъ:-
обладаниѥ.n	обладаниѥ	n	-	-	o:ѥ:-	-	-	-	-	U:	-
облаженикъ.n	облаженикъ	n	-	-	ok:ъ:-	-	-	-	-	K:ok:ъ:-	tie ok:ъ:m
облажениѥ.n	облажениѥ	n	-	-	o:е:-	-	-	-	-	U:	tie o:е:n,s:е:-
облакъ.n	облакъ	n	-	-	ok:ъ:-	-	-	-	nom.pl=облацѣ;gen.pl=блакъ;acc.pl=облакъи;ins.pl=облакъи;loc.sg=облацѣхъ	K:ok:ъ:-;U:	tie ok:ъ:m
область.n	область	n	-	-	i:ь:-	-	-	-	acc.sg=областъ;loc.pl=областехъ	K:i:ь:-;U:	tie i:и:-,i:ъ:-
облачьць.n	облачьць	n	-	-	o:ь:-	a	-	voc.sg=облачьче	-	K:o:ь:-	-
обличениѥ.n	обличениѥ	n	-	-	o:ѥ:-	a	-	acc.pl=обличениѣ	-	U:	-
обличитель.n	обличитель	n	m	-	o:ь:m	-	-	-	acc.sg=обличителꙗ	K:o:ь:m	tie o:ь:f
обличьникъ.n	обличьникъ	n	-	-	ok:ъ:-	-	-	-	dat.sg=обличьникови;acc.sg=обличьника	K:ok:ъ:-	tie ok:ъ:m
обнажениѥ.n	обнажениѥ	n	-	-	o:ѥ:-	-	-	-	-	U:	-
обновлѥниѥ.n	обновлѥниѥ	n	-	-	o:ѥ:-	a	-	ins.sg=обновьѥниимъ	-	U:	-
обнощьница.n	обнощьница	n	-	-	a:а:-	a	-	acc.sg=обноштьницѫ	-	U:	-
образъ.n	образъ	n	-	-	o:ъ:-	-	-	-	nom.sg=образо;ins.sg=образъмь	K:o:ъ:-;U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
обращениѥ.n	обращениѥ	n	-	-	o:ѥ:-	a	-	dat.sg=обраштению	-	U:	-
оброкъ.n	оброкъ	n	-	-	ok:ъ:-	-	-	-	-	K:ok:ъ:-	tie ok:ъ:m
обрѣзаниѥ.n	обрѣзаниѥ	n	-	-	o:е:-	-	-	-	-	U:	tie o:е:n,s:е:-
обрѣтатель.n	обрѣтатель	n	m	-	o:ь:m	-	-	-	-	K:o:ь:m	tie o:ь:f
обрѣтельникъ.n	обрѣтельникъ	n	-	-	ok:ъ:-	-	-	-	-	K:ok:ъ:-	tie ok:ъ:m
обрѣтениѥ.n	обрѣтениѥ	n	-	-	o:ѥ:-	-	-	-	-	U:	-
обрѣтѣль.n	обрѣтѣль	n	-	-	i:ь:-	-	-	-	-	K:i:ь:-	tie i:и:-,i:ъ:-
обычаи.n	обꙑчаи	n	-	-	o:и:-	-	-	-	gen.sg=обꙑчая;dat.sg=обꙑчаѭ;ins.sg=обꙑчаѥмъ	K:o:и:-;U:	-
обьдо.n	обьдо	n	-	-	o:о:-	-	-	-	-	K:o:о:-	tie o:о:n,ok:о:-
обьштениѥ.n	обьштениѥ	n	-	-	o:ѥ:-	a	-	nom.pl=обьштеньꙗ	-	U:	-
обьщениѥ.n	обьщениѥ	n	-	-	o:ѥ:-	-	-	-	acc.sg=обьштениѥ	K:o:ѥ:-;U:	-
обьщина.n	обьщина	n	-	-	a:а:-	-	-	-	acc.sg=обьштинѫ	K:a:а:-;U:	tie a:а:f,ak:а:-,a:ь:-
обьщиѥ.n	обьщиѥ	n	-	-	o:ѥ:-	a	-	acc.sg=обьштиѥ	-	U:	-
обьщьникъ.n	обьщьникъ	n	-	-	ok:ъ:-	-	-	-	dat.sg=обьщьникови;acc.sg=обьщьника;nom.sg=обьштьникъ;nom.pl=обещьници|обьштьници;gen.sg=обьштьника;dat.pl=обьштьникомъ;voc.sg=обьштьниче	K:ok:ъ:-;U:	tie ok:ъ:m
обьщьство.n	обьщьство	n	-	-	o:о:-	-	-	-	gen.sg=обьштъства	K:o:о:-;U:	tie o:о:n,ok:о:-
обѣданиѥ.n	обѣданиѥ	n	-	-	o:ѥ:-	a	-	ins.sg=обѣданиимь	-	U:	-
обѣдъ.n	обѣдъ	n	-	-	o:ъ:-	-	-	-	-	K:o:ъ:-	tie o:ъ:m,ok:ъ:-,ok:ъ:m
обѣтованиѥ.n	обѣтованиѥ	n	-	-	o:ѥ:-	-	-	-	loc.sg=обѣтовани	K:o:ѥ:-;U:	-
обѣтъ.n	обѣтъ	n	-	-	o:ъ:-	-	-	-	acc.pl=обѣтъи	K:o:ъ:-;U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
обѣщаниѥ.n	обѣщаниѥ	n	-	-	o:ѥ:-	a	-	acc.sg=обѣцѣние;ins.sg=обѣштаниимъ;ins.pl=обѣштании	ins.sg=обѣштаниѥмъ	U:	-
обѧзаниѥ.n	обѧзаниѥ	n	-	-	o:ѥ:-	a	-	acc.sg=обꙙзаньѥ	-	U:	-
обѧщрѥниѥ.n	обѧщрѥниѥ	n	-	-	o:ѥ:-	a	-	acc.sg=обꙙштрениѥ	-	U:	-
обѫзъ.n	обѫзъ	n	-	-	o:ъ:-	-	-	-	-	K:o:ъ:-	tie o:ъ:m,ok:ъ:-,ok:ъ:m
овоще.n	овоще	n	-	-	o:е:-	-	-	-	ins.sg=овоштемъ	K:o:е:-;U:	tie o:е:n,s:е:-
овъца.n	овъца	n	-	-	a:а:-	-	-	-	-	K:a:а:-	tie a:а:f,ak:а:-,a:ь:-
овьнъ.n	овьнъ	n	-	-	o:ъ:m	-	-	-	-	U:	tie o:ъ:-,ok:ъ:-,ok:ъ:m
овьца.n	овьца	n	-	-	a:а:-	-	-	-	nom.pl=овъцѧ|овьцѩ|овьцѧ|овьцꙙ;gen.sg=овьцꙙ|овцꙙ;gen.pl=овецъ|овець;dat.pl=овъцамъ|овцамъ;acc.sg=овъцѧ|овъцѫ;acc.pl=овъцѧ|овьцꙙ|овъцѩ|овьцѧ|овьцѩ;ins.sg=овъцеѭ|овьцеѭ;loc.pl=овъцахъ	K:a:а:-;U:	tie a:а:f,ak:а:-,a:ь:-
овьчѧ.n	овьчѧ	n	-	-	nt:ѧ:-	-	-	-	nom.sg=овьчꙙ|овьчѩ;gen.sg=овчꙙте;acc.sg=овьчѩ	K:nt:ѧ:-;U:	-
оглавлѥниѥ.n	оглавлѥниѥ	n	-	-	o:ѥ:-	a	-	gen.sg=огавьѥниꙗ	-	U:	-
оглаголаниѥ.n	оглаголаниѥ	n	-	-	o:ѥ:-	a	-	gen.sg=оглаголаниа	-	U:	tie o:е:-,o:е:n,s:е:-
огнь.n	огнь	n	m	-	i:ь:m	-	-	-	nom.sg=огнъ|огъ|огънь;gen.sg=огнѣ|огнꙗ;dat.sg=огню;acc.sg=огнъ;ins.sg=огнемъ|огньмъ	K:i:ь:m;U:	-
ограда.n	ограда	n	-	-	a:а:-	-	-	-	-	K:a:а:-	tie a:а:f,ak:а:-,a:ь:-
оградъ.n	оградъ	n	-	-	o:ъ:-	-	-	-	-	K:o:ъ:-	tie o:ъ:m,ok:ъ:-,ok:ъ:m
огъ.n	огъ	n	-	-	ok:ъ:-	-	-	-	-	U:	tie o:ъ:-,o:ъ:m,ok:ъ:m
одежда.n	одежда	n	-	-	a:а:m	-	-	-	-	K:a:а:-	-
одолѣниѥ.n	одолѣниѥ	n	-	-	o:ѥ:-	a	-	gen.sg=одолѣния;dat.sg=одолѣнью;ins.sg=одолѣниѥмъ	gen.sg=одолѣньꙗ	U:	tie o:е:-,o:е:n,s:е:-
одръ.n	одръ	n	-	-	o:ъ:-	-	-	-	ins.sg=одромь;loc.sg=дрѣ	K:o:ъ:-;U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
одрьжаниѥ.n	одрьжаниѥ	n	-	-	o:ѥ:-	a	-	acc.sg=одръжанье	-	U:	-
одрьць.n	одрьць	n	-	-	o:ь:-	a	-	voc.sg=одрьче	-	K:o:ь:-	-
одѣниѥ.n	одѣниѥ	n	-	-	o:ѥ:-	a	-	nom.sg=одѣние;gen.sg=одѣньꙗ	nom.sg=одѣньѥ;acc.sg=одѣнье|одѣньѥ	U:	tie o:е:-,o:е:n,s:е:-
одѣꙗло.n	одѣꙗло	n	-	-	o:о:-	-	-	-	acc.sg=одѣало	K:o:о:-;U:	tie o:о:n,ok:о:-
одѣꙗниѥ.n	одѣꙗниѥ	n	-	-	o:ѥ:-	a	-	gen.sg=одѣаниѣ;acc.sg=одѣание;ins.sg=одѣаниимъ;loc.pl=одѣаниихъ	-	U:	-
озълоблѥниѥ.n	озълоблѥниѥ	n	-	-	o:ѥ:-	a	-	gen.sg=озълобленьѣ	-	U:	-
озълѥниѥ.n	озълѥниѥ	n	-	-	o:ѥ:-	a	-	loc.sg=озьлении	-	U:	-
оими.n	оими	n	-	-	o:и:-	a	-	gen.pl=оимъ;dat.pl=оимомъ	-	U:	-
оимъ.n	оимъ	n	-	-	o:ъ:-	-	-	-	-	K:o:ъ:-	tie o:ъ:m,ok:ъ:-,ok:ъ:m
оимьство.n	оимьство	n	-	-	o:о:-	-	-	-	acc.sg=оимъство	K:o:о:-;U:	tie o:о:n,ok:о:-
окаменѥниѥ.n	окаменѥниѥ	n	-	-	o:ѥ:-	a	-	loc.sg=окаменени	loc.sg=окаменении	U:	-
окаꙗнъ.n	окаꙗнъ	n	-	-	o:ъ:m	a	-	voc.pl=окаънии	-	U:	-
оклеветаниѥ.n	оклеветаниѥ	n	-	-	o:ѥ:-	a	-	acc.sg=витаниѥ	-	U:	-
око.n	око	n	-	-	ok:о:-	a	-	nom.du=очи;nom.pl=очеса;gen.sg=очесе;gen.du=очию;dat.du=очима;acc.du=очи;acc.pl=очеса;ins.sg=окомь;ins.du=очима;loc.du=очию	nom.du=оочи;gen.du=очиѭ|очью;loc.sg=очесе;loc.du=очиѭ	U:	-
окови.n	окови	n	-	-	o:и:-	a	-	gen.pl=оковъ;dat.pl=оковомъ;acc.pl=оковꙑ;ins.pl=оковꙑ;loc.pl=оковѣхъ	ins.pl=оковъи	K:o:и:-;U:	pl-tantum
окоуса.n	окоуса	n	-	-	a:а:-	-	-	-	-	U:	tie a:а:f,ak:а:-,a:ь:-
окръвениѥ.n	окръвениѥ	n	-	-	o:е:-	a	-	dat.sg=отъкръвению	-	U:	tie o:е:n,s:е:-
окрѫжениѥ.n	окрѫжениѥ	n	-	-	o:ѥ:-	a	-	dat.sg=окрѭжению	-	U:	-
окъньце.n	окъньце	n	-	-	o:е:-	-	-	-	-	K:o:е:-	tie s:е:-,o:е:n
олово.n	олово	n	-	-	o:о:-	-	-	-	-	K:o:о:-	tie o:о:n,ok:о:-
олокавътомата.n	олокавътомата	n	-	-	a:а:-	a	-	gen.pl=олокавтоматъ	-	U:	-
олътарь.n	олътарь	n	-	-	o:ь:m	-	-	-	acc.sg=олътарꙗ|олтарь|олтръ|олътаръ;dat.sg=алтарю;nom.sg=олтарь;gen.sg=олтарѣ;acc.pl=олтарѩ;ins.sg=олтаремь|олътаремъ;loc.sg=олтари	K:o:ь:-;U:	tie o:ь:f
олѣи.n	олѣи	n	-	-	o:и:-	a	-	gen.sg=олѣа;ins.sg=олѣемь;loc.sg=олѣѣ	ins.sg=олеемъ|олѣемъ|олѣимъ|олѣомь	U:	-
оманъ.n	оманъ	n	-	-	o:ъ:-	-	-	-	-	K:o:ъ:-	tie o:ъ:m,ok:ъ:-,ok:ъ:m
омета.n	омета	n	-	-	a:а:-	-	-	-	acc.pl=ометъи	K:a:а:-;U:	tie a:а:f,ak:а:-,a:ь:-
омиръ.n	омиръ	n	-	-	o:ъ:-	-	-	-	-	U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
онагръ.n	онагръ	n	-	-	o:ъ:-	-	-	-	-	K:o:ъ:-	tie o:ъ:m,ok:ъ:-,ok:ъ:m
онꙋща.n	оноуща	n	-	-	a:а:-	-	-	-	gen.sg=оноуштꙙ	K:a:а:-;U:	tie a:а:f,ak:а:-,a:ь:-
онꙑнѥниѥ.n	онꙑнѥниѥ	n	-	-	o:ѥ:-	a	-	dat.sg=оунꙑнению	-	U:	-
ооупъваниѥ.n	ооупъваниѥ	n	-	-	o:ѥ:-	-	-	-	-	U:	tie o:е:-,o:е:n,s:е:-
опасениѥ.n	опасениѥ	n	-	-	o:ѥ:-	a	-	ins.sg=опасениимь	-	U:	-
опасъ.n	опасъ	n	-	-	o:ъ:-	-	-	-	ins.sg=опасъмъ	K:o:ъ:-;U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
опашь.n	опашь	n	-	-	i:ь:-	-	-	-	-	K:i:ь:-	tie i:и:-,i:ъ:-
оплатъ.n	оплатъ	n	-	-	u:ъ:-	-	-	-	ins.sg=оплатмь|опл	U:	tie uk:ъ:-
оплотъ.n	оплотъ	n	-	-	o:ъ:-	-	-	-	ins.sg=оплотомь	K:o:ъ:-;U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
оплъчениѥ.n	оплъчениѥ	n	-	-	o:е:-	-	-	-	-	U:	tie o:е:n,s:е:-
оплѣнѥниѥ.n	оплѣнѥниѥ	n	-	-	o:ѥ:-	-	-	acc.sg=оплѣнениѥ	-	U:	-
опона.n	опона	n	-	-	a:а:-	-	-	-	-	K:a:а:-	tie a:а:f,ak:а:-,a:ь:-
оправьданиѥ.n	оправьданиѥ	n	-	-	o:ѥ:-	a	-	nom.pl=оправъданиѣ;gen.pl=оправъданеи;dat.pl=оправъданиемъ;acc.pl=оправъданиѣ;ins.sg=оправъданиемъ;loc.pl=оправъданиихъ	nom.pl=оправъданъѣ;acc.pl=оправьданъѣ	U:	-
опрѣснъкъ.n	опрѣснъкъ	n	-	-	ok:ъ:-	-	-	-	acc.pl=опрѣснькꙑ	K:ok:ъ:-;U:	tie ok:ъ:m
орало.n	орало	n	-	-	o:о:-	-	-	-	-	K:o:о:-	tie o:о:n,ok:о:-
оригенъ.n	оригенъ	n	-	-	o:ъ:m	-	-	-	-	U:	tie o:ъ:-,ok:ъ:-,ok:ъ:m
оровъ.n	оровъ	n	-	-	o:ъ:-	-	-	-	-	U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
оръганъ.n	оръганъ	n	-	-	o:ъ:m	-	-	acc.pl=оръганъи	acc.pl=оръганъъи	U:	tie o:ъ:-,ok:ъ:-,ok:ъ:m
орьлъ.n	орьлъ	n	-	-	o:ъ:-	-	-	-	dat.sg=орълоу	K:o:ъ:-;U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
орѫдиѥ.n	орѫдиѥ	n	-	-	o:ѥ:-	-	-	-	-	K:o:ѥ:-	-
орѫжиѥ.n	орѫжиѥ	n	-	-	o:ѥ:-	-	-	-	nom.sg=орѫжье|орѫжие|орѫжьѥ;nom.pl=орѫжьѣ;gen.sg=орѫжиѣ|орѫжъѣ|орѫжьѣ|ѫрѫжъѣ;dat.sg=орѫжью;acc.sg=орѫжье|орѫжъе|орѫжьѥ;acc.pl=орѫжьѣ;ins.sg=орѫжиимъ|орѫжиѥмъ|орѫжьемъ|ѫрѫжъемъ;loc.pl=орѫжъихъ	K:o:ѥ:-;U:	-
орѫжьникъ.n	орѫжьникъ	n	-	-	ok:ъ:-	-	-	-	dat.sg=орѫжьникови;acc.sg=орѫжьника	K:ok:ъ:-	tie ok:ъ:m
освѣщениѥ.n	освѣщениѥ	n	-	-	o:ѥ:-	a	-	gen.sg=освѣштениꙗ	-	U:	-
осило.n	осило	n	-	-	o:о:-	-	-	-	-	K:o:о:-	tie o:о:n,ok:о:-
оскврьнениѥ.n	оскврьнениѥ	n	-	-	o:ѥ:-	a	-	gen.sg=оскврьненьꙗ;ins.sg=оскврьнениимъ	-	U:	-
осклаблѥниѥ.n	осклаблѥниѥ	n	-	-	o:ѥ:-	-	-	-	nom.sg=осклабьѥниѥ	K:o:ѥ:-;U:	-
осла.n	осла	n	-	-	a:а:-	-	-	-	-	K:a:а:-	tie a:а:f,ak:а:-,a:ь:-
ослаба.n	ослаба	n	-	-	a:а:-	-	-	-	-	K:a:а:-	tie a:а:f,ak:а:-,a:ь:-
ослаблѥниѥ.n	ослаблѥниѥ	n	-	-	o:ѥ:-	a	-	gen.sg=ослабьѥния	-	U:	-
ослоушаниѥ.n	ослоушаниѥ	n	-	-	o:ѥ:-	a	-	ins.sg=ослоушаниѥмъ	-	U:	-
ослѣплѥниѥ.n	ослѣплѥниѥ	n	-	-	o:ѥ:-	a	-	nom.sg=ослѣпьѥниѥ	-	U:	-
основаниѥ.n	основаниѥ	n	-	-	o:ѥ:-	a	-	nom.pl=основаниѣ;gen.sg=основаниѣ;acc.sg=основание;acc.pl=основаниѣ	nom.pl=основанъѣ|осънованьнѣ;gen.pl=основанеи	U:	tie o:е:-,o:е:n,s:е:-
осрамлѥниѥ.n	осрамлѥниѥ	n	-	-	o:ѥ:-	a	-	acc.sg=осрамьѥниѥ	-	U:	-
оставлѥниѥ.n	оставлѥниѥ	n	-	-	o:ѥ:-	a	-	acc.sg=оставьѥниѥ	-	U:	-
останъкъ.n	останъкъ	n	-	-	ok:ъ:-	-	-	-	nom.pl=останьци	K:ok:ъ:-;U:	tie ok:ъ:m
остатъкъ.n	остатъкъ	n	-	-	ok:ъ:-	-	-	-	-	K:ok:ъ:-	tie ok:ъ:m
остоꙗниѥ.n	остоꙗниѥ	n	-	-	o:ѥ:-	a	-	gen.sg=объстоѣньѣ	gen.sg=остоѣнъѣ|остоѣньѣ	U:	-
остриѥ.n	остриѥ	n	-	-	o:ѥ:-	-	-	-	-	U:	tie o:е:-,o:е:n,s:е:-
островъ.n	островъ	n	-	-	o:ъ:-	-	-	-	-	K:o:ъ:-	tie o:ъ:m,ok:ъ:-,ok:ъ:m
острогъ.n	острогъ	n	-	-	ok:ъ:-	-	-	-	-	K:ok:ъ:-	tie ok:ъ:m
острость.n	острость	n	-	-	i:ь:-	-	-	-	-	K:i:ь:-	tie i:и:-,i:ъ:-
острьѥ.n	острьѥ	n	-	-	o:ѥ:-	-	-	-	-	K:o:ѥ:-	-
остьнъ.n	остьнъ	n	-	-	o:ъ:-	-	-	-	ins.pl=остънꙑ	K:o:ъ:-;U:	tie o:ъ:m,ok:ъ:-,ok:ъ:m
осъпы.n	осъпꙑ	n	-	-	n:ь:-	a	-	nom.pl=осъпꙑ;dat.pl=осъпамъ;acc.pl=осъпꙑ;ins.pl=осъпами;loc.pl=осъпахъ;voc.pl=осъпꙑ	-	K:a:ы:-	pl-tantum
